onset	duration	gain	loss	RT	participant_response
4.054	4	17	15	2.082	weakly_reject
10.136	4	18	5	1.768	strongly_accept
18.328	4	17	20	1.665	strongly_reject
23.428	4	10	13	1.561	weakly_reject
30.028	4	18	13	1.562	weakly_reject
35.728	4	11	6	2.081	strongly_accept
42.428	4	19	18	1.976	weakly_accept
47.928	4	6	14	2.912	strongly_reject
53.728	4	20	18	2.495	weakly_reject
59.728	4	19	10	2.912	strongly_accept
68.829	4	14	9	1.457	weakly_accept
74.531	4	5	18	1.767	strongly_reject
81.532	4	11	20	1.663	weakly_reject
87.233	4	18	20	2.806	strongly_reject
96.135	4	5	14	2.6	weakly_reject
105.036	4	15	11	1.455	strongly_accept
114.029	4	12	11	1.976	strongly_accept
120.629	4	9	14	1.352	strongly_reject
128.329	4	7	9	2.287	strongly_accept
135.23	4	11	5	1.041	weakly_accept
140.829	4	6	20	1.249	strongly_reject
146.929	4	18	7	1.664	weakly_accept
153.83	4	14	12	2.911	strongly_accept
163.43	4	7	11	1.352	strongly_reject
170.831	4	14	5	2.285	weakly_accept
178.232	4	7	15	1.559	strongly_reject
187.533	4	12	9	2.182	weakly_accept
195.335	4	10	7	1.665	weakly_accept
202.73	4	11	11	2.496	strongly_accept
210.53	4	11	15	1.457	strongly_reject
215.731	4	6	17	1.561	strongly_reject
220.73	4	13	15	1.353	weakly_reject
225.831	4	10	18	2.079	strongly_reject
231.631	4	14	19	1.56	weakly_reject
236.831	4	6	10	2.076	weakly_reject
246.731	4	5	8	1.662	strongly_accept
256.431	4	7	5	1.766	weakly_accept
265.331	4	5	11	1.664	weakly_reject
272.932	4	15	15	2.601	weakly_reject
279.434	4	17	8	1.768	strongly_accept
287.434	4	14	18	1.973	weakly_reject
293.636	4	9	17	2.392	strongly_reject
299.032	4	20	15	2.809	weakly_accept
305.232	4	11	19	1.665	weakly_reject
314.032	4	12	8	1.872	weakly_accept
321.932	4	13	5	1.456	strongly_accept
331.032	4	8	18	0.935	weakly_reject
336.032	4	16	14	2.809	weakly_reject
344.132	4	8	13	1.246	strongly_reject
349.633	4	11	12	1.977	weakly_reject
357.132	4	18	12	1.559	weakly_accept
364.733	4	20	9	1.56	weakly_accept
370.633	4	15	9	0	NoResp
376.233	4	8	7	2.08	strongly_accept
382.435	4	19	9	1.246	weakly_accept
388.036	4	17	16	2.493	weakly_accept
393.533	4	12	16	1.454	weakly_reject
401.934	4	14	20	2.394	strongly_reject
411.233	4	20	8	1.247	weakly_accept
418.834	4	16	17	2.497	weakly_reject
424.234	4	5	5	1.665	weakly_reject
429.434	4	16	16	1.351	weakly_reject
434.934	4	13	8	2.472	weakly_accept
441.034	4	14	7	3.519	strongly_accept
