onset	duration	gain	loss	RT	participant_response
4.032	4	15	6	1.664	strongly_accept
10.931	4	8	5	1.25	weakly_accept
16.431	4	18	18	0.941	strongly_reject
21.832	4	19	8	1.251	strongly_accept
27.531	4	6	7	1.146	strongly_reject
34.432	4	17	11	1.148	strongly_accept
43.534	4	17	12	1.873	strongly_accept
51.935	4	16	7	1.355	strongly_accept
60.832	4	5	17	1.563	strongly_reject
70.132	4	10	19	1.668	strongly_reject
80.032	4	13	16	1.562	strongly_reject
85.832	4	6	13	1.355	strongly_reject
90.833	4	5	19	1.251	strongly_reject
98.532	4	8	14	1.976	strongly_reject
103.633	4	10	8	1.98	weakly_accept
109.233	4	6	9	1.772	strongly_reject
116.833	4	18	6	1.144	strongly_accept
122.333	4	8	11	1.667	strongly_reject
131.133	4	12	6	1.459	strongly_accept
139.234	4	5	7	2.711	strongly_reject
146.735	4	16	18	1.665	strongly_reject
155.837	4	18	16	2.293	weakly_accept
162.534	4	11	17	1.667	strongly_reject
168.434	4	11	14	1.77	strongly_reject
177.734	4	9	6	1.873	weakly_accept
185.134	4	19	12	1.562	weakly_accept
190.734	4	15	7	1.042	strongly_accept
196.834	4	19	17	2.084	weakly_reject
205.834	4	14	11	2.397	weakly_accept
213.434	4	16	13	1.251	weakly_accept
218.834	4	6	8	2.395	strongly_reject
228.435	4	13	11	2.397	weakly_accept
233.535	4	11	16	2.29	strongly_reject
239.235	4	7	16	1.355	strongly_reject
244.436	4	12	20	1.457	strongly_reject
249.436	4	7	12	1.46	strongly_reject
255.237	4	14	10	1.665	weakly_accept
263.435	4	19	16	1.563	weakly_accept
268.635	4	9	12	1.77	strongly_reject
273.835	4	19	13	1.771	strongly_accept
280.025	4	19	6	1.355	strongly_accept
287.035	4	5	20	1.145	strongly_reject
294.828	4	12	12	1.148	strongly_reject
302.229	4	15	18	2.394	weakly_reject
307.83	4	17	19	1.458	weakly_reject
316.732	4	11	13	1.563	strongly_reject
324.133	4	12	5	1.355	strongly_accept
333.036	4	14	15	1.773	strongly_reject
339.12	4	14	17	1.252	strongly_reject
347.02	4	12	10	2.084	weakly_accept
353.121	4	19	15	3.023	weakly_accept
359.122	4	13	14	2.396	strongly_reject
365.723	4	18	8	1.356	strongly_accept
371.925	4	16	19	1.876	strongly_reject
379.526	4	10	9	0	NoResp
389.228	4	8	9	1.667	strongly_reject
394.729	4	9	19	1.564	strongly_reject
400.23	4	14	6	1.667	strongly_accept
408.231	4	20	19	1.769	strongly_reject
414.832	4	9	16	1.872	strongly_reject
420.533	4	6	15	1.251	strongly_reject
427.037	4	8	17	1.667	strongly_reject
433.221	4	20	12	1.875	strongly_accept
441.038	4	16	10	2.395	weakly_accept
