onset	duration	gain	loss	RT	participant_response
4.053	4	13	10	1.352	weakly_accept
9.736	4	8	20	1.456	strongly_reject
15.936	4	16	6	1.352	strongly_accept
21.135	4	13	17	0.936	weakly_accept
26.236	4	20	17	1.663	weakly_accept
34.336	4	13	6	1.664	weakly_accept
39.836	4	17	9	1.352	strongly_accept
48.939	4	13	13	1.769	weakly_accept
55.536	4	17	18	1.351	weakly_reject
61.336	4	20	7	1.561	strongly_accept
66.937	4	19	14	1.664	weakly_accept
73.122	4	17	7	1.453	strongly_accept
80.823	4	9	11	1.663	weakly_reject
87.725	4	9	18	1.354	strongly_reject
92.926	4	12	15	1.145	weakly_reject
98.626	4	11	9	1.56	weakly_accept
104.827	4	8	8	2.184	weakly_reject
113.729	4	9	8	1.245	weakly_accept
119.73	4	5	13	1.663	weakly_reject
127.332	4	12	13	1.561	weakly_reject
133.432	4	17	13	1.145	weakly_accept
139.533	4	13	20	1.558	weakly_reject
146.037	4	6	19	1.249	strongly_reject
151.438	4	5	10	1.144	weakly_reject
156.621	4	12	17	0.934	weakly_reject
164.222	4	6	5	1.457	weakly_accept
169.623	4	9	5	2.495	weakly_accept
174.723	4	17	10	1.455	weakly_accept
180.224	4	8	10	1.247	weakly_reject
185.725	4	15	5	1.662	strongly_accept
190.726	4	13	9	1.143	weakly_accept
197.727	4	7	7	2.078	weakly_reject
207.029	4	7	18	1.354	strongly_reject
212.53	4	13	19	1.353	weakly_reject
221.332	4	5	6	1.56	strongly_reject
228.032	4	20	16	1.353	weakly_accept
235.534	4	16	5	1.354	strongly_accept
243.435	4	20	13	1.977	strongly_accept
253.022	4	7	17	1.663	strongly_reject
262.322	4	9	20	1.35	strongly_reject
271.224	4	9	9	1.872	weakly_reject
277.024	4	5	16	1.144	strongly_reject
286.726	4	14	13	1.143	weakly_accept
294.328	4	10	14	1.56	weakly_reject
301.729	4	13	12	1.039	weakly_accept
311.63	4	19	11	1.455	strongly_accept
317.531	4	7	13	1.144	weakly_reject
325.333	4	9	7	1.767	weakly_accept
334.235	4	19	5	1.248	strongly_accept
341.135	4	12	19	1.56	weakly_reject
347.723	4	20	6	1.56	strongly_accept
355.724	4	8	15	1.457	weakly_reject
364.824	4	20	11	2.287	weakly_accept
373.025	4	17	17	1.559	weakly_accept
378.626	4	10	12	1.353	weakly_reject
383.627	4	10	5	1.352	weakly_accept
389.228	4	15	14	1.143	weakly_accept
398.229	4	15	10	0.935	weakly_accept
405.63	4	14	14	1.351	weakly_accept
414.032	4	15	20	1.455	weakly_reject
419.733	4	9	15	1.451	weakly_reject
427.534	4	6	12	1.453	weakly_reject
434.937	4	5	12	1.351	strongly_reject
441.025	4	20	20	1.561	weakly_accept
