onset	duration	gain	loss	RT	participant_response
4.049	4	5	11	1.853	weakly_accept
9.731	4	20	9	1.337	strongly_accept
14.832	4	8	13	2.061	weakly_reject
21.833	4	14	9	1.647	strongly_accept
27.334	4	8	18	1.441	strongly_reject
34.936	4	10	7	1.954	weakly_accept
41.425	4	16	17	2.675	weakly_accept
49.125	4	5	14	2.984	weakly_reject
55.325	4	6	20	2.674	strongly_reject
62.725	4	12	11	2.058	weakly_accept
67.925	4	7	9	2.16	weakly_reject
73.426	4	19	10	3.807	strongly_accept
81.827	4	11	15	2.365	weakly_reject
87.428	4	17	8	2.573	strongly_accept
93.129	4	7	5	2.163	weakly_accept
101.231	4	6	17	3.09	strongly_reject
109.132	4	12	16	3.088	weakly_reject
116.734	4	6	10	2.675	weakly_reject
122.135	4	10	13	1.75	weakly_reject
127.835	4	11	12	2.571	weakly_reject
134.026	4	13	8	3.192	weakly_accept
140.926	4	14	19	0	NoResp
149.826	4	18	7	1.237	strongly_accept
158.027	4	18	12	2.164	weakly_accept
163.027	4	8	7	1.956	weakly_accept
168.227	4	7	11	2.264	weakly_reject
173.827	4	7	15	1.546	strongly_reject
179.028	4	15	9	2.575	weakly_accept
185.729	4	20	8	1.752	strongly_accept
194.531	4	9	14	1.541	strongly_reject
202.332	4	20	18	2.061	weakly_accept
209.733	4	6	14	1.544	strongly_reject
219.035	4	12	8	1.24	weakly_accept
224.836	4	16	14	1.339	weakly_accept
230.227	4	17	15	1.546	weakly_accept
236.328	4	14	18	1.956	weakly_reject
245.228	4	9	17	1.545	strongly_reject
254.328	4	13	15	1.646	weakly_reject
259.328	4	14	12	1.953	weakly_accept
266.228	4	17	20	1.44	weakly_reject
275.528	4	18	13	1.848	weakly_accept
285.43	4	12	9	1.336	weakly_accept
293.231	4	5	8	1.853	weakly_reject
299.832	4	18	5	1.644	strongly_accept
307.334	4	5	18	1.235	strongly_reject
313.535	4	14	20	1.75	strongly_reject
319.536	4	19	18	2.263	weakly_accept
328.429	4	15	15	3.396	weakly_reject
337.529	4	5	5	1.851	weakly_reject
345.529	4	11	11	1.542	weakly_reject
353.13	4	15	11	1.546	weakly_accept
358.23	4	10	18	2.47	strongly_reject
367.93	4	20	15	1.854	weakly_accept
373.43	4	17	16	2.266	weakly_accept
379.03	4	11	5	1.752	weakly_accept
388.631	4	14	7	1.75	strongly_accept
397.633	4	11	19	2.057	strongly_reject
405.034	4	11	20	1.133	strongly_reject
410.835	4	14	5	1.442	strongly_accept
416.931	4	13	5	1.132	strongly_accept
423.031	4	18	20	1.545	weakly_reject
428.531	4	16	16	1.956	weakly_reject
435.131	4	11	6	2.264	weakly_accept
441.031	4	19	9	1.235	strongly_accept
