onset	duration	gain	loss	RT	participant_response
4.055	4	5	11	1.352	strongly_reject
9.137	4	20	18	1.353	weakly_accept
15.338	4	19	10	1.766	weakly_accept
23.121	4	7	5	1.352	weakly_reject
30.722	4	6	14	1.042	strongly_reject
39.623	4	18	5	1.041	strongly_accept
45.124	4	18	13	1.354	weakly_accept
50.825	4	17	20	1.976	weakly_accept
58.227	4	17	16	1.666	weakly_accept
67.328	4	7	15	1.351	strongly_reject
72.329	4	11	19	1.249	weakly_reject
78.53	4	13	8	1.664	weakly_accept
84.131	4	8	7	1.956	weakly_reject
93.033	4	15	11	1.248	weakly_accept
98.939	4	17	15	1.871	weakly_accept
107.035	4	15	15	2.185	weakly_reject
113.94	4	8	18	1.353	weakly_reject
121.323	4	11	12	1.353	weakly_reject
126.522	4	20	15	1.652	weakly_accept
132.223	4	9	17	1.249	strongly_reject
139.624	4	14	5	1.142	weakly_accept
145.725	4	5	14	1.454	weakly_reject
151.426	4	11	11	1.041	weakly_reject
156.427	4	15	9	1.559	strongly_accept
164.429	4	8	13	1.561	strongly_reject
173.33	4	14	12	1.456	weakly_accept
178.831	4	14	7	1.245	weakly_accept
187.233	4	19	18	2.184	weakly_reject
193.834	4	11	6	1.874	weakly_accept
202.94	4	11	5	1.559	weakly_accept
212.224	4	5	18	1.35	strongly_reject
218.024	4	5	8	1.664	weakly_reject
223.624	4	10	18	1.248	strongly_reject
231.324	4	9	14	1.873	strongly_reject
237.825	4	10	7	1.455	weakly_accept
243.026	4	14	18	2.183	strongly_reject
250.027	4	14	19	1.768	weakly_reject
255.428	4	7	9	1.978	weakly_reject
260.829	4	17	8	2.081	weakly_accept
267.73	4	10	13	1.245	weakly_reject
277.032	4	18	20	2.182	weakly_reject
284.936	4	12	8	1.144	weakly_accept
292.535	4	19	9	1.144	strongly_accept
297.735	4	12	9	1.143	weakly_accept
302.825	4	16	16	1.142	weakly_reject
308.825	4	12	16	1.658	weakly_reject
314.325	4	7	11	2.392	weakly_reject
320.425	4	11	20	1.039	strongly_reject
326.225	4	5	5	0.833	weakly_reject
332.426	4	13	15	1.038	weakly_reject
342.027	4	11	15	1.041	weakly_reject
347.628	4	18	7	1.768	weakly_accept
353.128	4	6	20	1.978	strongly_reject
361.33	4	6	10	1.353	weakly_reject
368.831	4	18	12	1.764	weakly_accept
378.733	4	16	14	1.145	weakly_reject
388.435	4	12	11	1.351	weakly_reject
396.236	4	6	17	1.143	strongly_reject
405.027	4	14	20	1.249	weakly_reject
411.727	4	20	8	1.144	strongly_accept
418.327	4	20	9	1.248	strongly_accept
424.427	4	14	9	1.248	weakly_accept
433.427	4	16	17	1.351	weakly_reject
441.027	4	13	5	2.184	weakly_accept
