onset	duration	gain	loss	RT	participant_response
4.046	4	12	19	1.649	strongly_reject
12.936	4	7	13	0.926	strongly_reject
21.129	4	13	19	0.928	strongly_reject
27.329	4	19	14	1.237	strongly_accept
33.129	4	15	5	1.03	strongly_accept
38.329	4	12	13	1.237	weakly_accept
47.629	4	10	12	1.237	strongly_accept
57.33	4	8	15	1.747	strongly_reject
66.229	4	17	7	1.237	strongly_accept
71.43	4	13	6	0.824	strongly_accept
80.331	4	17	10	1.029	strongly_accept
86.032	4	6	5	1.648	strongly_accept
94.834	4	7	18	1.339	strongly_reject
102.935	4	10	14	1.338	strongly_reject
108.63	4	16	6	0.824	strongly_accept
114.73	4	16	5	0.928	strongly_accept
122.33	4	12	17	1.546	weakly_reject
130.131	4	17	9	0.928	strongly_accept
135.73	4	9	8	1.546	weakly_accept
144.731	4	9	7	1.133	strongly_accept
150.131	4	17	18	1.854	weakly_reject
156.831	4	14	14	1.649	weakly_reject
163.731	4	8	20	1.443	strongly_reject
168.731	4	13	17	1.339	weakly_reject
174.631	4	6	12	1.441	strongly_reject
179.732	4	13	20	1.135	strongly_reject
185.833	4	11	9	2.059	weakly_accept
192.434	4	20	17	1.134	strongly_accept
198.235	4	12	15	1.647	weakly_reject
205.831	4	9	15	1.237	weakly_reject
212.031	4	9	9	1.752	weakly_reject
218.031	4	20	7	2.473	strongly_accept
225.832	4	5	12	1.236	strongly_reject
233.732	4	20	16	0.824	strongly_accept
238.732	4	7	17	1.338	strongly_reject
244.232	4	13	10	1.647	strongly_accept
250.832	4	17	17	0.825	strongly_accept
256.432	4	19	11	1.243	strongly_accept
262.132	4	5	10	1.337	strongly_reject
269.632	4	20	11	1.134	strongly_accept
278.733	4	5	13	1.237	strongly_reject
284.234	4	15	10	0.927	strongly_accept
291.635	4	13	13	1.546	weakly_accept
301.233	4	13	12	1.134	strongly_accept
306.733	4	17	13	0.928	strongly_accept
316.633	4	15	14	0.927	strongly_accept
324.033	4	8	8	1.648	strongly_accept
332.433	4	5	6	1.341	strongly_reject
339.833	4	10	5	1.03	strongly_accept
349.134	4	20	6	1.237	strongly_accept
357.134	4	6	19	1.339	weakly_reject
362.534	4	15	20	2.469	weakly_accept
369.034	4	13	9	2.163	strongly_accept
374.234	4	8	10	1.338	strongly_reject
380.434	4	9	18	1.646	strongly_reject
386.035	4	9	5	2.162	strongly_accept
391.536	4	9	20	1.131	strongly_reject
398.537	4	14	13	1.441	weakly_reject
403.634	4	20	20	1.235	weakly_accept
412.734	4	5	16	1.03	strongly_reject
420.335	4	7	7	1.441	weakly_accept
426.435	4	19	5	1.133	strongly_accept
433.335	4	9	11	2.061	weakly_reject
441.035	4	20	13	0.824	strongly_accept
