onset	duration	gain	loss	RT	participant_response
4.026	4	28	5	1.043	strongly_accept
9.726	4	38	6	0.73	strongly_accept
17.928	4	40	18	0.73	strongly_accept
24.629	4	28	17	1.148	strongly_accept
29.63	4	16	16	1.252	strongly_reject
35.231	4	14	14	1.667	strongly_reject
44.132	4	20	9	1.562	weakly_accept
53.834	4	34	13	0.834	strongly_accept
59.635	4	16	17	1.667	strongly_reject
65.725	4	20	5	0.938	strongly_accept
70.925	4	34	8	0.939	strongly_accept
77.125	4	36	8	0.834	strongly_accept
84.925	4	26	9	0.833	strongly_accept
90.525	4	38	19	0.94	strongly_accept
98.625	4	24	9	1.768	strongly_accept
104.126	4	32	5	0.938	strongly_accept
110.327	4	22	8	1.771	weakly_accept
118.129	4	36	7	1.147	strongly_accept
125.83	4	18	14	2.396	weakly_reject
133.431	4	12	10	2.498	weakly_reject
140.833	4	30	17	1.877	strongly_accept
146.233	4	24	13	2.399	weakly_accept
155.535	4	16	13	2.498	weakly_reject
163.426	4	36	12	1.668	strongly_accept
173.027	4	20	8	1.355	strongly_accept
181.927	4	38	14	1.459	strongly_accept
189.527	4	38	15	1.25	strongly_accept
195.327	4	20	7	1.355	weakly_accept
204.427	4	22	10	1.876	weakly_accept
210.428	4	34	14	1.251	strongly_accept
216.329	4	30	10	1.148	strongly_accept
223.73	4	10	7	1.459	weakly_reject
229.432	4	12	19	1.562	strongly_reject
235.133	4	32	12	1.46	strongly_accept
244.234	4	32	13	2.6	strongly_accept
250.735	4	12	9	2.289	strongly_accept
256.928	4	24	14	1.042	strongly_accept
263.528	4	18	20	1.249	strongly_reject
269.628	4	10	10	1.043	strongly_reject
274.728	4	10	15	1.353	strongly_reject
283.728	4	14	9	1.668	weakly_accept
288.928	4	34	19	1.354	strongly_accept
294.328	4	38	20	1.042	strongly_accept
299.828	4	32	20	1.146	strongly_accept
305.329	4	16	6	1.769	weakly_accept
314.23	4	16	5	3.124	strongly_accept
321.231	4	20	20	1.667	strongly_reject
328.132	4	20	15	1.252	weakly_reject
334.233	4	26	16	1.041	strongly_accept
339.234	4	32	14	1.144	strongly_accept
344.735	4	38	9	1.146	strongly_accept
353.129	4	30	8	0.836	strongly_accept
360.729	4	28	9	1.46	strongly_accept
365.829	4	30	14	0.834	strongly_accept
371.03	4	28	20	1.564	weakly_accept
377.63	4	10	20	1.145	strongly_reject
385.03	4	22	11	1.044	strongly_accept
394.93	4	22	19	1.982	weakly_accept
404.23	4	40	12	1.042	strongly_accept
411.13	4	24	17	1.042	weakly_accept
418.631	4	14	6	2.083	weakly_accept
427.433	4	10	18	1.252	strongly_reject
433.034	4	28	8	1.352	strongly_accept
441.035	4	36	10	0.833	strongly_accept
