onset	duration	gain	loss	RT	participant_response
4.052	4	12	19	1.646	strongly_reject
12.934	4	7	13	2.469	weakly_reject
21.134	4	13	19	1.542	weakly_reject
27.334	4	19	14	2.676	weakly_accept
33.135	4	15	5	1.648	strongly_accept
38.335	4	12	13	2.267	weakly_reject
47.635	4	10	12	3.191	weakly_reject
57.336	4	8	15	2.37	strongly_reject
66.237	4	17	7	1.439	strongly_accept
71.438	4	13	6	2.677	strongly_accept
80.335	4	17	10	1.955	strongly_accept
86.035	4	6	5	2.78	weakly_reject
94.835	4	7	18	1.337	strongly_reject
102.936	4	10	14	3.295	weakly_reject
108.636	4	16	6	0	NoResp
114.736	4	16	5	1.237	strongly_accept
122.336	4	12	17	2.163	weakly_reject
130.136	4	17	9	1.75	weakly_accept
135.736	4	9	8	2.883	weakly_accept
144.736	4	9	7	2.678	weakly_reject
150.136	4	17	18	3.191	weakly_reject
156.82	4	14	14	2.884	weakly_accept
163.721	4	8	20	1.442	strongly_reject
168.722	4	13	17	2.163	weakly_reject
174.623	4	6	12	1.752	strongly_reject
179.724	4	13	20	2.78	strongly_reject
185.825	4	11	9	2.985	weakly_accept
192.426	4	20	17	3.706	weakly_accept
198.227	4	12	15	2.371	weakly_reject
205.829	4	9	15	2.368	strongly_reject
212.03	4	9	9	2.574	weakly_accept
218.031	4	20	7	1.647	strongly_accept
225.832	4	5	12	2.262	strongly_reject
233.733	4	20	16	1.749	weakly_accept
238.734	4	7	17	1.546	strongly_reject
244.238	4	13	10	1.75	weakly_accept
250.838	4	17	17	2.263	weakly_accept
256.421	4	19	11	3.09	strongly_accept
262.122	4	5	10	2.882	weakly_reject
269.623	4	20	11	1.546	strongly_accept
278.725	4	5	13	2.576	strongly_reject
284.226	4	15	10	2.473	weakly_accept
291.627	4	13	13	0	NoResp
301.229	4	13	12	3.189	weakly_accept
306.729	4	17	13	0	NoResp
316.631	4	15	14	2.47	weakly_accept
324.033	4	8	8	1.957	weakly_reject
332.434	4	5	6	1.649	weakly_reject
339.835	4	10	5	2.37	strongly_accept
349.123	4	20	6	1.751	weakly_accept
357.123	4	6	19	1.75	strongly_reject
362.523	4	15	20	2.266	strongly_reject
369.024	4	13	9	2.777	weakly_accept
374.225	4	8	10	1.442	weakly_reject
380.426	4	9	18	2.267	strongly_reject
386.027	4	9	5	3.603	strongly_accept
391.528	4	9	20	1.03	strongly_reject
398.529	4	14	13	2.986	weakly_accept
403.63	4	20	20	2.37	weakly_accept
412.731	4	5	16	2.677	strongly_reject
420.333	4	7	7	2.061	weakly_reject
426.434	4	19	5	3.085	strongly_accept
433.335	4	9	11	1.65	weakly_reject
441.024	4	20	13	2.572	strongly_accept
