onset	duration	gain	loss	RT	participant_response
4.05	4	18	17	1.443	weakly_reject
10.233	4	24	15	1.647	weakly_accept
19.535	4	40	8	0.928	strongly_accept
27.338	4	18	6	0.927	strongly_accept
33.022	4	40	17	0.925	strongly_accept
42.022	4	30	7	0.926	strongly_accept
48.123	4	22	16	1.338	weakly_accept
54.324	4	34	15	1.029	strongly_accept
63.226	4	40	10	0.823	strongly_accept
68.827	4	40	5	0.926	strongly_accept
74.528	4	40	7	0.823	strongly_accept
82.529	4	36	11	0.822	strongly_accept
91.43	4	18	10	0.926	strongly_accept
96.431	4	12	15	1.442	strongly_reject
102.133	4	20	16	1.751	weakly_reject
107.634	4	16	15	1.648	weakly_reject
117.235	4	40	15	1.237	strongly_accept
123.723	4	38	13	1.031	strongly_accept
132.523	4	26	18	1.542	weakly_accept
139.924	4	16	20	1.236	strongly_reject
148.024	4	28	16	1.752	weakly_reject
157.125	4	24	16	1.442	weakly_accept
163.026	4	24	20	1.65	weakly_accept
169.628	4	36	14	1.337	strongly_accept
177.029	4	10	19	1.235	strongly_reject
184.43	4	20	11	1.546	weakly_accept
190.531	4	12	8	1.443	weakly_accept
200.433	4	28	18	1.339	weakly_accept
206.634	4	36	9	1.029	strongly_accept
212.635	4	30	20	0.929	strongly_accept
219.524	4	32	11	0.928	strongly_accept
225.025	4	12	6	1.649	weakly_accept
230.025	4	16	7	1.133	strongly_accept
237.025	4	30	16	0.927	strongly_accept
244.928	4	32	7	0.927	strongly_accept
253.326	4	34	12	1.03	strongly_accept
258.527	4	10	12	1.237	strongly_reject
264.128	4	14	10	1.749	weakly_reject
270.829	4	16	11	1.647	weakly_accept
275.932	4	32	15	1.03	strongly_accept
285.031	4	28	7	0.928	strongly_accept
290.532	4	16	8	1.339	weakly_accept
299.434	4	34	7	1.133	strongly_accept
305.235	4	12	14	1.236	strongly_reject
310.336	4	38	18	1.237	strongly_accept
318.126	4	20	6	0.927	strongly_accept
323.326	4	10	16	1.234	strongly_reject
329.126	4	12	18	1.544	strongly_reject
338.826	4	16	9	2.06	weakly_accept
346.527	4	18	11	1.545	weakly_accept
353.127	4	24	11	1.751	weakly_accept
358.527	4	26	13	1.134	strongly_accept
364.129	4	22	18	1.65	weakly_accept
371.73	4	14	18	1.235	strongly_reject
381.031	4	30	11	1.03	strongly_accept
388.533	4	36	19	1.029	strongly_accept
396.134	4	30	18	0.926	strongly_accept
403.735	4	20	18	1.544	weakly_accept
410.627	4	18	8	1.648	weakly_accept
416.028	4	30	12	0.824	strongly_accept
421.227	4	34	20	1.031	strongly_accept
429.428	4	24	6	1.134	strongly_accept
435.528	4	26	11	1.234	strongly_accept
441.028	4	26	5	0.926	strongly_accept
