onset	duration	gain	loss	RT	participant_response
4.043	4	16	20	1.041	strongly_reject
9.026	4	34	12	2.189	weakly_accept
17.826	4	26	18	1.667	weakly_reject
23.828	4	40	7	0.94	strongly_accept
30.028	4	14	18	1.149	strongly_reject
36.93	4	26	11	2.602	weakly_accept
44.331	4	40	10	1.041	strongly_accept
53.233	4	36	9	0.731	strongly_accept
58.934	4	22	18	2.189	strongly_reject
65.035	4	10	19	1.356	strongly_reject
70.627	4	18	17	1.041	strongly_reject
79.627	4	16	8	2.917	weakly_accept
89.527	4	10	16	1.25	strongly_reject
96.027	4	30	7	1.147	strongly_accept
104.027	4	16	7	1.461	strongly_accept
111.027	4	18	8	1.044	strongly_accept
116.727	4	36	19	1.77	strongly_reject
122.328	4	18	6	2.5	weakly_accept
129.029	4	38	13	3.023	strongly_accept
134.53	4	18	11	1.353	strongly_reject
143.632	4	30	16	2.291	weakly_reject
148.733	4	32	7	1.251	strongly_accept
154.534	4	12	15	1.251	strongly_reject
160.235	4	28	16	2.5	weakly_reject
165.228	4	12	14	1.043	strongly_reject
171.428	4	24	16	2.811	weakly_reject
181.028	4	24	6	1.041	strongly_accept
188.428	4	30	12	2.395	weakly_accept
197.328	4	40	8	0.832	strongly_accept
205.129	4	24	15	1.355	weakly_accept
210.929	4	32	11	2.083	strongly_accept
218.529	4	34	7	0.729	strongly_accept
223.929	4	12	18	1.042	strongly_reject
231.831	4	20	16	2.086	weakly_accept
237.932	4	12	8	2.19	weakly_reject
245.433	4	12	6	3.122	weakly_reject
253.634	4	26	5	1.249	strongly_accept
261.43	4	20	18	1.147	strongly_reject
269.03	4	32	15	1.355	weakly_reject
274.93	4	16	9	2.082	weakly_reject
281.03	4	40	17	1.773	weakly_accept
286.63	4	20	11	1.668	weakly_reject
291.83	4	10	12	1.876	strongly_reject
299.93	4	34	15	2.082	weakly_reject
305.13	4	20	6	1.044	strongly_accept
313.53	4	26	13	1.772	weakly_accept
319.031	4	16	11	2.607	weakly_reject
325.93	4	36	11	1.873	weakly_accept
331.432	4	40	15	1.252	strongly_accept
336.632	4	24	11	1.875	weakly_accept
345.734	4	36	14	3.436	weakly_reject
350.835	4	18	10	2.704	strongly_reject
360.131	4	28	7	1.878	strongly_accept
367.531	4	16	15	1.144	strongly_reject
376.831	4	38	18	2.185	weakly_reject
382.231	4	30	11	2.394	weakly_accept
388.831	4	24	20	1.77	strongly_reject
396.531	4	22	16	1.459	strongly_reject
402.032	4	34	20	2.398	strongly_reject
410.932	4	28	18	2.294	weakly_reject
418.532	4	30	18	2.188	weakly_reject
425.132	4	14	10	1.252	weakly_reject
434.833	4	30	20	2.811	strongly_reject
441.034	4	40	5	0.835	strongly_accept
