onset	duration	gain	loss	RT	participant_response
4.032	4	9	18	1.042	strongly_reject
10.133	4	5	12	0.836	strongly_reject
17.834	4	15	20	1.147	strongly_reject
25.825	4	12	19	1.043	strongly_reject
33.225	4	20	20	1.146	weakly_accept
39.025	4	17	7	1.146	strongly_accept
44.125	4	16	6	0.939	strongly_accept
49.825	4	13	10	1.668	strongly_accept
55.426	4	13	17	1.25	weakly_reject
65.126	4	10	5	1.355	strongly_accept
71.227	4	20	11	1.043	strongly_accept
78.128	4	13	12	1.042	weakly_accept
83.529	4	17	10	1.356	strongly_accept
91.93	4	6	5	1.459	weakly_reject
96.931	4	20	7	1.041	strongly_accept
103.132	4	6	12	1.252	strongly_reject
111.234	4	14	13	1.459	weakly_accept
116.435	4	13	6	1.146	strongly_accept
124.226	4	10	14	1.457	weakly_reject
133.127	4	20	13	1.25	strongly_accept
138.327	4	15	14	1.146	weakly_accept
143.327	4	7	7	1.253	weakly_accept
152.327	4	5	10	1.25	strongly_reject
157.827	4	8	10	1.354	weakly_reject
164.827	4	5	16	0.937	strongly_reject
171.328	4	15	5	1.148	strongly_accept
176.829	4	9	5	1.668	weakly_accept
183.73	4	10	12	1.353	weakly_reject
190.431	4	9	7	1.461	weakly_accept
199.733	4	8	20	1.352	strongly_reject
207.334	4	17	13	1.564	weakly_accept
213.135	4	12	17	1.565	weakly_reject
222.728	4	17	18	1.461	weakly_accept
231.828	4	19	5	0.94	strongly_accept
237.528	4	13	20	1.147	strongly_reject
245.128	4	8	8	1.461	weakly_accept
250.628	4	6	19	1.773	strongly_reject
257.229	4	12	15	1.565	strongly_reject
263.229	4	7	17	1.147	strongly_reject
269.829	4	16	5	1.044	strongly_accept
275.929	4	9	8	1.355	weakly_accept
283.431	4	7	13	1.251	strongly_reject
289.632	4	13	9	1.25	weakly_accept
298.533	4	5	6	1.46	weakly_reject
304.434	4	15	10	1.458	weakly_accept
312.029	4	14	14	1.459	weakly_accept
321.93	4	20	16	1.355	weakly_accept
327.329	4	9	9	3.229	weakly_accept
335.23	4	13	13	1.044	weakly_accept
344.03	4	17	17	1.044	weakly_accept
351.43	4	19	14	1.773	strongly_accept
360.33	4	9	20	1.146	strongly_reject
365.43	4	9	11	1.251	strongly_reject
374.73	4	11	9	1.667	weakly_reject
379.931	4	19	11	1.458	weakly_accept
385.432	4	12	13	1.461	weakly_reject
391.033	4	8	15	1.25	strongly_reject
399.234	4	5	13	1.354	strongly_reject
404.931	4	13	19	1.354	strongly_reject
412.331	4	17	9	1.353	strongly_accept
420.131	4	7	18	1.564	strongly_reject
429.231	4	20	6	1.357	strongly_accept
435.431	4	20	17	1.357	weakly_accept
441.031	4	9	15	1.356	strongly_reject
