onset	duration	gain	loss	RT	participant_response
4.056	4	5	11	1.65	strongly_reject
9.731	4	20	9	0.824	strongly_accept
14.832	4	8	13	1.547	weakly_reject
21.833	4	14	9	0.823	strongly_accept
27.337	4	8	18	1.441	strongly_reject
34.937	4	10	7	1.853	weakly_accept
41.42	4	16	17	2.055	weakly_reject
49.122	4	5	14	1.441	strongly_reject
55.323	4	6	20	1.029	strongly_reject
62.724	4	12	11	0.925	strongly_accept
67.925	4	7	9	1.855	weakly_accept
73.426	4	19	10	0.825	strongly_accept
81.828	4	11	15	1.648	weakly_accept
87.428	4	17	8	0.825	strongly_accept
93.129	4	7	5	1.133	strongly_accept
101.231	4	6	17	1.133	strongly_reject
109.132	4	12	16	1.443	weakly_reject
116.733	4	6	10	1.44	weakly_accept
122.134	4	10	13	1.442	strongly_accept
127.835	4	11	12	1.135	weakly_accept
134.022	4	13	8	0.721	strongly_accept
140.922	4	14	19	1.544	weakly_accept
149.823	4	18	7	0.825	strongly_accept
158.024	4	18	12	1.441	strongly_accept
163.025	4	8	7	0.926	strongly_accept
168.226	4	7	11	1.854	weakly_accept
173.827	4	7	15	1.338	strongly_reject
179.028	4	15	9	0.926	strongly_accept
185.729	4	20	8	0.72	strongly_accept
194.531	4	9	14	1.236	weakly_reject
202.332	4	20	18	0.825	strongly_accept
209.733	4	6	14	1.75	weakly_accept
219.035	4	12	8	0.825	strongly_accept
224.836	4	16	14	1.546	weakly_accept
230.223	4	17	15	1.544	weakly_accept
236.323	4	14	18	1.65	weakly_accept
245.224	4	9	17	1.543	weakly_reject
254.324	4	13	15	1.853	weakly_accept
259.325	4	14	12	1.031	strongly_accept
266.226	4	17	20	1.339	weakly_accept
275.528	4	18	13	1.031	strongly_accept
285.43	4	12	9	1.236	strongly_accept
293.231	4	5	8	1.44	weakly_reject
299.833	4	18	5	1.546	strongly_accept
307.333	4	5	18	2.162	weakly_reject
313.535	4	14	20	1.339	weakly_accept
319.536	4	19	18	0.822	strongly_accept
328.425	4	15	15	1.854	strongly_accept
337.525	4	5	5	1.338	weakly_accept
345.525	4	11	11	1.751	weakly_accept
353.125	4	15	11	0.823	strongly_accept
358.226	4	10	18	1.443	weakly_accept
367.928	4	20	15	0.825	strongly_accept
373.429	4	17	16	0.824	strongly_accept
379.03	4	11	5	0.72	strongly_accept
388.631	4	14	7	1.131	weakly_accept
397.633	4	11	19	1.236	weakly_accept
405.034	4	11	20	2.056	weakly_accept
410.835	4	14	5	0.721	strongly_accept
416.926	4	13	5	1.854	weakly_accept
423.026	4	18	20	1.234	strongly_accept
428.526	4	16	16	1.239	weakly_accept
435.126	4	11	6	1.443	weakly_accept
441.026	4	19	9	1.133	weakly_accept
