onset	duration	gain	loss	RT	participant_response
4.081	4	13	10	1.03	strongly_reject
9.731	4	8	20	0.72	strongly_reject
15.932	4	16	6	0.928	strongly_accept
21.133	4	13	17	0.824	strongly_reject
26.234	4	20	17	1.031	strongly_accept
34.335	4	13	6	1.134	strongly_accept
39.829	4	17	9	0.825	strongly_accept
48.929	4	13	13	0.824	strongly_reject
55.529	4	17	18	0.825	strongly_reject
61.329	4	20	7	0.825	strongly_accept
66.929	4	19	14	1.03	strongly_accept
73.129	4	17	7	1.134	strongly_accept
80.829	4	9	11	1.029	strongly_reject
87.729	4	9	18	0.825	strongly_reject
92.93	4	12	15	0.824	strongly_reject
98.63	4	11	9	1.03	strongly_reject
104.831	4	8	8	0.618	strongly_reject
113.733	4	9	8	0.618	strongly_reject
119.734	4	5	13	0.721	strongly_reject
127.335	4	12	13	0.619	strongly_reject
133.43	4	17	13	1.133	strongly_accept
139.53	4	13	20	0.722	strongly_reject
146.03	4	6	19	0.929	strongly_reject
151.43	4	5	10	0.618	strongly_reject
156.63	4	12	17	0.618	strongly_reject
164.231	4	6	5	0.516	strongly_reject
169.631	4	9	5	0.619	strongly_reject
174.731	4	17	10	1.03	strongly_accept
180.231	4	8	10	0.619	strongly_reject
185.731	4	15	5	0.825	strongly_accept
190.731	4	13	9	1.031	strongly_accept
197.731	4	7	7	1.031	strongly_reject
207.033	4	7	18	0.722	strongly_reject
212.533	4	13	19	0.824	strongly_reject
221.335	4	5	6	0.72	strongly_reject
228.032	4	20	16	1.03	strongly_reject
235.532	4	16	5	0.824	strongly_accept
243.432	4	20	13	1.237	strongly_reject
253.032	4	7	17	0.721	strongly_reject
262.332	4	9	20	0.928	strongly_reject
271.232	4	9	9	0.823	strongly_reject
277.032	4	5	16	0.62	strongly_reject
286.732	4	14	13	0.824	strongly_reject
294.332	4	10	14	0.515	strongly_reject
301.733	4	13	12	0.618	strongly_reject
311.634	4	19	11	1.029	strongly_reject
317.535	4	7	13	0.619	strongly_reject
325.333	4	9	7	0.722	strongly_reject
334.233	4	19	5	0.721	strongly_accept
341.133	4	12	19	0.825	strongly_reject
347.733	4	20	6	0.721	strongly_accept
355.733	4	8	15	0.722	strongly_reject
364.834	4	20	11	0.928	strongly_reject
373.034	4	17	17	0.721	strongly_reject
378.634	4	10	12	0.619	strongly_reject
383.634	4	10	5	0.618	strongly_reject
389.234	4	15	14	0.824	strongly_reject
398.234	4	15	10	1.133	strongly_reject
405.634	4	14	14	0.721	strongly_reject
414.036	4	15	20	0.721	strongly_reject
419.737	4	9	15	0.825	strongly_reject
427.534	4	6	12	0.619	strongly_reject
434.937	4	5	12	0.619	strongly_reject
441.035	4	20	20	0.824	strongly_reject
