onset	duration	gain	loss	RT	participant_response
4.041	4	32	6	1.249	strongly_accept
9.123	4	12	12	1.249	strongly_reject
14.624	4	20	14	1.455	weakly_accept
21.625	4	30	5	1.561	strongly_accept
26.825	4	40	19	1.351	weakly_reject
32.928	4	34	10	1.143	weakly_accept
40.427	4	38	5	0.935	strongly_accept
47.829	4	28	19	1.557	strongly_reject
57.131	4	16	19	1.145	strongly_reject
62.132	4	24	7	1.146	weakly_accept
70.933	4	36	6	1.042	strongly_accept
80.535	4	28	11	1.038	weakly_accept
87.136	4	12	5	1.665	weakly_accept
92.624	4	20	19	1.145	strongly_reject
100.225	4	34	17	1.455	weakly_reject
109.325	4	40	6	0.933	strongly_accept
114.825	4	30	13	1.768	weakly_accept
120.225	4	14	11	1.56	weakly_accept
128.327	4	24	8	1.457	weakly_accept
136.728	4	10	13	1.352	strongly_reject
143.229	4	26	7	1.04	strongly_accept
150.931	4	32	9	1.456	strongly_accept
158.532	4	16	14	1.562	weakly_accept
168.233	4	26	8	1.247	strongly_accept
174.435	4	38	11	1.144	strongly_accept
180.135	4	38	10	1.456	strongly_accept
186.226	4	16	12	1.768	weakly_accept
192.026	4	14	19	1.249	strongly_reject
201.126	4	28	14	1.246	weakly_accept
207.727	4	24	19	1.145	strongly_reject
213.327	4	22	5	1.665	weakly_accept
219.226	4	34	18	1.144	weakly_reject
227.228	4	32	16	1.455	strongly_reject
233.028	4	36	13	1.142	weakly_accept
242.047	4	10	8	1.353	strongly_reject
249.831	4	22	14	1.456	weakly_reject
255.532	4	22	12	1.247	weakly_accept
262.234	4	28	12	1.041	weakly_accept
269.135	4	18	9	1.352	weakly_accept
276.936	4	10	5	2.288	weakly_accept
284.327	4	36	15	1.249	weakly_accept
291.227	4	40	13	1.039	strongly_accept
299.127	4	32	17	1.872	strongly_accept
306.528	4	32	18	2.079	weakly_reject
312.728	4	22	17	1.56	strongly_reject
320.93	4	26	10	1.872	weakly_accept
325.931	4	18	16	1.352	weakly_reject
334.83	4	12	16	1.352	strongly_reject
340.33	4	40	14	1.249	weakly_accept
349.632	4	10	14	1.352	strongly_reject
354.733	4	10	9	1.247	strongly_reject
363.635	4	18	18	1.561	strongly_reject
369.235	4	36	17	1.558	weakly_accept
378.129	4	14	5	1.145	weakly_accept
384.129	4	14	17	1.249	strongly_reject
394.029	4	24	12	1.144	weakly_accept
400.229	4	22	15	1.458	weakly_reject
407.829	4	14	20	1.247	strongly_reject
413.929	4	20	12	1.143	weakly_accept
419.13	4	30	15	1.145	weakly_accept
424.529	4	22	6	1.04	weakly_accept
430.23	4	40	9	1.042	strongly_accept
435.43	4	36	5	1.144	strongly_accept
441.032	4	32	19	2.184	weakly_reject
