onset	duration	gain	loss	RT	participant_response
4.047	4	10	17	1.144	strongly_reject
9.43	4	30	19	1.039	strongly_reject
15.031	4	26	15	1.042	strongly_reject
20.931	4	18	19	1.04	strongly_reject
26.133	4	34	11	1.56	weakly_reject
33.534	4	26	20	1.662	strongly_reject
41.135	4	36	20	1.977	strongly_reject
46.824	4	38	12	1.35	strongly_accept
52.624	4	24	5	1.041	strongly_accept
60.724	4	26	19	1.353	strongly_reject
66.224	4	34	16	1.249	weakly_reject
71.425	4	38	8	0.935	strongly_accept
79.325	4	38	7	0.729	strongly_accept
84.426	4	30	9	0.833	strongly_accept
92.128	4	14	15	1.458	strongly_reject
99.529	4	34	6	0.934	strongly_accept
104.53	4	18	7	1.456	strongly_accept
109.53	4	24	18	1.248	strongly_reject
115.131	4	40	11	1.456	weakly_accept
124.033	4	12	11	1.248	strongly_reject
131.034	4	18	12	1.248	strongly_reject
139.938	4	16	18	1.144	strongly_reject
147.526	4	14	13	1.353	strongly_reject
154.426	4	30	6	0.937	strongly_accept
160.626	4	20	13	2.183	strongly_reject
169.927	4	38	16	1.663	weakly_reject
175.626	4	40	16	2.495	weakly_reject
182.326	4	14	8	0.935	strongly_accept
187.728	4	38	17	1.873	weakly_accept
193.229	4	22	20	0.937	strongly_reject
200.13	4	12	17	1.144	strongly_reject
205.831	4	10	6	1.247	strongly_reject
212.432	4	14	7	1.143	strongly_reject
219.833	4	26	17	1.664	weakly_reject
225.634	4	34	5	1.143	strongly_accept
230.735	4	40	20	1.457	strongly_reject
238.536	4	28	10	1.559	weakly_reject
246.727	4	12	7	1.454	weakly_reject
255.527	4	32	8	1.144	strongly_accept
264.527	4	10	11	1.455	strongly_reject
272.928	4	20	17	1.249	strongly_reject
279.027	4	22	9	1.976	weakly_accept
288.128	4	26	6	1.56	strongly_accept
295.63	4	28	15	1.349	weakly_reject
301.131	4	14	12	1.04	strongly_reject
307.332	4	18	13	1.141	strongly_reject
313.533	4	18	15	1.145	strongly_reject
319.134	4	18	5	2.288	weakly_accept
325.735	4	26	14	1.351	weakly_reject
331.836	4	28	6	1.142	strongly_accept
337.328	4	22	13	1.453	strongly_reject
345.128	4	34	9	0.936	strongly_accept
354.829	4	24	10	1.35	weakly_reject
361.328	4	16	10	1.144	weakly_reject
370.429	4	20	10	1.25	weakly_reject
380.329	4	28	13	1.767	weakly_accept
389.23	4	26	12	1.246	weakly_reject
394.43	4	12	20	1.144	strongly_reject
402.432	4	12	13	1.04	strongly_reject
408.433	4	22	7	1.249	strongly_accept
417.734	4	36	18	1.872	strongly_reject
423.836	4	36	16	1.559	weakly_accept
431.429	4	14	16	0.935	strongly_reject
441.03	4	32	10	1.977	weakly_accept
