onset	duration	gain	loss	RT	participant_response
4.044	4	19	16	1.039	strongly_accept
10.234	4	12	10	1.144	weakly_accept
15.435	4	19	12	1.352	strongly_accept
21.436	4	5	19	1.145	strongly_reject
31.027	4	10	19	1.041	strongly_reject
38.527	4	6	15	1.041	strongly_reject
47.527	4	9	6	1.351	weakly_accept
55.127	4	6	9	1.144	weakly_reject
60.927	4	16	18	1.768	strongly_reject
66.628	4	5	17	1.04	strongly_reject
72.128	4	16	10	1.558	weakly_accept
77.729	4	9	16	1.249	strongly_reject
84.631	4	20	12	1.145	strongly_accept
90.032	4	8	17	1.248	strongly_reject
99.933	4	20	19	1.246	weakly_reject
109.234	4	18	16	1.456	weakly_reject
115.936	4	7	16	1.143	strongly_reject
121.028	4	17	19	1.769	strongly_reject
126.029	4	15	7	1.457	strongly_accept
132.128	4	19	13	1.457	weakly_accept
138.728	4	6	13	1.144	strongly_reject
144.629	4	17	12	1.144	weakly_accept
150.429	4	9	19	1.353	strongly_reject
156.128	4	5	7	1.557	weakly_reject
165.028	4	19	6	1.454	strongly_accept
172.629	4	7	12	1.142	weakly_reject
177.83	4	13	16	1.767	strongly_reject
183.031	4	12	5	1.248	strongly_accept
190.732	4	19	15	1.247	weakly_accept
200.434	4	18	8	1.144	strongly_accept
208.235	4	12	12	1.039	weakly_reject
215.629	4	12	20	1.144	strongly_reject
221.73	4	8	9	1.352	weakly_reject
227.23	4	5	20	1.354	strongly_reject
234.63	4	15	18	1.246	strongly_reject
240.13	4	11	17	1.977	strongly_reject
245.13	4	14	15	1.248	weakly_reject
250.23	4	16	13	1.456	weakly_reject
258.33	4	9	12	1.456	weakly_reject
264.431	4	14	6	1.042	strongly_accept
271.331	4	13	14	1.041	weakly_reject
276.932	4	6	8	1.351	weakly_reject
284.332	4	19	8	1.143	strongly_accept
289.935	4	11	13	1.249	weakly_reject
298.835	4	10	9	0.934	weakly_accept
307.236	4	14	11	0.937	weakly_accept
314.831	4	14	17	1.561	strongly_reject
323.731	4	15	6	1.247	strongly_accept
332.831	4	8	14	1.351	strongly_reject
339.432	4	8	11	1.146	weakly_reject
345.132	4	16	19	1.354	strongly_reject
351.332	4	18	6	1.143	strongly_accept
359.531	4	17	11	1.037	strongly_accept
366.032	4	10	8	1.559	weakly_accept
374.032	4	12	6	1.247	strongly_accept
381.832	4	11	16	1.247	strongly_reject
391.134	4	14	10	0.936	weakly_accept
396.535	4	6	7	1.245	weakly_reject
402.736	4	13	11	0.833	weakly_accept
410.633	4	19	17	1.042	weakly_accept
419.733	4	18	18	1.144	weakly_reject
428.533	4	8	5	1.246	weakly_accept
434.033	4	16	7	1.038	strongly_accept
441.033	4	11	14	1.665	weakly_reject
