onset	duration	gain	loss	RT	participant_response
4.046	4	40	17	1.144	strongly_accept
10.23	4	18	10	1.847	weakly_accept
16.731	4	34	12	1.329	strongly_accept
24.532	4	14	10	2.393	weakly_reject
30.333	4	30	16	2.815	strongly_accept
39.235	4	36	14	2.081	strongly_accept
47.025	4	30	11	1.354	strongly_accept
54.525	4	30	20	1.354	weakly_accept
59.625	4	20	18	3.229	strongly_reject
65.225	4	32	11	1.979	weakly_accept
71.825	4	26	11	1.563	strongly_accept
77.025	4	22	18	1.773	strongly_reject
86.327	4	18	11	1.981	weakly_reject
95.228	4	36	11	2.815	strongly_accept
100.929	4	38	13	2.397	strongly_accept
109.73	4	12	6	3.436	weakly_accept
115.231	4	16	20	1.98	strongly_reject
122.633	4	10	16	1.252	strongly_reject
128.334	4	40	10	2.08	strongly_accept
133.835	4	12	8	3.022	weakly_reject
139.526	4	30	18	3.856	weakly_accept
146.226	4	34	15	2.084	strongly_accept
155.326	4	20	16	2.08	weakly_reject
164.926	4	32	7	1.252	strongly_accept
172.827	4	16	9	3.435	weakly_reject
179.427	4	30	12	2.085	strongly_accept
184.427	4	36	19	1.563	weakly_accept
192.028	4	12	18	2.499	strongly_reject
198.13	4	26	5	1.77	strongly_accept
203.23	4	40	15	1.461	strongly_accept
209.432	4	12	15	1.252	strongly_reject
219.333	4	18	8	1.252	strongly_accept
227.334	4	34	20	3.335	strongly_accept
233.227	4	20	6	1.667	strongly_accept
241.327	4	16	11	2.29	weakly_reject
246.528	4	38	18	3.23	strongly_accept
252.028	4	16	15	1.25	strongly_reject
257.028	4	18	6	1.251	strongly_accept
262.228	4	36	9	2.288	strongly_accept
269.628	4	10	19	1.355	strongly_reject
277.828	4	30	7	1.042	strongly_accept
283.328	4	16	7	3.01	weakly_reject
291.729	4	28	16	1.459	strongly_accept
301.031	4	20	11	2.085	weakly_accept
308.032	4	26	18	3.334	weakly_accept
315.633	4	40	5	2.292	strongly_accept
322.535	4	26	13	1.043	strongly_accept
328.129	4	24	15	1.981	weakly_accept
334.229	4	18	17	1.873	strongly_reject
343.929	4	12	14	1.249	strongly_reject
353.029	4	34	7	1.561	strongly_accept
359.129	4	40	7	0.939	strongly_accept
365.329	4	28	7	1.146	strongly_accept
372.729	4	22	16	2.187	weakly_accept
378.329	4	16	8	2.292	strongly_accept
385.23	4	10	12	1.146	strongly_reject
394.13	4	24	6	2.914	strongly_accept
399.931	4	28	18	2.183	weakly_accept
407.633	4	40	8	1.147	strongly_accept
413.034	4	14	18	1.46	strongly_reject
420.635	4	24	11	2.397	strongly_accept
429.63	4	24	16	3.332	strongly_accept
435.63	4	24	20	3.232	weakly_reject
441.031	4	32	15	0	NoResp
