onset	duration	gain	loss	RT	participant_response
4.049	4	38	11	1.855	strongly_accept
9.632	4	10	14	1.752	weakly_reject
16.333	4	38	10	1.545	strongly_accept
23.335	4	40	19	2.265	strongly_accept
29.936	4	16	19	2.572	strongly_reject
39.826	4	36	13	1.753	strongly_accept
49.526	4	10	8	1.954	strongly_reject
55.226	4	36	5	1.442	strongly_accept
60.226	4	22	12	2.061	weakly_accept
66.326	4	18	18	1.545	strongly_reject
74.427	4	24	7	1.339	strongly_accept
80.629	4	10	13	2.06	strongly_reject
89.53	4	14	11	2.367	strongly_reject
97.531	4	14	20	2.471	strongly_reject
106.533	4	16	14	2.47	weakly_reject
115.635	4	12	16	2.062	strongly_reject
123.036	4	14	19	1.752	strongly_reject
129.527	4	24	12	2.676	strongly_accept
137.928	4	34	18	2.777	strongly_accept
143.628	4	14	5	2.883	weakly_accept
152.928	4	18	16	2.059	weakly_reject
160.828	4	28	11	1.958	strongly_accept
166.328	4	14	17	1.854	strongly_reject
172.93	4	32	18	2.265	strongly_accept
178.529	4	20	19	2.577	weakly_reject
186.13	4	26	7	1.65	strongly_accept
195.032	4	26	10	1.546	strongly_accept
200.132	4	32	19	2.267	strongly_accept
207.034	4	40	13	1.442	strongly_accept
214.835	4	32	17	2.369	strongly_accept
223.629	4	30	5	1.545	strongly_accept
229.129	4	12	5	2.161	weakly_accept
236.729	4	36	17	1.44	strongly_accept
241.93	4	36	6	1.441	strongly_accept
247.729	4	40	6	1.234	strongly_accept
253.129	4	18	9	2.571	strongly_accept
258.629	4	30	15	1.649	strongly_accept
266.029	4	34	10	1.648	strongly_accept
271.229	4	12	12	1.854	strongly_reject
276.33	4	10	5	2.676	strongly_accept
282.23	4	24	8	2.164	strongly_accept
291.332	4	34	17	1.75	strongly_accept
296.933	4	22	5	1.34	strongly_accept
306.534	4	32	6	1.442	strongly_accept
312.635	4	22	17	2.881	weakly_accept
318.13	4	24	19	2.264	weakly_accept
324.33	4	10	9	2.782	strongly_reject
332.03	4	22	14	3.293	weakly_accept
338.933	4	28	19	3.294	strongly_accept
347.831	4	30	13	1.544	strongly_accept
352.831	4	36	15	2.573	strongly_accept
360.231	4	38	5	1.443	strongly_accept
368.031	4	28	12	1.442	strongly_accept
375.531	4	20	12	3.502	weakly_accept
381.331	4	22	15	2.267	weakly_accept
390.633	4	32	9	1.442	strongly_accept
396.834	4	22	6	1.338	strongly_accept
402.035	4	26	8	1.237	strongly_accept
408.035	4	32	16	1.648	strongly_accept
414.132	4	28	14	1.751	strongly_accept
421.732	4	20	14	2.061	weakly_accept
427.432	4	40	9	1.339	strongly_accept
432.832	4	40	14	1.337	strongly_accept
441.032	4	16	12	1.648	weakly_reject
