onset	duration	gain	loss	RT	participant_response
4.048	4	20	17	1.338	strongly_accept
13.333	4	7	13	1.337	strongly_reject
18.833	4	15	10	1.856	strongly_accept
26.435	4	17	10	1.34	weakly_accept
31.538	4	7	17	1.234	strongly_reject
39.422	4	8	8	1.341	weakly_accept
47.822	4	6	19	1.443	strongly_reject
55.224	4	12	13	2.575	strongly_reject
60.924	4	13	9	2.266	strongly_accept
65.925	4	17	7	2.163	strongly_accept
71.826	4	10	14	2.061	strongly_reject
80.828	4	13	13	1.648	weakly_reject
86.328	4	17	17	1.34	weakly_accept
95.23	4	6	5	3.089	weakly_accept
100.331	4	7	18	0.822	weakly_accept
108.133	4	15	20	2.677	strongly_reject
113.734	4	8	10	2.882	strongly_reject
119.435	4	9	11	2.677	strongly_reject
126.336	4	13	6	1.545	strongly_accept
134.023	4	9	5	1.546	weakly_accept
141.023	4	12	15	1.648	strongly_reject
147.624	4	9	20	2.574	strongly_reject
153.024	4	13	12	2.369	weakly_accept
160.625	4	17	9	1.957	weakly_accept
170.527	4	20	20	1.441	weakly_accept
178.028	4	14	13	2.574	weakly_accept
183.829	4	13	17	1.752	weakly_reject
189.93	4	20	16	1.651	weakly_accept
199.032	4	5	12	1.441	strongly_reject
204.233	4	7	7	1.132	weakly_accept
209.734	4	16	5	1.751	strongly_accept
216.635	4	8	20	1.441	strongly_reject
225.925	4	20	7	1.547	strongly_accept
230.925	4	9	15	2.266	strongly_reject
237.125	4	20	13	1.34	strongly_accept
243.225	4	16	6	1.133	strongly_accept
248.425	4	15	5	1.336	strongly_accept
254.925	4	9	7	1.751	weakly_accept
261.626	4	10	5	1.132	strongly_accept
266.827	4	5	13	1.235	strongly_reject
275.729	4	14	14	1.649	weakly_reject
285.33	4	10	12	1.443	weakly_reject
290.931	4	12	17	2.368	strongly_reject
296.532	4	5	10	1.546	strongly_reject
304.334	4	17	18	2.062	weakly_reject
311.735	4	19	11	1.341	strongly_accept
317.736	4	19	14	1.442	strongly_accept
323.927	4	9	9	2.061	weakly_accept
332.126	4	19	5	1.236	strongly_accept
341.226	4	6	12	1.854	strongly_reject
346.926	4	12	19	1.853	strongly_reject
352.327	4	17	13	1.856	weakly_accept
358.127	4	20	11	2.471	strongly_accept
364.728	4	13	19	1.545	strongly_reject
370.931	4	13	10	2.988	strongly_accept
378.33	4	8	15	1.34	strongly_reject
383.831	4	20	6	1.134	strongly_accept
391.432	4	13	20	1.443	strongly_reject
400.334	4	9	18	1.442	strongly_reject
406.435	4	15	14	1.545	weakly_reject
416.127	4	9	8	2.268	weakly_accept
424.128	4	5	16	2.885	strongly_reject
432.928	4	11	9	1.752	strongly_accept
441.028	4	5	6	2.577	weakly_reject
