onset	duration	gain	loss	RT	participant_response
4.06	4	14	14	2.265	strongly_reject
10.235	4	26	9	1.957	strongly_accept
16.725	4	20	8	1.855	strongly_accept
23.626	4	30	14	1.855	strongly_accept
32.426	4	22	8	1.44	strongly_accept
37.926	4	16	5	3.606	strongly_accept
45.526	4	30	8	1.75	strongly_accept
54.526	4	30	10	2.882	strongly_accept
61.928	4	12	19	1.854	strongly_reject
67.629	4	12	10	2.162	strongly_reject
72.629	4	28	20	2.06	strongly_reject
81.931	4	10	20	1.441	strongly_reject
87.132	4	16	16	1.442	strongly_reject
94.833	4	10	10	1.955	strongly_reject
100.834	4	28	8	2.367	strongly_accept
107.736	4	32	20	1.957	weakly_accept
112.727	4	18	14	3.193	weakly_reject
121.627	4	10	18	2.164	strongly_reject
128.227	4	36	12	1.649	strongly_accept
133.727	4	28	5	1.443	strongly_accept
139.93	4	36	7	1.133	strongly_accept
145.827	4	38	20	2.369	weakly_accept
151.327	4	12	9	3.088	strongly_reject
157.128	4	18	20	1.546	strongly_reject
166.029	4	34	8	1.236	strongly_accept
172.13	4	14	6	2.162	weakly_accept
180.532	4	32	5	1.235	strongly_accept
187.533	4	32	12	2.166	strongly_accept
192.934	4	22	11	1.957	weakly_accept
201.035	4	36	10	1.339	strongly_accept
207.228	4	24	17	3.399	weakly_reject
216.328	4	32	14	2.267	weakly_accept
224.228	4	10	15	1.443	strongly_reject
234.129	4	16	6	2.576	weakly_accept
242.329	4	20	7	2.574	strongly_accept
252.029	4	32	13	2.985	strongly_accept
257.429	4	20	20	2.882	weakly_reject
266.33	4	20	5	1.854	strongly_accept
273.731	4	28	9	1.749	strongly_accept
279.232	4	16	13	2.369	strongly_reject
285.334	4	26	16	1.543	weakly_accept
291.435	4	38	9	1.133	strongly_accept
296.535	4	36	8	1.237	strongly_accept
302.23	4	24	14	1.235	weakly_accept
309.63	4	38	19	3.708	weakly_accept
315.23	4	28	17	1.851	weakly_reject
322.83	4	30	17	2.985	strongly_accept
328.53	4	40	12	1.133	strongly_accept
336.03	4	22	10	1.236	weakly_accept
341.23	4	22	19	3.088	strongly_reject
348.83	4	34	13	2.06	weakly_accept
356.831	4	16	17	1.544	strongly_reject
364.631	4	38	6	1.133	strongly_accept
371.332	4	38	15	1.443	weakly_accept
376.433	4	34	19	1.649	weakly_accept
382.234	4	38	14	1.339	strongly_accept
388.835	4	24	13	2.47	weakly_accept
396.631	4	10	7	2.574	strongly_reject
405.932	4	24	9	2.882	strongly_accept
411.531	4	20	9	1.237	strongly_accept
416.731	4	14	9	2.159	weakly_reject
422.332	4	40	18	1.235	strongly_accept
431.933	4	34	14	1.852	weakly_accept
441.032	4	20	15	1.957	weakly_reject
