onset	duration	gain	loss	RT	participant_response
4.046	4	20	14	1.236	strongly_accept
12.128	4	10	20	1.955	weakly_reject
17.229	4	8	6	1.339	strongly_accept
23.729	4	5	9	1.647	weakly_reject
29.529	4	7	6	2.265	strongly_accept
36.229	4	15	17	0.927	strongly_accept
41.629	4	13	18	1.545	weakly_reject
50.53	4	17	14	1.649	strongly_accept
56.031	4	16	11	1.238	strongly_accept
63.633	4	11	8	1.135	strongly_accept
71.034	4	18	15	3.497	strongly_accept
76.135	4	12	14	1.957	weakly_reject
84.029	4	11	18	1.441	weakly_reject
93.13	4	20	5	1.133	strongly_accept
99.33	4	12	7	1.031	strongly_accept
106.33	4	6	11	2.264	weakly_accept
112.93	4	6	16	2.473	strongly_reject
120.33	4	9	10	1.854	weakly_reject
127.93	4	15	13	1.237	strongly_accept
137.03	4	10	11	3.296	strongly_accept
142.23	4	10	17	1.749	weakly_reject
151.231	4	7	20	1.442	strongly_reject
159.433	4	16	20	1.749	strongly_accept
164.934	4	18	19	1.751	strongly_accept
170.134	4	16	8	1.234	strongly_accept
175.536	4	8	16	1.957	weakly_reject
181.231	4	19	20	1.854	strongly_accept
190.131	4	18	10	1.648	strongly_accept
195.631	4	18	14	1.03	strongly_accept
201.731	4	15	12	1.03	strongly_accept
206.731	4	6	18	1.645	strongly_reject
212.431	4	7	19	1.544	strongly_reject
219.032	4	18	17	2.678	strongly_accept
225.932	4	7	8	1.954	strongly_accept
235.632	4	14	8	1.236	strongly_accept
240.832	4	17	6	0.824	strongly_accept
247.032	4	12	18	1.75	weakly_reject
255.933	4	16	12	1.236	strongly_accept
263.734	4	16	9	0.825	strongly_accept
269.936	4	20	10	1.338	strongly_accept
275.733	4	5	15	3.19	strongly_reject
285.033	4	7	14	2.37	weakly_accept
291.133	4	15	19	0	NoResp
300.733	4	9	13	1.439	weakly_accept
306.633	4	10	16	2.163	weakly_reject
314.233	4	10	15	1.135	weakly_reject
320.233	4	11	10	1.749	strongly_accept
328.633	4	18	11	1.339	strongly_accept
334.134	4	19	7	1.547	strongly_accept
341.633	4	19	19	0.824	strongly_accept
346.634	4	10	6	1.237	strongly_accept
354.334	4	15	8	1.132	strongly_accept
363.635	4	6	6	1.339	strongly_accept
369.236	4	11	7	1.032	strongly_accept
376.634	4	15	16	1.028	strongly_accept
382.234	4	7	10	1.34	weakly_accept
391.034	4	13	7	0.824	strongly_accept
400.934	4	16	15	0.928	strongly_accept
406.634	4	14	16	1.441	weakly_accept
414.635	4	10	10	1.544	strongly_accept
420.235	4	18	9	1.338	strongly_accept
428.035	4	17	5	1.545	strongly_accept
434.935	4	8	12	1.442	weakly_reject
441.035	4	8	19	1.646	strongly_reject
