onset	duration	gain	loss	RT	participant_response
4.039	4	26	5	1.443	strongly_accept
12.022	4	32	15	1.031	strongly_accept
17.623	4	16	20	1.131	strongly_reject
26.925	4	28	16	2.06	weakly_accept
32.626	4	18	10	2.061	weakly_accept
41.527	4	16	9	0.825	strongly_accept
49.129	4	16	15	1.648	weakly_accept
56.03	4	36	9	1.134	strongly_accept
62.531	4	16	7	1.853	weakly_accept
68.232	4	12	18	1.03	strongly_reject
77.034	4	34	20	1.544	weakly_accept
82.635	4	32	7	1.34	strongly_accept
88.135	4	30	16	2.368	weakly_accept
95.922	4	12	6	1.752	weakly_accept
101.522	4	10	12	1.34	strongly_reject
106.522	4	40	8	0.927	strongly_accept
115.624	4	28	18	1.854	strongly_accept
123.025	4	26	13	1.543	strongly_accept
128.126	4	20	11	2.264	weakly_accept
137.028	4	22	18	2.162	strongly_reject
144.429	4	24	16	1.956	weakly_accept
151.03	4	34	7	1.237	strongly_accept
156.431	4	26	11	2.573	strongly_accept
164.532	4	14	10	1.235	strongly_reject
172.134	4	10	16	1.341	strongly_reject
181.035	4	20	16	2.473	strongly_reject
187.924	4	18	17	1.854	strongly_reject
193.624	4	36	14	1.237	strongly_accept
199.724	4	18	11	1.957	weakly_accept
204.924	4	40	5	1.031	strongly_accept
213.324	4	40	10	1.031	strongly_accept
218.825	4	10	19	1.236	strongly_reject
224.826	4	20	18	1.546	strongly_reject
233.828	4	22	16	2.165	weakly_accept
240.029	4	16	11	1.546	weakly_accept
247.93	4	18	6	1.545	strongly_accept
257.032	4	30	11	1.749	strongly_accept
263.733	4	28	7	1.339	strongly_accept
269.234	4	18	8	1.646	strongly_accept
275.335	4	24	15	1.649	weakly_accept
280.736	4	40	7	0.927	strongly_accept
288.925	4	26	18	2.368	weakly_accept
294.425	4	36	11	2.162	weakly_accept
299.625	4	12	8	1.956	strongly_reject
304.625	4	40	17	1.752	strongly_accept
314.326	4	34	12	1.648	strongly_accept
320.126	4	30	7	1.132	strongly_accept
326.027	4	40	15	1.134	strongly_accept
333.728	4	30	18	1.031	strongly_accept
341.33	4	36	19	1.854	strongly_accept
347.431	4	38	13	1.339	strongly_accept
352.532	4	16	8	1.546	weakly_accept
358.333	4	14	18	1.443	strongly_reject
364.934	4	32	11	2.058	strongly_accept
370.135	4	30	20	1.443	weakly_accept
379.726	4	12	15	1.031	strongly_reject
385.926	4	38	18	1.749	strongly_accept
395.227	4	20	6	1.854	strongly_accept
402.627	4	24	6	2.061	strongly_accept
410.127	4	24	20	1.751	weakly_accept
417.927	4	12	14	1.236	strongly_reject
424.128	4	30	12	1.853	strongly_accept
434.03	4	34	15	1.957	strongly_accept
441.031	4	24	11	1.853	strongly_accept
