onset	duration	gain	loss	RT	participant_response
4.058	4	16	6	1.443	strongly_accept
10.234	4	30	17	1.545	strongly_accept
16.835	4	32	12	1.441	weakly_accept
22.023	4	14	14	1.75	weakly_accept
27.824	4	14	9	1.442	weakly_accept
35.424	4	36	12	1.545	strongly_accept
44.324	4	22	10	1.955	strongly_accept
50.825	4	24	9	1.76	strongly_accept
56.526	4	34	13	1.751	weakly_accept
62.627	4	10	10	2.268	weakly_reject
68.128	4	12	10	2.678	weakly_accept
74.229	4	34	14	2.367	strongly_accept
79.63	4	36	10	2.16	strongly_accept
88.731	4	20	20	2.781	weakly_reject
96.333	4	20	9	1.855	strongly_accept
102.234	4	28	9	1.546	strongly_accept
107.235	4	38	14	2.781	strongly_accept
113.436	4	28	8	1.545	strongly_accept
118.525	4	16	5	1.75	strongly_accept
124.125	4	34	19	2.677	weakly_reject
129.825	4	38	19	2.988	weakly_accept
139.525	4	16	16	0	NoResp
147.426	4	26	16	2.265	weakly_accept
156.326	4	40	18	1.959	strongly_accept
161.327	4	28	17	2.474	weakly_accept
170.229	4	20	5	1.955	strongly_accept
177.13	4	38	9	1.957	strongly_accept
187.032	4	12	19	2.678	strongly_accept
192.233	4	22	19	2.369	weakly_accept
198.234	4	36	7	1.544	strongly_accept
204.935	4	38	6	1.341	strongly_accept
212.727	4	10	7	2.471	weakly_accept
220.327	4	22	8	3.503	strongly_accept
225.827	4	22	11	3.915	weakly_accept
231.527	4	12	9	1.648	weakly_accept
237.027	4	24	13	2.781	weakly_accept
242.527	4	14	6	2.265	weakly_accept
247.727	4	32	13	3.192	strongly_accept
256.527	4	28	5	2.263	strongly_accept
263.929	4	16	13	3.498	weakly_accept
269.53	4	32	5	2.576	strongly_accept
278.531	4	40	12	2.061	strongly_accept
286.333	4	26	9	1.751	strongly_accept
291.934	4	32	20	2.266	strongly_accept
301.235	4	10	18	2.266	weakly_reject
306.628	4	28	20	2.368	weakly_accept
315.929	4	20	7	3.395	strongly_accept
322.028	4	18	20	2.782	weakly_reject
329.428	4	20	15	2.062	weakly_accept
336.328	4	24	17	2.058	weakly_accept
342.128	4	38	15	3.4	strongly_accept
350.529	4	24	14	2.576	weakly_accept
358.629	4	30	14	3.193	weakly_accept
366.13	4	16	17	2.676	weakly_reject
371.231	4	10	20	2.163	strongly_reject
379.432	4	34	8	2.366	strongly_accept
386.434	4	38	20	1.854	weakly_accept
392.635	4	20	8	1.853	strongly_accept
400.036	4	18	14	2.161	weakly_accept
406.629	4	36	8	1.338	strongly_accept
415.729	4	10	15	1.854	weakly_reject
423.43	4	30	8	1.134	strongly_accept
433.03	4	30	10	2.164	strongly_accept
441.03	4	32	14	2.058	strongly_accept
