onset	duration	gain	loss	RT	participant_response
4.044	4	10	8	1.752	weakly_reject
11.935	4	5	20	1.339	strongly_reject
18.135	4	12	10	1.646	weakly_reject
26.535	4	12	6	2.371	weakly_accept
33.435	4	9	12	1.547	weakly_reject
42.336	4	8	9	1.545	strongly_reject
51.436	4	6	8	1.543	strongly_reject
60.736	4	11	14	2.368	weakly_reject
68.438	4	15	6	1.339	strongly_accept
73.923	4	16	19	2.575	weakly_accept
81.723	4	10	9	2.061	weakly_reject
86.924	4	15	18	1.853	strongly_reject
94.326	4	5	19	1.133	strongly_reject
99.327	4	10	19	1.544	strongly_reject
108.128	4	20	19	2.059	weakly_reject
113.629	4	18	18	1.337	weakly_reject
123.531	4	19	12	1.855	weakly_accept
130.232	4	19	17	1.65	weakly_reject
138.033	4	6	7	1.647	weakly_reject
146.937	4	19	6	1.341	strongly_accept
152.037	4	12	5	2.573	strongly_accept
160.021	4	19	16	2.264	weakly_accept
166.522	4	19	13	1.134	weakly_accept
174.123	4	18	8	1.236	strongly_accept
179.124	4	19	15	1.649	weakly_reject
185.325	4	12	12	1.338	weakly_reject
190.927	4	19	8	1.03	strongly_accept
197.027	4	8	17	1.648	strongly_reject
204.628	4	17	12	1.235	weakly_reject
209.829	4	9	16	1.442	strongly_reject
216.43	4	17	19	2.164	weakly_reject
223.832	4	7	12	1.235	strongly_reject
231.433	4	7	16	1.337	strongly_reject
237.234	4	16	18	1.443	strongly_reject
242.635	4	16	7	1.956	strongly_accept
248.139	4	12	20	1.647	strongly_reject
254.322	4	8	5	1.543	weakly_reject
261.222	4	18	16	1.856	weakly_reject
267.123	4	16	13	1.854	weakly_accept
273.224	4	11	17	1.545	strongly_reject
278.325	4	11	13	1.853	strongly_reject
285.826	4	11	16	1.854	weakly_reject
295.128	4	6	15	1.238	strongly_reject
303.229	4	15	7	1.339	strongly_accept
308.932	4	9	6	1.543	weakly_reject
314.331	4	20	12	1.75	weakly_accept
322.532	4	17	11	1.647	weakly_accept
328.033	4	8	14	1.648	strongly_reject
334.034	4	14	6	1.442	strongly_accept
343.636	4	13	16	1.44	weakly_reject
349.723	4	5	17	1.44	strongly_reject
357.124	4	18	6	1.133	strongly_accept
362.824	4	6	13	1.234	strongly_reject
371.824	4	5	7	1.339	weakly_reject
377.025	4	14	10	1.339	weakly_reject
384.027	4	16	10	1.752	weakly_accept
389.627	4	14	17	2.982	weakly_reject
395.228	4	14	15	1.957	weakly_reject
401.83	4	6	9	2.068	strongly_reject
407.631	4	14	11	2.885	weakly_reject
417.332	4	9	19	1.442	strongly_reject
423.033	4	13	14	2.574	weakly_reject
431.936	4	8	11	1.134	strongly_reject
441.025	4	13	11	2.37	weakly_reject
