onset	duration	gain	loss	RT	participant_response
4.035	4	16	12	2.471	weakly_reject
9.535	4	38	5	1.133	strongly_accept
16.933	4	40	9	0.927	strongly_accept
26.233	4	20	14	1.547	weakly_accept
34.633	4	40	13	1.954	strongly_accept
40.434	4	10	13	2.677	strongly_reject
47.334	4	24	19	1.648	weakly_reject
53.934	4	34	18	1.44	strongly_accept
61.534	4	10	5	2.06	weakly_accept
67.234	4	14	20	2.371	strongly_reject
72.434	4	22	15	3.296	weakly_accept
78.634	4	38	11	1.236	strongly_accept
87.534	4	16	14	1.955	weakly_reject
97.134	4	32	16	2.369	strongly_accept
102.235	4	14	17	2.267	strongly_reject
111.337	4	34	10	1.339	strongly_accept
116.838	4	36	5	1.338	strongly_accept
125.035	4	22	14	1.851	weakly_accept
130.535	4	32	6	0.928	strongly_accept
136.535	4	12	12	2.368	strongly_reject
141.935	4	26	7	2.059	strongly_accept
147.535	4	24	7	1.339	strongly_accept
155.435	4	32	18	2.886	weakly_accept
161.135	4	10	14	1.955	weakly_reject
170.236	4	40	14	1.133	strongly_accept
176.735	4	14	19	2.885	weakly_reject
182.336	4	34	17	1.339	weakly_accept
189.736	4	10	8	2.059	weakly_reject
197.836	4	18	18	1.958	strongly_reject
207.737	4	26	8	0.928	strongly_accept
215.338	4	36	13	1.545	strongly_accept
225.023	4	10	9	1.853	strongly_reject
230.524	4	30	15	2.162	weakly_accept
236.725	4	22	12	2.683	weakly_accept
241.726	4	14	5	1.646	strongly_accept
246.927	4	26	10	1.545	strongly_accept
253.028	4	38	10	1.851	strongly_accept
258.229	4	32	17	3.086	weakly_accept
264.03	4	28	11	1.137	strongly_accept
270.731	4	32	9	1.338	strongly_accept
277.632	4	18	9	1.439	weakly_accept
282.633	4	12	16	2.357	weakly_reject
290.437	4	22	6	2.059	strongly_accept
299.421	4	36	6	1.131	strongly_accept
305.021	4	14	11	1.956	weakly_reject
312.422	4	40	6	0.927	strongly_accept
320.224	4	36	17	1.96	weakly_accept
326.324	4	40	19	1.545	weakly_accept
332.926	4	12	5	1.648	weakly_accept
340.527	4	32	19	1.337	weakly_accept
349.829	4	28	14	3.196	weakly_accept
357.53	4	16	19	1.856	strongly_reject
363.731	4	20	19	1.954	strongly_reject
371.732	4	36	15	1.441	weakly_accept
377.833	4	28	19	1.647	weakly_accept
386.735	4	30	5	1.031	strongly_accept
393.722	4	28	12	1.237	weakly_accept
399.122	4	20	12	1.543	weakly_accept
404.222	4	22	17	3.605	weakly_reject
410.122	4	18	16	3.087	weakly_accept
415.823	4	24	12	3.088	weakly_accept
424.725	4	22	5	1.236	strongly_accept
432.226	4	30	13	2.576	strongly_accept
441.028	4	24	8	1.031	strongly_accept
