onset	duration	gain	loss	RT	participant_response
4.047	4	18	17	1.441	weakly_reject
9.831	4	11	10	1.545	weakly_reject
15.632	4	11	7	2.162	weakly_reject
20.733	4	12	18	2.883	weakly_reject
29.635	4	17	5	1.347	strongly_accept
39.527	4	7	19	1.441	strongly_reject
45.026	4	8	6	1.855	weakly_accept
52.527	4	15	12	1.34	strongly_accept
58.427	4	9	10	1.338	strongly_reject
64.027	4	18	14	1.853	weakly_accept
69.027	4	20	14	1.855	weakly_accept
74.527	4	10	20	1.444	strongly_reject
82.727	4	7	14	1.545	strongly_reject
87.928	4	10	15	1.647	strongly_accept
96.83	4	7	8	2.677	strongly_reject
102.531	4	10	17	1.236	strongly_reject
109.132	4	13	18	1.237	strongly_reject
116.833	4	15	17	1.547	strongly_reject
125.935	4	20	5	1.339	strongly_accept
132.136	4	6	18	1.135	strongly_reject
139.528	4	17	14	1.853	weakly_accept
145.128	4	10	11	2.574	weakly_reject
151.828	4	18	10	1.546	strongly_accept
157.228	4	17	6	1.545	strongly_accept
165.628	4	5	15	1.752	strongly_reject
173.728	4	15	19	1.339	weakly_reject
179.329	4	8	12	1.44	strongly_reject
186.929	4	6	6	1.443	weakly_reject
192.43	4	19	19	2.061	strongly_reject
198.131	4	14	16	1.442	strongly_reject
205.932	4	19	20	1.237	strongly_reject
212.033	4	7	20	1.134	strongly_reject
218.134	4	7	10	0.928	strongly_reject
227.436	4	10	6	1.441	strongly_accept
237.029	4	7	6	1.853	weakly_accept
242.229	4	10	16	1.133	strongly_reject
247.629	4	8	19	1.957	strongly_reject
255.43	4	5	9	1.031	strongly_reject
264.23	4	20	10	1.546	strongly_accept
269.73	4	18	15	1.44	weakly_accept
278.63	4	18	11	0.926	strongly_accept
284.63	4	6	16	0.928	strongly_reject
292.631	4	8	16	0.929	strongly_reject
298.332	4	12	7	1.03	strongly_accept
303.533	4	16	15	1.44	weakly_accept
310.934	4	16	9	1.442	strongly_accept
318.835	4	12	14	1.34	strongly_reject
323.831	4	15	13	1.958	weakly_accept
331.231	4	9	13	1.441	strongly_reject
337.331	4	15	16	1.441	strongly_reject
343.931	4	16	11	1.748	weakly_accept
350.831	4	6	11	1.649	strongly_reject
357.331	4	13	7	1.339	weakly_accept
366.432	4	16	12	1.34	weakly_accept
373.331	4	18	9	1.546	strongly_accept
379.531	4	19	7	0.927	strongly_accept
385.732	4	14	8	1.854	strongly_accept
392.732	4	11	8	1.339	strongly_accept
401.733	4	10	10	2.164	weakly_accept
411.035	4	11	18	1.339	strongly_reject
418.632	4	16	20	1.441	strongly_reject
423.732	4	15	8	1.751	weakly_accept
433.432	4	18	19	1.648	strongly_reject
441.032	4	16	8	1.338	strongly_accept
