onset	duration	gain	loss	RT	participant_response
4.039	4	10	6	1.253	weakly_accept
13.13	4	13	18	2.086	weakly_reject
18.331	4	11	18	3.122	weakly_reject
24.432	4	10	11	3.231	strongly_reject
32.133	4	17	6	1.25	strongly_accept
40.335	4	15	13	1.145	weakly_accept
49.422	4	9	10	1.666	strongly_reject
56.322	4	20	10	1.044	strongly_accept
64.322	4	17	5	1.356	strongly_accept
69.923	4	15	19	2.394	weakly_reject
75.824	4	20	5	1.044	strongly_accept
82.526	4	15	17	1.979	weakly_reject
91.527	4	12	7	1.356	strongly_accept
99.028	4	6	11	1.98	strongly_reject
105.93	4	14	8	2.085	strongly_accept
114.331	4	9	13	1.981	strongly_reject
120.532	4	19	19	1.043	strongly_reject
128.133	4	6	6	0.939	strongly_reject
134.335	4	18	15	2.5	weakly_accept
140.924	4	18	11	1.356	strongly_accept
150.624	4	7	8	1.561	strongly_reject
158.424	4	14	16	1.772	strongly_reject
167.324	4	11	7	1.148	strongly_accept
173.325	4	18	9	1.043	strongly_accept
179.126	4	16	12	1.666	weakly_accept
187.227	4	19	20	1.459	strongly_reject
192.828	4	7	6	1.148	strongly_reject
197.929	4	17	14	1.563	strongly_accept
203.43	4	18	10	0.938	strongly_accept
208.831	4	16	9	0.731	strongly_accept
218.433	4	11	8	0.728	strongly_accept
223.934	4	8	16	1.876	strongly_reject
229.635	4	15	12	0.938	strongly_accept
237.225	4	18	17	1.978	weakly_reject
246.125	4	10	10	0.938	strongly_reject
252.725	4	11	10	1.875	weakly_accept
262.026	4	8	12	2.085	strongly_reject
267.726	4	18	14	0.938	strongly_accept
275.326	4	10	17	2.082	strongly_reject
280.327	4	8	6	1.665	weakly_accept
288.128	4	7	10	1.044	strongly_reject
293.629	4	16	15	2.185	weakly_accept
298.63	4	8	19	0.938	strongly_reject
303.731	4	10	15	1.457	strongly_reject
309.332	4	12	14	1.666	strongly_reject
319.234	4	6	18	0.834	strongly_reject
328.135	4	20	14	1.043	strongly_accept
334.227	4	13	7	0.835	strongly_accept
340.427	4	7	19	1.252	strongly_reject
347.427	4	10	20	1.564	strongly_reject
353.526	4	19	7	1.457	strongly_accept
358.727	4	16	20	1.669	strongly_reject
363.927	4	10	16	1.561	strongly_reject
371.827	4	15	16	1.773	strongly_reject
378.327	4	16	11	1.248	strongly_accept
385.729	4	7	20	0.833	strongly_reject
391.23	4	16	8	1.25	strongly_accept
400.531	4	15	8	0.729	strongly_accept
407.933	4	18	19	0.834	strongly_accept
416.734	4	7	14	1.041	strongly_reject
422.535	4	5	9	1.251	strongly_reject
427.928	4	5	15	1.148	strongly_reject
435.328	4	12	18	1.148	strongly_reject
441.028	4	6	16	1.042	strongly_reject
