onset	duration	gain	loss	RT	participant_response
4.045	4	8	17	1.445	strongly_reject
13.929	4	11	13	1.342	weakly_reject
19.43	4	15	6	1.137	strongly_accept
27.832	4	16	10	0.828	strongly_accept
33.432	4	17	19	0.723	strongly_accept
39.133	4	20	12	0.927	strongly_accept
48.835	4	14	11	0.929	strongly_accept
55.829	4	10	8	1.548	weakly_accept
64.629	4	7	16	2.062	strongly_reject
72.729	4	5	20	1.031	strongly_reject
80.129	4	8	11	1.759	weakly_reject
89.429	4	14	17	1.552	weakly_reject
94.929	4	9	6	2.274	strongly_accept
101.129	4	15	7	1.24	strongly_accept
110.43	4	7	12	2.476	weakly_reject
119.531	4	20	19	2.997	weakly_reject
124.532	4	14	6	1.138	strongly_accept
131.133	4	6	15	1.238	strongly_reject
139.134	4	19	17	1.755	strongly_accept
144.835	4	19	16	2.165	strongly_accept
150.236	4	18	18	2.171	weakly_reject
157.831	4	6	8	2.065	strongly_reject
164.531	4	16	19	1.756	strongly_reject
170.631	4	8	14	2.067	strongly_reject
178.431	4	12	5	1.65	strongly_reject
183.831	4	5	19	1.137	strongly_reject
192.031	4	12	10	1.653	weakly_accept
199.431	4	19	8	1.549	strongly_accept
208.531	4	18	16	1.238	strongly_accept
214.732	4	17	12	0.825	strongly_accept
220.632	4	12	12	2.268	weakly_reject
227.533	4	18	6	1.03	strongly_accept
234.934	4	8	9	1.962	strongly_reject
240.036	4	5	17	1.134	strongly_reject
247.532	4	9	19	1.654	strongly_reject
253.532	4	19	6	1.136	strongly_accept
259.032	4	17	11	0.929	strongly_accept
264.632	4	19	13	0.931	strongly_accept
273.532	4	6	9	1.961	strongly_reject
278.732	4	11	14	1.24	weakly_reject
285.232	4	6	7	1.34	weakly_reject
290.833	4	12	20	1.239	strongly_reject
297.733	4	13	14	1.652	weakly_reject
304.333	4	12	6	1.137	strongly_accept
312.033	4	14	15	1.963	weakly_reject
318.233	4	11	17	1.239	strongly_reject
324.334	4	10	9	1.964	strongly_accept
332.135	4	15	18	1.549	strongly_reject
337.336	4	16	18	1.235	weakly_reject
346.333	4	18	8	1.137	strongly_accept
352.434	4	13	11	2.583	weakly_reject
358.133	4	16	7	0.722	strongly_accept
367.034	4	14	10	0.931	strongly_accept
374.935	4	16	13	0.93	strongly_accept
379.935	4	9	16	1.65	strongly_reject
385.434	4	8	5	1.137	strongly_accept
395.034	4	19	12	0.723	strongly_accept
400.234	4	9	12	1.448	weakly_reject
409.134	4	13	16	1.55	weakly_reject
414.936	4	11	16	1.238	weakly_reject
422.534	4	5	7	2.272	weakly_reject
427.635	4	6	13	1.339	strongly_reject
435.236	4	10	19	1.444	strongly_reject
441.037	4	19	15	1.549	strongly_accept
