onset	duration	gain	loss	RT	participant_response
4.05	4	16	20	2.08	weakly_reject
9.032	4	34	12	1.143	weakly_reject
17.834	4	26	18	1.458	weakly_reject
23.835	4	40	7	0.938	strongly_accept
30.036	4	14	18	1.561	strongly_reject
36.924	4	26	11	1.768	weakly_accept
44.324	4	40	10	1.872	weakly_accept
53.225	4	36	9	1.042	strongly_accept
58.925	4	22	18	1.352	strongly_reject
65.026	4	10	19	1.249	strongly_reject
70.627	4	18	17	1.145	strongly_reject
79.628	4	16	8	1.456	weakly_accept
89.53	4	10	16	1.353	strongly_reject
96.031	4	30	7	1.042	strongly_accept
104.033	4	16	7	1.145	strongly_accept
111.034	4	18	8	1.454	strongly_accept
116.735	4	36	19	2.18	weakly_reject
122.336	4	18	6	1.041	strongly_accept
129.026	4	38	13	1.559	strongly_accept
134.526	4	18	11	1.25	strongly_reject
143.626	4	30	16	2.081	weakly_accept
148.726	4	32	7	1.352	strongly_accept
154.526	4	12	15	1.143	strongly_reject
160.226	4	28	16	1.975	weakly_reject
165.227	4	12	14	1.145	strongly_reject
171.428	4	24	16	2.078	weakly_reject
181.029	4	24	6	1.144	strongly_accept
188.431	4	30	12	1.662	weakly_accept
197.332	4	40	8	0.937	strongly_accept
205.134	4	24	15	1.872	strongly_reject
210.935	4	32	11	1.35	weakly_accept
218.536	4	34	7	0.937	strongly_accept
223.928	4	12	18	1.661	strongly_reject
231.827	4	20	16	1.246	strongly_reject
237.927	4	12	8	2.079	weakly_reject
245.428	4	12	6	2.289	strongly_reject
253.627	4	26	5	1.248	strongly_accept
261.428	4	20	18	1.04	strongly_reject
269.028	4	32	15	1.142	strongly_reject
274.931	4	16	9	1.664	strongly_accept
281.031	4	40	17	1.871	weakly_reject
286.631	4	20	11	1.142	strongly_reject
291.832	4	10	12	3.328	strongly_reject
299.934	4	34	15	1.873	weakly_reject
305.135	4	20	6	1.146	strongly_accept
313.536	4	26	13	1.557	weakly_reject
319.029	4	16	11	1.143	strongly_reject
325.937	4	36	11	1.871	weakly_accept
331.429	4	40	15	1.354	weakly_reject
336.629	4	24	11	1.769	weakly_reject
345.729	4	36	14	1.353	weakly_reject
350.829	4	18	10	1.246	weakly_reject
360.129	4	28	7	0.935	strongly_accept
367.529	4	16	15	1.25	weakly_reject
376.83	4	38	18	1.559	strongly_reject
382.231	4	30	11	1.56	weakly_accept
388.832	4	24	20	1.248	weakly_reject
396.534	4	22	16	1.144	strongly_reject
402.035	4	34	20	1.456	weakly_reject
410.931	4	28	18	1.559	strongly_reject
418.53	4	30	18	2.08	weakly_reject
425.13	4	14	10	1.455	weakly_reject
434.83	4	30	20	1.247	strongly_reject
441.03	4	40	5	1.039	strongly_accept
