onset	duration	gain	loss	RT	participant_response
4.047	4	9	18	1.03	strongly_reject
10.129	4	5	12	0.723	strongly_reject
17.829	4	15	20	0.822	strongly_reject
25.829	4	12	19	0.825	strongly_reject
33.229	4	20	20	0.721	strongly_reject
39.029	4	17	7	1.339	strongly_accept
44.129	4	16	6	1.236	strongly_accept
49.83	4	13	10	0.928	strongly_reject
55.43	4	13	17	0.926	strongly_reject
65.13	4	10	5	1.236	strongly_reject
71.231	4	20	11	1.133	strongly_reject
78.132	4	13	12	0.721	strongly_reject
83.533	4	17	10	1.132	strongly_reject
91.935	4	6	5	0.722	strongly_reject
96.936	4	20	7	1.133	strongly_accept
103.13	4	6	12	0.824	strongly_reject
111.23	4	14	13	0.927	strongly_reject
116.431	4	13	6	1.029	strongly_reject
124.231	4	10	14	0.823	strongly_reject
133.131	4	20	13	1.236	strongly_reject
138.331	4	15	14	1.03	strongly_reject
143.331	4	7	7	0.721	strongly_reject
152.331	4	5	10	0.825	strongly_reject
157.831	4	8	10	0.824	strongly_reject
164.831	4	5	16	0.721	strongly_reject
171.332	4	15	5	1.131	strongly_accept
176.833	4	9	5	0.928	strongly_reject
183.734	4	10	12	0.824	strongly_reject
190.435	4	9	7	0.826	strongly_reject
199.732	4	8	20	0.823	strongly_reject
207.332	4	17	13	0.925	strongly_reject
213.132	4	12	17	0.926	strongly_reject
222.732	4	17	18	0.926	strongly_reject
231.832	4	19	5	1.236	strongly_accept
237.532	4	13	20	0.926	strongly_reject
245.132	4	8	8	0.926	strongly_reject
250.632	4	6	19	0.926	strongly_reject
257.232	4	12	15	0.83	strongly_reject
263.233	4	7	17	0.824	strongly_reject
269.833	4	16	5	2.678	strongly_reject
275.934	4	9	8	0.823	strongly_reject
283.435	4	7	13	0.927	strongly_reject
289.636	4	13	9	0.825	strongly_reject
298.533	4	5	6	0.824	strongly_reject
304.433	4	15	10	0.928	strongly_reject
312.033	4	14	14	0.824	strongly_reject
321.934	4	20	16	0.824	strongly_reject
327.334	4	9	9	0.824	strongly_reject
335.234	4	13	13	0.824	strongly_reject
344.034	4	17	17	0.927	strongly_reject
351.434	4	19	14	1.132	strongly_reject
360.334	4	9	20	0.825	strongly_reject
365.434	4	9	11	0.824	strongly_reject
374.734	4	11	9	1.03	strongly_reject
379.935	4	19	11	1.133	strongly_reject
385.436	4	12	13	0.824	strongly_reject
391.038	4	8	15	0.726	strongly_reject
399.235	4	5	13	0.721	strongly_reject
404.935	4	13	19	1.031	strongly_reject
412.335	4	17	9	1.237	strongly_accept
420.135	4	7	18	0.927	strongly_reject
429.235	4	20	6	1.236	strongly_accept
435.435	4	20	17	0.929	strongly_reject
441.035	4	9	15	0.721	strongly_reject
