onset	duration	gain	loss	RT	participant_response
4.057	4	18	19	1.143	weakly_reject
10.228	4	7	20	0.936	strongly_reject
18.628	4	10	17	1.454	strongly_reject
26.628	4	18	11	1.248	strongly_accept
32.428	4	16	15	0.938	weakly_accept
38.128	4	9	13	1.353	weakly_reject
45.13	4	17	6	0.935	strongly_accept
53.031	4	7	19	0.831	strongly_reject
60.432	4	18	10	0.938	strongly_accept
69.334	4	10	10	0.833	strongly_accept
76.835	4	11	7	1.248	weakly_accept
81.836	4	18	14	1.35	strongly_accept
88.529	4	8	16	1.041	strongly_reject
97.629	4	6	11	1.661	strongly_reject
103.829	4	16	8	0.936	strongly_accept
112.729	4	12	14	1.768	weakly_reject
122.029	4	12	7	1.04	weakly_accept
127.529	4	16	9	1.246	strongly_accept
136.53	4	13	7	1.142	weakly_accept
144.33	4	8	12	1.249	weakly_reject
154.232	4	11	8	1.039	weakly_accept
159.935	4	18	15	1.039	weakly_accept
167.534	4	6	6	1.041	strongly_accept
174.436	4	8	6	1.666	strongly_accept
183.331	4	15	17	1.041	weakly_reject
193.031	4	14	8	0.834	strongly_accept
198.43	4	5	9	1.038	weakly_reject
204.031	4	10	15	0.936	weakly_reject
209.431	4	9	10	0.937	weakly_reject
217.031	4	20	10	0.934	strongly_accept
222.531	4	15	13	1.247	weakly_accept
228.731	4	19	19	1.039	strongly_accept
236.832	4	10	11	1.354	weakly_accept
244.231	4	18	17	1.249	weakly_accept
250.833	4	11	18	1.042	strongly_reject
255.936	4	15	8	1.352	weakly_accept
264.735	4	8	19	0.936	strongly_reject
269.936	4	13	18	1.144	weakly_reject
278.132	4	7	6	1.351	weakly_accept
284.032	4	7	14	0.834	strongly_reject
289.632	4	20	5	0.833	strongly_accept
298.732	4	15	19	1.141	weakly_reject
303.935	4	10	20	1.144	strongly_reject
311.632	4	18	9	0.832	strongly_accept
316.832	4	17	5	1.144	strongly_accept
322.933	4	16	12	1.248	weakly_accept
329.533	4	11	10	1.248	weakly_accept
335.333	4	19	7	0.832	strongly_accept
340.333	4	16	11	1.249	weakly_accept
345.433	4	7	10	1.145	weakly_reject
354.734	4	14	16	0.937	weakly_reject
360.235	4	19	20	1.458	weakly_reject
367.836	4	6	16	0.831	strongly_reject
377.434	4	10	16	1.039	weakly_reject
383.534	4	10	6	1.352	weakly_accept
389.634	4	15	12	1.143	weakly_accept
395.334	4	12	18	1.666	weakly_reject
402.234	4	16	20	1.664	weakly_reject
407.834	4	6	18	1.042	strongly_reject
413.334	4	15	16	1.456	weakly_reject
419.334	4	7	8	1.456	weakly_reject
425.834	4	5	15	0.833	strongly_reject
433.634	4	20	14	1.354	strongly_accept
441.034	4	17	14	0.934	weakly_accept
