onset	duration	gain	loss	RT	participant_response
4.041	4	14	17	1.236	strongly_reject
9.625	4	40	13	1.339	strongly_accept
18.526	4	14	5	1.242	weakly_accept
24.627	4	10	14	1.546	strongly_reject
29.828	4	38	10	0.824	strongly_accept
38.03	4	34	18	0.927	strongly_accept
43.531	4	34	10	0.722	strongly_accept
48.632	4	22	15	1.132	weakly_accept
57.033	4	40	14	0.924	strongly_accept
62.034	4	40	6	1.236	strongly_accept
67.635	4	24	8	0.825	strongly_accept
75.422	4	22	14	1.236	weakly_accept
82.921	4	18	9	1.237	strongly_accept
89.822	4	36	17	1.031	strongly_accept
95.523	4	32	9	0.927	strongly_accept
101.724	4	36	6	0.823	strongly_accept
107.225	4	32	18	0.824	strongly_accept
113.326	4	28	19	1.236	strongly_accept
118.327	4	12	5	1.028	strongly_accept
124.128	4	22	12	1.133	strongly_accept
132.13	4	10	5	1.443	weakly_accept
138.031	4	36	13	0.926	strongly_accept
143.832	4	38	11	0.927	strongly_accept
149.233	4	10	8	1.442	weakly_reject
157.034	4	32	16	1.132	strongly_accept
166.94	4	24	12	1.028	strongly_accept
174.323	4	32	6	0.926	strongly_accept
181.023	4	32	19	0.927	strongly_accept
190.723	4	14	19	1.134	strongly_reject
199.725	4	20	12	1.134	strongly_accept
206.326	4	32	17	0.928	strongly_accept
215.628	4	26	8	0.928	strongly_accept
223.229	4	30	13	1.339	strongly_accept
232.33	4	14	11	1.649	weakly_reject
241.232	4	28	14	0.928	strongly_accept
250.834	4	36	15	0.927	strongly_accept
257.835	4	16	14	1.544	weakly_reject
266.625	4	14	20	1.236	strongly_reject
275.724	4	34	17	0.926	strongly_accept
281.225	4	26	10	1.443	weakly_accept
286.725	4	10	13	1.133	strongly_reject
292.325	4	20	19	1.444	weakly_reject
299.929	4	30	15	1.234	strongly_accept
306.427	4	10	9	1.338	weakly_reject
312.528	4	40	9	1.134	strongly_accept
317.729	4	12	12	1.544	weakly_reject
326.631	4	18	18	1.029	weakly_reject
332.632	4	16	19	1.854	strongly_reject
340.333	4	16	12	1.748	weakly_reject
345.534	4	24	19	1.648	weakly_reject
351.235	4	28	12	1.133	weakly_accept
357.436	4	30	5	1.028	strongly_accept
362.526	4	36	5	0.928	strongly_accept
370.626	4	22	17	1.442	weakly_accept
376.826	4	22	5	0.926	strongly_accept
384.426	4	12	16	1.236	strongly_reject
390.126	4	20	14	1.751	weakly_reject
397.026	4	18	16	1.852	weakly_reject
404.427	4	40	19	1.03	strongly_accept
412.329	4	38	5	0.821	strongly_accept
421.63	4	26	7	0.825	strongly_accept
429.032	4	22	6	0.824	strongly_accept
434.433	4	24	7	0.928	strongly_accept
441.034	4	28	11	0.927	strongly_accept
