onset	duration	gain	loss	RT	participant_response
4.028	4	6	19	2.295	strongly_reject
9.628	4	10	12	2.502	weakly_accept
19.33	4	16	5	1.354	strongly_accept
29.232	4	12	13	2.188	weakly_accept
34.933	4	16	6	1.666	strongly_accept
40.434	4	17	9	1.25	strongly_accept
46.534	4	19	5	0.833	strongly_accept
54.528	4	7	13	1.458	strongly_reject
60.428	4	7	17	1.667	strongly_reject
65.528	4	17	13	2.916	weakly_accept
70.728	4	11	9	1.77	weakly_accept
77.629	4	17	18	2.605	strongly_reject
85.229	4	17	17	2.918	strongly_reject
90.929	4	20	11	1.356	weakly_accept
97.029	4	15	10	1.461	weakly_accept
103.229	4	13	20	1.877	strongly_reject
110.829	4	8	20	1.355	strongly_reject
116.83	4	17	10	1.459	strongly_accept
123.732	4	5	16	1.148	strongly_reject
129.332	4	17	7	1.352	strongly_accept
137.234	4	5	12	2.185	strongly_reject
146.13	4	13	10	1.251	weakly_accept
153.73	4	7	7	1.251	strongly_reject
159.33	4	10	5	1.458	strongly_accept
164.33	4	9	7	1.563	weakly_accept
172.53	4	14	13	2.08	weakly_accept
177.73	4	12	15	2.602	strongly_reject
183.53	4	8	15	1.353	strongly_reject
192.83	4	9	15	2.292	strongly_reject
202.13	4	13	17	1.875	strongly_reject
209.831	4	13	13	1.251	strongly_reject
215.231	4	9	20	1.459	strongly_reject
220.232	4	7	18	1.981	strongly_reject
225.332	4	15	5	1.351	strongly_accept
234.234	4	20	20	1.041	strongly_reject
240.935	4	15	20	1.772	strongly_reject
248.331	4	19	11	1.663	strongly_accept
256.431	4	9	8	3.333	weakly_accept
261.631	4	8	8	0.939	strongly_reject
270.431	4	20	17	3.749	weakly_accept
279.431	4	9	5	2.708	weakly_accept
286.431	4	13	19	2.811	strongly_reject
294.832	4	12	19	1.354	strongly_reject
301.032	4	15	14	2.708	weakly_reject
310.132	4	13	6	2.082	strongly_accept
317.532	4	6	5	1.77	weakly_reject
325.333	4	9	18	1.77	strongly_reject
330.834	4	20	16	2.705	weakly_accept
336.536	4	12	17	2.396	strongly_reject
342.632	4	14	14	1.043	strongly_reject
348.433	4	20	7	1.251	strongly_accept
358.033	4	10	14	1.875	strongly_reject
364.633	4	20	13	1.042	strongly_accept
370.133	4	19	14	0.939	strongly_accept
375.633	4	5	10	2.29	strongly_reject
381.033	4	20	6	3.123	strongly_accept
390.133	4	5	6	2.812	strongly_reject
396.333	4	8	10	1.357	strongly_reject
403.733	4	5	13	1.981	strongly_reject
411.533	4	13	12	2.919	weakly_reject
418.034	4	6	12	1.458	strongly_reject
425.534	4	9	11	1.042	strongly_reject
432.135	4	13	9	1.354	strongly_accept
441.037	4	9	9	1.043	strongly_reject
