onset	duration	gain	loss	RT	participant_response
4.042	4	15	6	1.041	strongly_accept
10.025	4	5	17	1.039	strongly_reject
15.526	4	7	16	0.935	strongly_reject
25.128	4	17	11	1.04	weakly_accept
35.03	4	14	15	1.038	weakly_reject
41.531	4	11	16	1.25	weakly_reject
47.632	4	18	8	1.245	strongly_accept
55.633	4	13	11	0.937	weakly_accept
60.634	4	19	6	0.936	strongly_accept
68.435	4	16	10	1.142	weakly_accept
75.023	4	6	15	1.142	weakly_reject
82.623	4	14	11	1.146	weakly_accept
90.023	4	13	14	1.041	weakly_reject
95.524	4	10	8	0.936	weakly_accept
101.425	4	16	18	1.456	weakly_reject
108.426	4	10	9	1.56	weakly_accept
113.527	4	9	12	1.769	weakly_reject
119.027	4	6	8	1.664	weakly_reject
124.729	4	19	15	1.35	weakly_accept
131.33	4	8	17	1.041	weakly_reject
136.431	4	5	20	1.142	strongly_reject
142.032	4	14	17	1.041	weakly_reject
149.733	4	12	5	1.04	weakly_accept
156.634	4	15	7	1.558	strongly_accept
165.941	4	6	7	1.456	weakly_reject
172.124	4	19	8	0.935	strongly_accept
177.724	4	7	12	1.039	weakly_reject
186.725	4	18	18	1.663	weakly_accept
192.425	4	8	5	1.354	weakly_accept
200.025	4	18	16	1.354	weakly_accept
206.727	4	20	12	1.455	strongly_accept
212.528	4	20	19	1.557	weakly_accept
221.829	4	17	12	1.143	weakly_accept
227.63	4	16	13	0.935	weakly_accept
236.032	4	14	6	1.457	strongly_accept
242.132	4	9	16	1.873	weakly_reject
249.534	4	16	19	1.663	weakly_reject
258.436	4	9	6	1.352	weakly_accept
264.626	4	16	7	1.873	strongly_accept
273.526	4	11	14	1.354	weakly_reject
278.926	4	14	10	1.144	strongly_accept
284.126	4	9	19	1.56	strongly_reject
289.326	4	13	16	1.559	weakly_reject
297.526	4	19	13	1.557	weakly_accept
306.427	4	6	9	0.935	weakly_reject
315.529	4	18	6	1.456	strongly_accept
324.63	4	10	19	1.767	strongly_reject
329.632	4	12	20	1.145	weakly_reject
335.832	4	19	12	1.352	strongly_accept
341.333	4	19	17	1.663	weakly_accept
348.937	4	6	13	1.557	strongly_reject
358.627	4	12	10	1.562	weakly_accept
366.028	4	19	16	1.248	weakly_accept
374.127	4	11	13	0.935	weakly_reject
382.927	4	12	12	1.765	weakly_accept
389.827	4	11	17	1.141	weakly_reject
395.528	4	8	9	1.352	weakly_reject
403.328	4	5	19	1.144	strongly_reject
410.829	4	5	7	1.559	weakly_accept
418.73	4	8	14	1.975	weakly_reject
424.332	4	17	19	1.146	weakly_reject
430.432	4	8	11	1.248	weakly_reject
435.833	4	12	6	1.561	weakly_accept
441.034	4	15	18	1.25	weakly_reject
