onset	duration	gain	loss	RT	participant_response
4.034	4	28	10	2.365	weakly_accept
11.734	4	18	19	1.34	strongly_reject
20.136	4	16	10	0.928	strongly_reject
29.833	4	26	6	1.545	strongly_accept
36.433	4	34	11	1.751	weakly_accept
42.333	4	36	18	1.029	strongly_reject
51.934	4	10	17	1.031	strongly_reject
57.534	4	14	8	1.132	strongly_reject
63.734	4	38	8	1.34	strongly_accept
71.334	4	20	10	2.059	strongly_reject
77.334	4	22	20	1.031	strongly_reject
84.834	4	10	6	0.928	strongly_reject
92.634	4	12	17	0.928	strongly_reject
101.734	4	38	7	1.233	strongly_accept
106.937	4	28	6	1.542	strongly_accept
112.035	4	12	20	1.03	strongly_reject
117.536	4	20	13	1.337	strongly_reject
123.037	4	22	13	0.928	strongly_reject
130.635	4	30	9	1.544	strongly_accept
136.335	4	34	16	2.37	weakly_reject
141.835	4	34	5	1.441	strongly_accept
149.235	4	34	6	1.234	strongly_accept
155.335	4	22	9	1.852	weakly_reject
161.035	4	18	13	0.929	strongly_reject
168.835	4	12	13	1.236	strongly_reject
175.335	4	32	10	1.443	strongly_accept
181.036	4	14	16	1.134	strongly_reject
186.236	4	18	12	1.133	strongly_reject
194.336	4	26	14	1.235	strongly_reject
199.336	4	38	12	1.648	strongly_reject
207.236	4	32	8	1.236	strongly_accept
216.337	4	14	7	1.03	strongly_reject
223.038	4	28	13	1.029	strongly_reject
230.423	4	40	11	1.237	strongly_accept
236.224	4	26	15	1.542	strongly_reject
245.125	4	26	12	1.235	strongly_reject
253.127	4	38	16	2.473	weakly_accept
258.327	4	18	5	2.368	weakly_accept
267.629	4	38	17	1.545	weakly_reject
273.03	4	16	18	1.543	strongly_reject
280.431	4	14	15	1.029	strongly_reject
289.733	4	28	15	1.337	strongly_reject
295.934	4	18	7	1.444	strongly_reject
304.939	4	18	15	1.03	strongly_reject
310.421	4	40	16	2.057	strongly_accept
317.421	4	26	19	1.03	strongly_reject
323.222	4	30	19	1.237	strongly_reject
328.823	4	40	20	1.543	weakly_reject
337.725	4	10	11	1.029	strongly_reject
346.626	4	30	6	1.645	strongly_accept
354.228	4	36	16	1.544	weakly_accept
361.129	4	26	20	1.443	strongly_reject
371.031	4	14	13	1.031	strongly_reject
377.132	4	34	9	1.234	strongly_accept
384.033	4	24	10	0.828	strongly_reject
389.034	4	26	17	0.823	strongly_reject
397.835	4	20	17	0.927	strongly_reject
402.922	4	24	5	1.44	weakly_accept
409.022	4	12	11	0.929	strongly_reject
415.622	4	14	12	1.236	strongly_reject
423.823	4	36	20	1.752	weakly_reject
429.424	4	12	7	1.029	strongly_reject
434.825	4	24	18	1.235	strongly_reject
441.026	4	22	7	0.927	strongly_reject
