onset	duration	gain	loss	RT	participant_response
4.045	4	34	12	1.855	strongly_accept
12.829	4	30	16	2.779	weakly_accept
20.431	4	30	12	1.648	weakly_accept
26.032	4	26	13	2.062	weakly_accept
31.633	4	18	10	1.649	weakly_accept
39.734	4	14	10	1.648	weakly_reject
44.835	4	38	18	1.956	weakly_accept
50.726	4	12	18	1.648	strongly_reject
60.426	4	22	16	1.441	weakly_reject
67.326	4	34	7	1.75	strongly_accept
73.526	4	20	16	1.751	weakly_reject
80.927	4	40	15	3.293	strongly_accept
87.93	4	38	13	2.263	strongly_accept
94.127	4	34	15	3.396	weakly_accept
99.628	4	16	11	2.058	weakly_reject
107.229	4	22	18	1.853	weakly_reject
113.03	4	12	15	1.442	strongly_reject
119.631	4	24	20	1.545	weakly_reject
124.832	4	26	11	2.061	weakly_reject
134.134	4	10	19	1.34	strongly_reject
142.136	4	30	20	1.647	weakly_reject
149.027	4	34	20	2.37	weakly_reject
154.527	4	32	7	1.235	strongly_accept
163.827	4	28	18	2.986	weakly_reject
168.927	4	18	11	1.338	weakly_reject
176.827	4	16	9	1.853	weakly_accept
182.228	4	26	18	1.546	weakly_accept
187.627	4	40	8	1.236	strongly_accept
194.128	4	24	6	1.545	strongly_accept
200.229	4	28	16	2.572	weakly_reject
208.43	4	12	6	1.34	weakly_accept
215.131	4	36	9	1.236	strongly_accept
222.935	4	40	5	1.134	strongly_accept
232.034	4	18	6	2.161	weakly_accept
239.536	4	32	11	1.854	strongly_accept
246.93	4	24	11	1.441	weakly_accept
251.933	4	26	5	1.544	strongly_accept
259.529	4	16	7	1.545	weakly_accept
265.229	4	14	18	1.442	strongly_reject
274.129	4	20	18	1.646	weakly_reject
283.129	4	40	10	1.441	strongly_accept
288.629	4	16	15	1.442	weakly_reject
297.529	4	10	16	1.237	strongly_reject
303.13	4	36	19	1.855	weakly_accept
312.732	4	28	7	0.927	strongly_accept
322.634	4	12	8	1.337	weakly_accept
328.335	4	30	11	1.85	strongly_accept
337.43	4	36	11	1.545	strongly_accept
342.63	4	32	15	1.544	weakly_accept
351.53	4	24	15	1.748	weakly_reject
357.63	4	18	17	1.235	weakly_reject
362.83	4	18	8	2.265	weakly_accept
370.23	4	12	14	1.44	strongly_reject
375.731	4	36	14	2.164	weakly_accept
382.331	4	20	11	1.854	weakly_reject
388.431	4	30	18	1.339	weakly_reject
394.631	4	16	8	1.647	weakly_accept
402.431	4	10	12	1.647	strongly_reject
408.232	4	16	20	1.132	strongly_reject
413.934	4	40	17	1.957	weakly_accept
421.634	4	20	6	1.646	strongly_accept
427.636	4	24	16	1.434	weakly_accept
432.631	4	40	7	1.024	strongly_accept
441.031	4	30	7	0.924	strongly_accept
