onset	duration	gain	loss	RT	participant_response
4.044	4	20	10	1.459	strongly_accept
11.428	4	13	7	0.728	strongly_accept
17.129	4	15	13	1.77	weakly_accept
23.731	4	18	15	1.252	weakly_accept
33.032	4	18	17	1.563	strongly_reject
39.933	4	7	8	1.147	strongly_reject
46.634	4	15	16	1.251	strongly_reject
54.624	4	11	18	1.46	strongly_reject
63.524	4	19	19	0.937	strongly_reject
69.624	4	8	16	0.939	strongly_reject
74.824	4	6	11	0.834	strongly_reject
80.324	4	5	15	0.833	strongly_reject
87.825	4	7	14	0.939	strongly_reject
96.927	4	19	7	1.147	strongly_accept
105.828	4	18	11	0.836	strongly_accept
111.529	4	18	9	0.835	strongly_accept
119.331	4	18	19	1.459	strongly_reject
125.432	4	6	18	1.355	strongly_reject
134.433	4	8	12	0.939	strongly_reject
142.034	4	10	6	1.667	weakly_accept
149.425	4	16	11	1.459	strongly_accept
158.325	4	7	10	0.937	strongly_reject
163.925	4	19	20	1.148	strongly_reject
173.526	4	10	17	1.148	strongly_reject
179.526	4	7	20	0.834	strongly_reject
189.426	4	18	10	1.77	strongly_accept
195.927	4	17	5	0.939	strongly_accept
203.329	4	13	18	1.252	strongly_reject
208.83	4	16	15	2.188	weakly_reject
213.93	4	20	5	0.936	strongly_accept
221.532	4	6	16	1.148	strongly_reject
227.733	4	16	12	1.563	weakly_accept
234.634	4	14	8	0.937	strongly_accept
242.527	4	15	17	1.252	weakly_reject
249.127	4	15	8	1.356	strongly_accept
254.927	4	17	14	1.251	weakly_accept
260.027	4	6	6	1.559	weakly_reject
265.827	4	12	14	1.873	weakly_reject
271.027	4	16	20	1.354	weakly_reject
279.127	4	12	18	1.248	strongly_reject
285.227	4	18	14	1.25	weakly_accept
290.827	4	16	8	1.04	strongly_accept
300.129	4	10	16	1.252	strongly_reject
309.23	4	9	10	1.147	strongly_reject
315.432	4	8	19	1.252	strongly_reject
321.133	4	10	20	0.939	strongly_reject
330.834	4	17	6	1.041	strongly_accept
336.235	4	15	12	1.146	weakly_accept
344.628	4	7	6	1.669	weakly_reject
350.528	4	8	6	1.563	weakly_reject
358.228	4	15	19	1.46	strongly_reject
363.828	4	11	7	1.147	weakly_accept
369.029	4	10	15	1.352	strongly_reject
376.029	4	12	7	1.565	strongly_accept
383.829	4	7	19	0.938	strongly_reject
390.029	4	11	8	1.044	weakly_accept
395.529	4	14	16	1.459	strongly_reject
400.53	4	9	13	1.043	strongly_reject
409.331	4	16	9	1.041	strongly_accept
417.533	4	11	10	1.878	weakly_reject
422.934	4	10	10	1.147	strongly_reject
430.535	4	20	14	0.94	strongly_accept
435.529	4	5	9	1.147	strongly_reject
441.037	4	10	11	1.149	strongly_reject
