onset	duration	gain	loss	RT	participant_response
4.054	4	17	15	1.029	strongly_accept
10.135	4	18	5	1.133	strongly_accept
18.335	4	17	20	1.751	strongly_reject
23.436	4	10	13	1.543	weakly_reject
30.037	4	18	13	1.03	strongly_accept
35.738	4	11	6	1.031	strongly_accept
42.436	4	19	18	0.928	strongly_accept
47.936	4	6	14	1.343	strongly_reject
53.736	4	20	18	0.926	strongly_accept
59.736	4	19	10	1.235	strongly_accept
68.836	4	14	9	0.927	strongly_accept
74.536	4	5	18	1.031	strongly_reject
81.529	4	11	20	2.061	strongly_reject
87.23	4	18	20	1.852	strongly_reject
96.132	4	5	14	1.029	strongly_reject
105.033	4	15	11	1.442	strongly_accept
114.037	4	12	11	3.295	weakly_accept
120.62	4	9	14	1.34	strongly_reject
128.321	4	7	9	1.131	strongly_reject
135.222	4	11	5	1.339	strongly_accept
140.823	4	6	20	1.338	strongly_reject
146.924	4	18	7	0.926	strongly_accept
153.825	4	14	12	1.338	strongly_accept
163.427	4	7	11	0.927	strongly_reject
170.828	4	14	5	0.927	strongly_accept
178.23	4	7	15	1.236	strongly_reject
187.531	4	12	9	0.825	strongly_accept
195.333	4	10	7	0.825	strongly_accept
202.734	4	11	11	2.16	strongly_accept
210.538	4	11	15	1.442	strongly_reject
215.721	4	6	17	1.031	strongly_reject
220.722	4	13	15	1.133	strongly_reject
225.822	4	10	18	1.234	strongly_reject
231.622	4	14	19	0.927	strongly_reject
236.823	4	6	10	0.927	strongly_reject
246.725	4	5	8	1.029	strongly_reject
256.427	4	7	5	1.541	strongly_accept
265.328	4	5	11	0.927	strongly_reject
272.93	4	15	15	1.338	strongly_accept
279.431	4	17	8	1.133	strongly_accept
287.432	4	14	18	1.545	strongly_reject
293.633	4	9	17	3.19	strongly_reject
299.034	4	20	15	1.13	strongly_accept
305.235	4	11	19	1.544	strongly_reject
314.023	4	12	8	1.339	strongly_accept
321.923	4	13	5	1.134	strongly_accept
331.023	4	8	18	1.133	strongly_reject
336.024	4	16	14	1.234	strongly_reject
344.126	4	8	13	1.546	strongly_reject
349.627	4	11	12	2.369	weakly_reject
357.128	4	18	12	1.34	strongly_accept
364.729	4	20	9	1.031	strongly_accept
370.63	4	15	9	1.543	strongly_accept
376.231	4	8	7	2.057	weakly_accept
382.432	4	19	9	0.824	strongly_accept
388.033	4	17	16	1.956	strongly_reject
393.534	4	12	16	1.75	strongly_reject
401.936	4	14	20	1.647	strongly_reject
411.224	4	20	8	1.544	strongly_accept
418.825	4	16	17	1.75	weakly_reject
424.224	4	5	5	1.541	weakly_accept
429.425	4	16	16	1.234	weakly_accept
434.925	4	13	8	1.233	strongly_accept
441.026	4	14	7	0.927	strongly_accept
