onset	duration	gain	loss	RT	participant_response
4.047	4	19	16	1.237	strongly_accept
10.23	4	12	10	1.339	weakly_accept
15.43	4	19	12	0.928	strongly_accept
21.431	4	5	19	1.545	strongly_reject
31.032	4	10	19	2.369	weakly_reject
38.534	4	6	15	1.645	strongly_reject
47.535	4	9	6	2.057	strongly_accept
55.13	4	6	9	1.854	weakly_reject
60.93	4	16	18	2.058	weakly_reject
66.63	4	5	17	2.364	strongly_reject
72.13	4	16	10	1.853	strongly_accept
77.731	4	9	16	1.134	strongly_reject
84.63	4	20	12	1.134	strongly_accept
90.03	4	8	17	1.339	strongly_reject
99.93	4	20	19	1.855	weakly_accept
109.23	4	18	16	1.546	weakly_accept
115.931	4	7	16	1.648	strongly_reject
121.032	4	17	19	1.647	strongly_reject
126.033	4	15	7	1.339	strongly_accept
132.134	4	19	13	1.442	strongly_accept
138.735	4	6	13	1.236	strongly_reject
144.636	4	17	12	1.751	strongly_accept
150.431	4	9	19	1.031	strongly_reject
156.131	4	5	7	2.263	strongly_reject
165.032	4	19	6	1.237	strongly_accept
172.632	4	7	12	1.752	strongly_reject
177.832	4	13	16	1.751	strongly_reject
183.032	4	12	5	1.339	strongly_accept
190.732	4	19	15	1.443	strongly_accept
200.432	4	18	8	1.339	strongly_accept
208.232	4	12	12	1.752	strongly_accept
215.632	4	12	20	1.237	strongly_reject
221.733	4	8	9	1.855	strongly_reject
227.234	4	5	20	1.237	strongly_reject
234.635	4	15	18	1.75	strongly_reject
240.136	4	11	17	1.853	strongly_reject
245.133	4	14	15	1.647	weakly_reject
250.233	4	16	13	2.368	weakly_accept
258.333	4	9	12	1.544	strongly_reject
264.433	4	14	6	1.855	strongly_accept
271.333	4	13	14	1.133	strongly_reject
276.933	4	6	8	2.368	weakly_reject
284.333	4	19	8	1.545	strongly_accept
289.933	4	11	13	2.162	weakly_reject
298.834	4	10	9	1.749	weakly_accept
307.234	4	14	11	1.855	strongly_accept
314.834	4	14	17	1.236	strongly_reject
323.734	4	15	6	1.339	strongly_accept
332.836	4	8	14	1.236	strongly_reject
339.437	4	8	11	1.338	strongly_reject
345.134	4	16	19	1.442	strongly_reject
351.334	4	18	6	1.236	strongly_accept
359.534	4	17	11	1.235	strongly_accept
366.035	4	10	8	1.854	strongly_accept
374.035	4	12	6	1.237	strongly_accept
381.835	4	11	16	1.442	strongly_reject
391.135	4	14	10	1.237	strongly_accept
396.535	4	6	7	1.441	strongly_reject
402.735	4	13	11	1.955	weakly_accept
410.635	4	19	17	1.854	strongly_accept
419.735	4	18	18	1.749	strongly_accept
428.536	4	8	5	1.751	strongly_accept
434.036	4	16	7	1.028	strongly_accept
441.038	4	11	14	1.853	strongly_reject
