onset	duration	gain	loss	RT	participant_response
4.046	4	5	9	1.341	strongly_reject
12.93	4	7	10	1.34	strongly_reject
19.831	4	15	19	1.957	strongly_accept
25.432	4	18	9	0.825	strongly_accept
32.033	4	20	10	0.927	strongly_accept
38.134	4	17	14	0.928	strongly_accept
44.135	4	18	19	1.236	strongly_reject
51.523	4	7	8	2.164	strongly_reject
57.023	4	15	17	1.442	strongly_accept
64.924	4	7	20	1.031	strongly_reject
70.323	4	7	6	1.854	strongly_accept
77.825	4	11	8	1.133	strongly_accept
83.026	4	11	7	0.721	strongly_accept
92.627	4	18	17	1.339	strongly_accept
100.229	4	12	14	1.545	strongly_reject
109.13	4	10	17	1.134	strongly_reject
114.231	4	9	10	1.751	strongly_reject
121.632	4	15	16	1.646	strongly_reject
126.633	4	11	10	1.441	strongly_accept
132.734	4	8	6	1.03	strongly_accept
142.636	4	16	12	0.821	strongly_accept
148.224	4	6	11	1.029	strongly_reject
157.524	4	14	8	1.134	strongly_accept
166.824	4	10	20	1.133	strongly_reject
174.425	4	10	16	1.442	strongly_reject
180.126	4	11	18	1.236	strongly_reject
185.327	4	6	6	1.444	strongly_reject
193.128	4	16	15	1.34	strongly_accept
198.629	4	19	20	1.956	strongly_accept
205.531	4	16	11	1.237	strongly_accept
211.232	4	8	12	1.237	strongly_reject
220.033	4	13	18	1.34	strongly_reject
226.534	4	17	5	1.03	strongly_accept
235.636	4	18	14	1.134	strongly_accept
241.825	4	16	9	1.234	strongly_accept
248.026	4	15	8	1.133	strongly_accept
256.226	4	6	18	1.03	strongly_reject
262.026	4	13	7	1.134	strongly_accept
269.626	4	14	16	1.752	strongly_reject
279.327	4	19	19	0.825	strongly_accept
286.728	4	8	19	1.133	strongly_reject
292.129	4	17	6	0.927	strongly_accept
301.231	4	15	12	1.03	strongly_accept
307.032	4	18	11	0.928	strongly_accept
313.733	4	7	14	1.03	strongly_reject
320.334	4	16	8	0.927	strongly_accept
325.335	4	10	11	1.544	strongly_reject
333.727	4	12	7	0.929	strongly_accept
338.927	4	18	10	1.134	strongly_accept
344.827	4	10	10	1.647	strongly_accept
351.827	4	10	15	1.133	strongly_reject
359.927	4	20	5	0.926	strongly_accept
366.127	4	18	15	0.928	strongly_accept
375.027	4	6	16	1.031	strongly_reject
382.828	4	12	18	1.339	strongly_reject
387.93	4	16	20	1.34	strongly_reject
395.932	4	8	16	0.825	strongly_reject
402.032	4	19	7	0.925	strongly_accept
407.633	4	20	14	1.031	strongly_accept
413.134	4	5	15	0.927	strongly_reject
420.835	4	15	13	0.823	strongly_accept
426.536	4	10	6	1.031	strongly_accept
432.028	4	9	13	1.339	strongly_reject
441.028	4	7	19	0.934	strongly_reject
