onset	duration	gain	loss	RT	participant_response
4.062	4	6	17	3.223	strongly_reject
13.136	4	11	15	3.016	strongly_accept
18.336	4	5	14	1.874	strongly_reject
23.831	4	7	15	2.601	strongly_reject
30.836	4	15	15	1.873	strongly_accept
37.437	4	12	16	1.977	weakly_accept
46.236	4	20	18	2.288	strongly_accept
54.22	4	12	11	1.56	strongly_accept
61.621	4	12	9	0.936	strongly_accept
69.822	4	15	9	0.935	strongly_accept
76.024	4	13	15	2.394	strongly_accept
83.525	4	15	11	1.04	strongly_accept
93.427	4	17	15	1.04	strongly_accept
99.628	4	20	9	0.934	strongly_accept
105.029	4	18	20	1.665	weakly_accept
113.93	4	7	5	1.456	weakly_accept
120.031	4	19	10	1.561	weakly_accept
125.633	4	17	8	1.144	strongly_accept
133.734	4	14	19	2.181	weakly_reject
142.638	4	17	16	2.185	weakly_accept
149.221	4	7	9	2.081	weakly_reject
154.922	4	6	20	1.871	strongly_reject
160.022	4	5	8	1.975	weakly_reject
169.724	4	18	5	1.766	strongly_accept
175.424	4	5	5	2.39	weakly_accept
180.925	4	14	18	2.289	strongly_reject
187.027	4	6	14	1.664	strongly_reject
192.128	4	9	14	3.225	strongly_reject
199.929	4	11	11	1.665	weakly_accept
205.43	4	12	8	1.976	strongly_accept
214.732	4	10	18	2.284	strongly_reject
220.533	4	11	12	2.807	weakly_accept
225.533	4	5	18	2.494	strongly_reject
233.939	4	16	16	1.561	weakly_accept
239.536	4	5	11	2.39	strongly_reject
245.523	4	14	7	2.6	strongly_accept
251.123	4	18	12	1.146	strongly_accept
256.623	4	19	18	1.559	weakly_accept
261.823	4	11	19	2.393	strongly_reject
268.324	4	16	14	2.701	strongly_accept
275.725	4	11	6	2.391	weakly_accept
283.327	4	11	5	1.453	strongly_accept
289.528	4	8	7	2.6	weakly_accept
294.728	4	7	11	3.015	strongly_reject
302.43	4	20	15	1.144	strongly_accept
310.232	4	13	5	1.353	strongly_accept
317.833	4	8	18	2.6	strongly_reject
323.534	4	11	20	2.082	weakly_accept
332.635	4	14	12	3.121	weakly_accept
337.624	4	10	7	2.391	weakly_accept
343.424	4	14	5	1.869	strongly_accept
353.024	4	14	9	1.142	strongly_accept
360.425	4	6	10	2.08	weakly_reject
369.325	4	18	13	1.768	strongly_accept
376.226	4	16	17	1.559	weakly_accept
382.928	4	17	20	1.765	weakly_reject
391.93	4	13	8	1.145	strongly_accept
399.531	4	19	9	1.352	strongly_accept
408.832	4	9	17	3.745	strongly_reject
414.733	4	8	13	2.809	weakly_reject
420.834	4	14	20	1.871	weakly_reject
428.735	4	10	13	0	NoResp
435.625	4	20	8	1.352	strongly_accept
441.026	4	18	7	0.833	strongly_accept
