onset	duration	gain	loss	RT	participant_response
4.048	4	10	17	1.237	strongly_reject
9.429	4	30	19	1.44	strongly_reject
15.03	4	26	15	2.266	strongly_reject
20.931	4	18	19	1.133	strongly_reject
26.132	4	34	11	1.752	weakly_accept
33.533	4	26	20	1.441	strongly_reject
41.135	4	36	20	2.474	weakly_reject
46.83	4	38	12	1.546	weakly_accept
52.63	4	24	5	0.823	strongly_accept
60.73	4	26	19	2.16	weakly_reject
66.23	4	34	16	1.546	weakly_reject
71.43	4	38	8	1.236	strongly_accept
79.331	4	38	7	0.825	strongly_accept
84.431	4	30	9	0.929	strongly_accept
92.131	4	14	15	1.031	strongly_reject
99.531	4	34	6	0.929	strongly_accept
104.531	4	18	7	0.825	strongly_accept
109.531	4	24	18	2.063	strongly_reject
115.131	4	40	11	1.75	weakly_accept
124.033	4	12	11	1.235	strongly_reject
131.034	4	18	12	2.473	weakly_reject
139.938	4	16	18	1.134	strongly_reject
147.532	4	14	13	0.927	strongly_reject
154.432	4	30	6	1.34	strongly_accept
160.632	4	20	13	1.749	weakly_reject
169.932	4	38	16	2.058	weakly_reject
175.632	4	40	16	1.34	weakly_accept
182.332	4	14	8	1.853	weakly_reject
187.732	4	38	17	1.751	weakly_accept
193.232	4	22	20	1.236	strongly_reject
200.132	4	12	17	1.132	strongly_reject
205.832	4	10	6	1.546	strongly_reject
212.433	4	14	7	2.061	weakly_reject
219.833	4	26	17	2.37	weakly_reject
225.634	4	34	5	1.134	strongly_accept
230.735	4	40	20	2.678	weakly_reject
238.536	4	28	10	1.546	weakly_accept
246.733	4	12	7	1.751	weakly_reject
255.533	4	32	8	0.928	strongly_accept
264.533	4	10	11	1.236	strongly_reject
272.935	4	20	17	1.855	strongly_reject
279.034	4	22	9	1.751	weakly_accept
288.134	4	26	6	1.029	strongly_accept
295.634	4	28	15	2.474	weakly_reject
301.134	4	14	12	1.339	strongly_reject
307.334	4	18	13	1.959	strongly_reject
313.534	4	18	15	1.03	strongly_reject
319.134	4	18	5	1.649	weakly_accept
325.735	4	26	14	1.751	weakly_reject
331.836	4	28	6	1.237	strongly_accept
337.337	4	22	13	1.649	weakly_reject
345.135	4	34	9	1.338	strongly_accept
354.835	4	24	10	1.956	weakly_accept
361.335	4	16	10	1.338	weakly_reject
370.435	4	20	10	2.06	weakly_reject
380.335	4	28	13	1.649	weakly_accept
389.236	4	26	12	1.441	weakly_accept
394.435	4	12	20	1.236	strongly_reject
402.435	4	12	13	0.928	strongly_reject
408.436	4	22	7	1.339	strongly_accept
417.735	4	36	18	3.397	weakly_accept
423.836	4	36	16	2.471	weakly_reject
431.437	4	14	16	1.03	strongly_reject
441.038	4	32	10	2.37	strongly_accept
