onset	duration	gain	loss	RT	participant_response
4.044	4	6	19	1.443	strongly_reject
9.627	4	10	12	1.34	strongly_reject
19.328	4	16	5	1.236	strongly_accept
29.23	4	12	13	1.234	weakly_reject
34.931	4	16	6	1.03	strongly_accept
40.432	4	17	9	0.928	strongly_accept
46.533	4	19	5	1.648	strongly_accept
54.534	4	7	13	1.442	weakly_reject
60.436	4	7	17	1.752	strongly_reject
65.527	4	17	13	1.237	weakly_reject
70.727	4	11	9	2.678	weakly_accept
77.627	4	17	18	1.545	weakly_reject
85.227	4	17	17	1.546	weakly_reject
90.928	4	20	11	1.649	weakly_accept
97.028	4	15	10	1.856	weakly_accept
103.228	4	13	20	1.648	strongly_reject
110.828	4	8	20	1.235	strongly_reject
116.829	4	17	10	1.648	weakly_reject
123.73	4	5	16	1.443	strongly_reject
129.331	4	17	7	1.34	strongly_accept
137.232	4	5	12	1.442	strongly_reject
146.134	4	13	10	1.854	weakly_accept
153.735	4	7	7	1.75	weakly_reject
159.328	4	10	5	2.368	strongly_reject
164.329	4	9	7	1.853	strongly_reject
172.529	4	14	13	2.06	weakly_reject
177.729	4	12	15	1.957	weakly_reject
183.529	4	8	15	1.542	weakly_reject
192.829	4	9	15	2.678	weakly_reject
202.129	4	13	17	2.057	strongly_reject
209.829	4	13	13	1.337	weakly_reject
215.229	4	9	20	1.443	strongly_reject
220.23	4	7	18	0.93	strongly_reject
225.331	4	15	5	1.135	strongly_accept
234.233	4	20	20	2.163	weakly_reject
240.934	4	15	20	2.163	weakly_reject
248.335	4	19	11	1.853	strongly_accept
256.43	4	9	8	1.752	weakly_reject
261.63	4	8	8	1.236	weakly_reject
270.43	4	20	17	2.061	weakly_reject
279.43	4	9	5	1.752	weakly_reject
286.43	4	13	19	1.752	strongly_reject
294.83	4	12	19	1.861	strongly_reject
301.031	4	15	14	1.031	weakly_reject
310.131	4	13	6	1.545	weakly_accept
317.531	4	6	5	1.958	weakly_reject
325.332	4	9	18	1.452	strongly_reject
330.833	4	20	16	2.369	weakly_reject
336.534	4	12	17	2.37	strongly_reject
342.635	4	14	14	1.235	weakly_reject
348.436	4	20	7	1.134	strongly_accept
358.031	4	10	14	1.853	weakly_reject
364.631	4	20	13	1.648	weakly_accept
370.132	4	19	14	1.545	weakly_accept
375.632	4	5	10	1.34	strongly_reject
381.032	4	20	6	1.546	strongly_accept
390.132	4	5	6	1.543	weakly_reject
396.332	4	8	10	3.091	weakly_reject
403.732	4	5	13	1.648	strongly_reject
411.532	4	13	12	2.06	weakly_reject
418.032	4	6	12	2.161	strongly_reject
425.533	4	9	11	1.649	strongly_reject
432.134	4	13	9	2.571	weakly_accept
441.036	4	9	9	1.856	weakly_reject
