onset	duration	gain	loss	RT	participant_response
4.047	4	5	11	1.546	strongly_accept
9.736	4	20	9	0.928	strongly_accept
14.836	4	8	13	1.133	weakly_accept
21.832	4	14	9	1.545	strongly_accept
27.333	4	8	18	1.233	strongly_reject
34.936	4	10	7	1.546	weakly_accept
41.436	4	16	17	2.574	weakly_reject
49.12	4	5	14	2.267	weakly_reject
55.321	4	6	20	1.339	strongly_reject
62.723	4	12	11	1.652	weakly_accept
67.923	4	7	9	2.367	weakly_reject
73.424	4	19	10	2.168	weakly_accept
81.826	4	11	15	1.956	weakly_accept
87.427	4	17	8	1.646	strongly_accept
93.128	4	7	5	1.649	weakly_accept
101.23	4	6	17	1.444	strongly_reject
109.131	4	12	16	2.057	weakly_reject
116.732	4	6	10	1.649	strongly_reject
122.133	4	10	13	1.443	weakly_reject
127.834	4	11	12	1.853	weakly_reject
134.038	4	13	8	1.752	weakly_accept
140.922	4	14	19	1.34	strongly_reject
149.821	4	18	7	2.164	strongly_accept
158.023	4	18	12	2.059	weakly_accept
163.024	4	8	7	1.649	weakly_accept
168.225	4	7	11	1.853	weakly_reject
173.825	4	7	15	1.133	weakly_reject
179.026	4	15	9	2.467	strongly_accept
185.728	4	20	8	1.134	strongly_accept
194.529	4	9	14	1.237	strongly_reject
202.331	4	20	18	1.648	strongly_accept
209.732	4	6	14	1.339	strongly_reject
219.034	4	12	8	1.748	weakly_accept
224.834	4	16	14	1.442	weakly_accept
230.235	4	17	15	1.131	weakly_accept
236.322	4	14	18	1.545	weakly_reject
245.223	4	9	17	1.545	strongly_reject
254.323	4	13	15	1.956	weakly_accept
259.324	4	14	12	1.338	weakly_accept
266.225	4	17	20	1.343	weakly_reject
275.526	4	18	13	1.851	strongly_accept
285.428	4	12	9	1.134	weakly_accept
293.23	4	5	8	1.546	weakly_reject
299.831	4	18	5	1.337	strongly_accept
307.332	4	5	18	1.337	strongly_reject
313.533	4	14	20	1.648	weakly_reject
319.534	4	19	18	1.955	weakly_accept
328.436	4	15	15	1.854	weakly_reject
337.524	4	5	5	1.443	weakly_reject
345.524	4	11	11	1.34	weakly_reject
353.124	4	15	11	1.236	weakly_accept
358.224	4	10	18	1.441	weakly_reject
367.929	4	20	15	1.853	strongly_accept
373.427	4	17	16	1.132	weakly_accept
379.028	4	11	5	1.134	weakly_accept
388.63	4	14	7	1.237	weakly_accept
397.631	4	11	19	1.855	weakly_reject
405.033	4	11	20	1.543	strongly_reject
410.834	4	14	5	1.544	strongly_accept
416.936	4	13	5	1.954	weakly_accept
423.036	4	18	20	1.131	strongly_reject
428.525	4	16	16	1.131	weakly_reject
435.125	4	11	6	1.235	weakly_accept
441.026	4	19	9	1.237	strongly_accept
