onset	duration	gain	loss	RT	participant_response
4.047	4	20	14	1.664	weakly_accept
10.03	4	32	18	1.458	weakly_accept
16.531	4	34	18	1.457	weakly_accept
25.433	4	36	15	1.66	strongly_accept
33.434	4	10	5	1.249	strongly_accept
42.724	4	16	12	1.768	weakly_reject
48.524	4	26	8	1.248	strongly_accept
53.724	4	40	6	0.833	strongly_accept
61.925	4	10	14	1.041	strongly_reject
67.424	4	26	10	1.145	strongly_accept
75.825	4	20	12	1.561	weakly_accept
83.227	4	18	9	1.247	strongly_accept
91.028	4	12	16	1.041	strongly_reject
97.929	4	34	17	1.457	strongly_accept
103.33	4	36	6	0.936	strongly_accept
108.831	4	30	5	0.83	strongly_accept
114.432	4	14	20	1.558	strongly_reject
123.534	4	10	8	1.769	strongly_reject
129.735	4	24	19	1.35	strongly_reject
138.636	4	22	15	1.458	weakly_reject
145.625	4	12	12	1.351	strongly_reject
150.625	4	20	19	1.454	strongly_reject
156.426	4	32	16	1.976	strongly_accept
164.325	4	28	12	1.456	strongly_accept
170.426	4	28	11	1.039	strongly_accept
176.126	4	40	13	0.936	strongly_accept
182.727	4	14	5	1.248	strongly_accept
187.932	4	24	7	0.936	strongly_accept
196.933	4	32	19	0.936	strongly_accept
204.531	4	22	12	1.041	strongly_accept
214.433	4	32	6	0.937	strongly_accept
220.534	4	22	5	1.144	strongly_accept
226.135	4	32	9	0.833	strongly_accept
231.136	4	28	19	1.559	weakly_reject
236.327	4	26	7	0.831	strongly_accept
242.527	4	32	17	1.247	strongly_accept
252.227	4	16	14	1.352	strongly_reject
258.827	4	12	5	1.559	strongly_accept
267.931	4	38	10	1.144	strongly_accept
273.327	4	36	13	1.041	strongly_accept
282.128	4	16	19	1.14	strongly_reject
287.829	4	22	17	1.558	strongly_reject
294.731	4	10	9	1.456	strongly_reject
301.432	4	40	9	0.935	strongly_accept
308.833	4	28	14	1.04	strongly_accept
316.936	4	22	6	0.832	strongly_accept
322.835	4	14	17	1.04	strongly_reject
330.428	4	18	18	0.936	strongly_reject
336.128	4	18	16	1.246	strongly_reject
341.228	4	24	12	1.144	strongly_accept
346.728	4	14	11	1.353	weakly_reject
354.529	4	36	5	1.041	strongly_accept
360.628	4	30	13	0.933	strongly_accept
366.129	4	36	17	1.145	strongly_accept
371.229	4	40	14	1.352	strongly_accept
378.829	4	10	13	0.934	strongly_reject
387.73	4	40	19	0.933	strongly_accept
395.431	4	24	8	1.142	strongly_accept
401.632	4	38	11	1.041	strongly_accept
407.234	4	30	15	1.041	strongly_accept
414.635	4	34	10	1.248	strongly_accept
423.93	4	22	14	1.871	weakly_accept
431.429	4	38	5	0.933	strongly_accept
441.03	4	14	19	1.351	strongly_reject
