onset	duration	gain	loss	RT	participant_response
4.053	4	14	14	2.886	weakly_reject
9.035	4	38	14	1.648	strongly_accept
14.635	4	10	18	1.751	strongly_reject
20.135	4	16	5	1.955	weakly_accept
25.536	4	40	12	1.545	strongly_accept
31.237	4	40	18	2.061	weakly_accept
37.038	4	24	9	1.751	weakly_accept
46.136	4	30	14	1.649	weakly_accept
51.236	4	10	15	1.955	weakly_reject
58.136	4	28	5	1.855	strongly_accept
67.436	4	18	20	2.37	strongly_reject
77.129	4	24	14	1.96	weakly_accept
82.932	4	12	9	2.163	weakly_reject
90.531	4	36	7	1.237	strongly_accept
97.934	4	38	19	1.854	strongly_accept
104.533	4	20	15	1.442	weakly_accept
110.737	4	32	12	1.134	weakly_accept
117.637	4	30	17	2.162	strongly_accept
126.021	4	14	9	2.468	weakly_reject
133.522	4	38	9	1.443	strongly_accept
138.623	4	32	5	1.133	strongly_accept
147.424	4	10	10	1.75	strongly_reject
153.525	4	12	10	1.855	weakly_reject
163.427	4	28	17	1.957	weakly_accept
171.628	4	34	8	1.542	strongly_accept
177.229	4	28	9	1.133	weakly_accept
183.933	4	20	9	2.061	weakly_accept
191.934	4	38	6	1.029	strongly_accept
197.333	4	32	20	2.163	weakly_accept
205.134	4	38	15	1.442	strongly_accept
213.238	4	28	20	2.783	weakly_accept
219.322	4	16	13	2.471	weakly_reject
225.922	4	34	14	1.854	weakly_accept
235.023	4	20	7	1.647	weakly_accept
240.924	4	18	14	2.266	weakly_accept
247.925	4	24	13	2.163	weakly_accept
252.926	4	34	13	2.163	strongly_accept
258.927	4	36	10	1.547	strongly_accept
267.929	4	32	13	1.957	strongly_accept
274.43	4	26	16	2.165	strongly_accept
283.331	4	30	8	1.442	strongly_accept
291.233	4	24	17	2.059	strongly_accept
298.634	4	34	19	2.06	strongly_accept
308.236	4	16	16	1.957	strongly_reject
315.823	4	38	20	1.339	strongly_accept
323.423	4	22	8	1.75	strongly_accept
328.623	4	22	19	3.088	weakly_reject
334.724	4	10	7	1.546	weakly_reject
342.125	4	22	10	1.547	weakly_accept
347.826	4	10	20	1.442	strongly_reject
353.027	4	28	8	1.236	strongly_accept
359.228	4	16	17	1.75	strongly_reject
364.429	4	26	9	1.339	strongly_accept
369.93	4	30	10	1.03	strongly_accept
375.531	4	36	8	0.927	strongly_accept
381.032	4	36	12	1.03	strongly_accept
389.933	4	14	6	2.471	weakly_accept
396.135	4	20	8	1.442	strongly_accept
401.836	4	16	6	1.236	strongly_accept
411.124	4	12	19	1.646	strongly_reject
420.025	4	32	14	1.236	strongly_accept
427.825	4	20	20	1.749	strongly_reject
433.325	4	20	5	1.954	strongly_accept
441.026	4	22	11	1.547	strongly_accept
