onset	duration	gain	loss	RT	participant_response
4.05	4	26	5	1.131	strongly_accept
12.034	4	32	15	1.957	weakly_accept
17.635	4	16	20	1.235	strongly_reject
26.936	4	28	16	1.648	weakly_accept
32.632	4	18	10	2.779	weakly_reject
41.532	4	16	9	1.752	weakly_reject
49.132	4	16	15	1.03	weakly_reject
56.032	4	36	9	1.133	strongly_accept
62.532	4	16	7	1.646	weakly_accept
68.232	4	12	18	1.031	strongly_reject
77.032	4	34	20	1.854	weakly_accept
82.632	4	32	7	1.341	strongly_accept
88.132	4	30	16	2.37	strongly_accept
95.936	4	12	6	3.199	weakly_reject
101.533	4	10	12	1.131	strongly_reject
106.534	4	40	8	1.031	strongly_accept
115.635	4	28	18	2.984	weakly_reject
123.033	4	26	13	1.957	weakly_reject
128.133	4	20	11	2.472	weakly_reject
137.033	4	22	18	1.546	weakly_reject
144.434	4	24	16	1.957	weakly_reject
151.033	4	34	7	1.031	strongly_accept
156.434	4	26	11	2.266	weakly_accept
164.534	4	14	10	2.267	strongly_reject
172.134	4	10	16	1.855	strongly_reject
181.034	4	20	16	1.648	weakly_reject
187.935	4	18	17	1.236	strongly_reject
193.634	4	36	14	2.164	strongly_accept
199.735	4	18	11	1.031	strongly_reject
204.934	4	40	5	1.031	strongly_accept
213.336	4	40	10	1.134	strongly_accept
218.837	4	10	19	1.236	strongly_reject
224.835	4	20	18	1.338	strongly_reject
233.835	4	22	16	1.853	weakly_reject
240.035	4	16	11	1.338	weakly_reject
247.935	4	18	6	3.089	weakly_accept
257.035	4	30	11	1.646	strongly_accept
263.735	4	28	7	1.03	strongly_accept
269.235	4	18	8	1.646	weakly_accept
275.335	4	24	15	2.781	weakly_reject
280.735	4	40	7	1.029	strongly_accept
288.936	4	26	18	1.648	weakly_reject
294.436	4	36	11	1.236	strongly_accept
299.635	4	12	8	2.063	weakly_reject
304.636	4	40	17	1.954	weakly_accept
314.337	4	34	12	3.503	strongly_accept
320.138	4	30	7	1.34	strongly_accept
326.039	4	40	15	1.649	strongly_accept
333.724	4	30	18	1.648	weakly_accept
341.325	4	36	19	2.574	weakly_accept
347.426	4	38	13	1.751	strongly_accept
352.527	4	16	8	1.955	weakly_reject
358.328	4	14	18	1.548	strongly_reject
364.931	4	32	11	1.749	strongly_accept
370.13	4	30	20	2.261	strongly_reject
379.732	4	12	15	1.031	strongly_reject
385.936	4	38	18	1.957	weakly_accept
395.237	4	20	6	2.059	strongly_accept
402.637	4	24	6	1.34	strongly_accept
410.121	4	24	20	1.751	strongly_reject
417.922	4	12	14	1.441	strongly_reject
424.123	4	30	12	1.34	strongly_accept
434.025	4	34	15	1.243	strongly_accept
441.026	4	24	11	1.236	strongly_accept
