onset	duration	gain	loss	RT	participant_response
4.043	4	10	8	1.854	weakly_accept
11.927	4	5	20	2.165	strongly_reject
18.128	4	12	10	2.884	weakly_reject
26.529	4	12	6	1.852	strongly_accept
33.43	4	9	12	2.986	weakly_reject
42.332	4	8	9	1.444	weakly_reject
51.434	4	6	8	1.957	weakly_reject
60.735	4	11	14	2.264	weakly_reject
68.426	4	15	6	1.854	strongly_accept
73.926	4	16	19	1.956	weakly_reject
81.727	4	10	9	2.367	weakly_reject
86.927	4	15	18	2.161	weakly_reject
94.327	4	5	19	2.164	strongly_reject
99.327	4	10	19	1.442	weakly_reject
108.127	4	20	19	1.543	weakly_reject
113.628	4	18	18	2.265	weakly_reject
123.53	4	19	12	1.544	strongly_accept
130.231	4	19	17	2.164	weakly_reject
138.032	4	6	7	2.163	weakly_reject
146.934	4	19	6	1.648	strongly_accept
152.035	4	12	5	1.957	strongly_accept
160.036	4	19	16	1.957	weakly_accept
166.528	4	19	13	1.443	strongly_accept
174.128	4	18	8	1.853	strongly_accept
179.128	4	19	15	3.4	weakly_accept
185.328	4	12	12	1.956	weakly_accept
190.929	4	19	8	1.649	strongly_accept
197.028	4	8	17	1.543	weakly_reject
204.628	4	17	12	1.646	strongly_accept
209.828	4	9	16	1.546	weakly_reject
216.429	4	17	19	1.647	weakly_reject
223.831	4	7	12	1.752	weakly_reject
231.432	4	7	16	1.443	weakly_reject
237.233	4	16	18	1.853	weakly_reject
242.634	4	16	7	1.236	weakly_accept
248.135	4	12	20	1.545	weakly_reject
254.336	4	8	5	2.576	weakly_reject
261.229	4	18	16	3.296	weakly_reject
267.129	4	16	13	1.647	weakly_accept
273.229	4	11	17	1.749	weakly_reject
278.329	4	11	13	1.132	weakly_reject
285.83	4	11	16	1.752	weakly_reject
295.13	4	6	15	1.758	strongly_reject
303.23	4	15	7	2.678	weakly_accept
308.931	4	9	6	1.853	weakly_reject
314.33	4	20	12	2.267	weakly_accept
322.531	4	17	11	2.164	weakly_accept
328.032	4	8	14	2.163	weakly_reject
334.034	4	14	6	2.37	weakly_reject
343.635	4	13	16	0	NoResp
349.73	4	5	17	1.751	strongly_reject
357.131	4	18	6	1.339	strongly_accept
362.831	4	6	13	1.236	weakly_reject
371.831	4	5	7	1.236	weakly_reject
377.031	4	14	10	0	NoResp
384.031	4	16	10	1.956	weakly_accept
389.631	4	14	17	1.75	weakly_reject
395.231	4	14	15	1.854	weakly_reject
401.831	4	6	9	0	NoResp
407.631	4	14	11	2.164	weakly_accept
417.331	4	9	19	1.75	strongly_reject
423.032	4	13	14	1.959	weakly_reject
431.935	4	8	11	0	NoResp
441.035	4	13	11	2.059	weakly_reject
