onset	duration	gain	loss	RT	participant_response
4.058	4	32	14	1.237	strongly_accept
10.136	4	38	14	1.235	strongly_accept
16.624	4	10	18	1.34	strongly_reject
21.724	4	32	12	1.44	strongly_accept
27.124	4	24	13	1.439	strongly_accept
32.925	4	28	20	1.647	weakly_accept
40.324	4	22	19	1.133	strongly_accept
45.925	4	40	18	1.029	strongly_accept
51.326	4	38	9	1.03	strongly_accept
57.027	4	24	17	1.441	weakly_accept
65.829	4	38	20	1.236	weakly_accept
70.83	4	12	9	1.443	weakly_accept
79.732	4	28	5	1.031	strongly_accept
87.433	4	10	10	1.34	strongly_accept
96.534	4	22	10	1.029	strongly_accept
103.435	4	38	15	0.928	strongly_accept
108.625	4	32	20	1.544	weakly_accept
115.325	4	14	6	1.134	strongly_accept
122.925	4	30	17	1.648	strongly_accept
129.927	4	14	9	1.442	strongly_accept
137.928	4	32	5	1.031	strongly_accept
144.526	4	16	17	1.648	weakly_accept
150.227	4	34	14	1.442	strongly_accept
158.328	4	20	15	1.443	weakly_accept
167.23	4	10	7	1.441	weakly_accept
175.432	4	20	5	1.341	strongly_accept
181.432	4	36	7	1.03	strongly_accept
189.834	4	20	7	1.337	strongly_accept
195.936	4	28	8	1.339	strongly_accept
201.436	4	28	9	1.134	strongly_accept
206.626	4	40	12	1.236	strongly_accept
215.626	4	12	19	1.958	weakly_accept
223.227	4	24	9	1.751	weakly_accept
230.627	4	22	11	2.162	weakly_accept
236.727	4	30	8	1.75	weakly_accept
242.627	4	36	10	1.647	weakly_accept
252.528	4	20	9	1.753	strongly_accept
258.729	4	38	19	1.236	weakly_accept
267.631	4	36	12	1.749	strongly_accept
277.233	4	16	5	1.235	strongly_accept
285.134	4	38	6	1.235	strongly_accept
290.635	4	10	15	1.853	weakly_reject
296.836	4	18	20	1.339	weakly_reject
306.128	4	34	19	2.057	weakly_accept
311.928	4	34	13	2.474	strongly_accept
319.728	4	30	14	1.544	strongly_accept
325.328	4	20	8	1.236	strongly_accept
330.828	4	26	16	1.544	weakly_accept
338.428	4	12	10	1.648	weakly_reject
345.328	4	16	16	1.545	strongly_accept
350.829	4	36	8	2.061	strongly_accept
356.03	4	18	14	1.854	weakly_accept
362.631	4	16	13	1.544	weakly_accept
370.032	4	10	20	1.957	weakly_reject
379.734	4	32	13	2.37	weakly_accept
387.235	4	16	6	1.752	strongly_accept
392.929	4	24	14	1.543	strongly_accept
399.129	4	22	8	1.543	strongly_accept
408.429	4	26	9	1.752	strongly_accept
417.529	4	20	20	1.337	strongly_accept
425.33	4	34	8	1.234	strongly_accept
430.43	4	28	17	1.34	weakly_accept
435.43	4	30	10	1.444	strongly_accept
441.03	4	14	14	1.133	strongly_accept
