onset	duration	gain	loss	RT	participant_response
4.049	4	5	9	2.183	strongly_reject
12.933	4	7	10	2.184	weakly_reject
19.834	4	15	19	2.284	weakly_reject
25.435	4	18	9	1.145	strongly_accept
32.025	4	20	10	1.353	strongly_accept
38.125	4	17	14	1.665	weakly_accept
44.125	4	18	19	1.976	weakly_reject
51.525	4	7	8	2.392	weakly_accept
57.026	4	15	17	2.81	weakly_reject
64.926	4	7	20	1.664	strongly_reject
70.327	4	7	6	1.56	weakly_accept
77.828	4	11	8	1.767	weakly_accept
83.029	4	11	7	1.248	weakly_accept
92.631	4	18	17	2.496	weakly_accept
100.232	4	12	14	1.664	weakly_reject
109.133	4	10	17	2.496	strongly_reject
114.235	4	9	10	1.558	weakly_reject
121.636	4	15	16	1.874	weakly_reject
126.627	4	11	10	1.35	weakly_accept
132.727	4	8	6	1.976	weakly_accept
142.627	4	16	12	2.601	weakly_accept
148.227	4	6	11	2.497	strongly_reject
157.527	4	14	8	2.492	strongly_accept
166.828	4	10	20	1.353	strongly_reject
174.429	4	10	16	1.56	weakly_reject
180.129	4	11	18	1.354	strongly_reject
185.33	4	6	6	1.872	weakly_accept
193.131	4	16	15	1.769	weakly_accept
198.633	4	19	20	2.288	strongly_reject
205.534	4	16	11	3.117	weakly_accept
211.235	4	8	12	1.66	weakly_reject
220.028	4	13	18	1.873	weakly_reject
226.528	4	17	5	1.247	strongly_accept
235.628	4	18	14	1.974	weakly_accept
241.828	4	16	9	1.456	strongly_accept
248.028	4	15	8	1.768	strongly_accept
256.228	4	6	18	1.559	strongly_reject
262.029	4	13	7	2.602	weakly_accept
269.629	4	14	16	2.183	weakly_reject
279.331	4	19	19	1.353	weakly_accept
286.732	4	8	19	1.143	strongly_reject
292.132	4	17	6	1.35	strongly_accept
301.234	4	15	12	2.393	weakly_accept
307.035	4	18	11	1.145	strongly_accept
313.737	4	7	14	1.874	weakly_reject
320.329	4	16	8	1.25	strongly_accept
325.329	4	10	11	1.351	weakly_reject
333.73	4	12	7	1.25	weakly_accept
338.93	4	18	10	1.144	strongly_accept
344.83	4	10	10	1.144	weakly_accept
351.83	4	10	15	2.391	strongly_reject
359.932	4	20	5	1.04	strongly_accept
366.13	4	18	15	1.663	weakly_accept
375.03	4	6	16	1.248	strongly_reject
382.832	4	12	18	1.352	strongly_reject
387.934	4	16	20	1.767	weakly_reject
395.934	4	8	16	2.494	strongly_reject
402.035	4	19	7	1.041	strongly_accept
407.636	4	20	14	1.768	weakly_accept
413.131	4	5	15	2.392	strongly_reject
420.831	4	15	13	1.974	weakly_accept
426.531	4	10	6	1.247	weakly_accept
432.031	4	9	13	1.249	weakly_reject
441.031	4	7	19	1.248	strongly_reject
