onset	duration	gain	loss	RT	participant_response
4.049	4	10	6	1.544	weakly_accept
13.131	4	13	18	2.776	weakly_reject
18.331	4	11	18	1.442	weakly_reject
24.432	4	10	11	1.957	weakly_reject
32.132	4	17	6	1.852	weakly_accept
40.332	4	15	13	2.161	weakly_accept
49.432	4	9	10	2.37	weakly_reject
56.332	4	20	10	1.441	strongly_accept
64.332	4	17	5	1.855	weakly_accept
69.932	4	15	19	1.956	weakly_reject
75.832	4	20	5	2.265	strongly_accept
82.533	4	15	17	2.163	weakly_reject
91.534	4	12	7	1.851	weakly_accept
99.035	4	6	11	1.957	weakly_reject
105.934	4	14	8	2.576	weakly_accept
114.333	4	9	13	1.956	weakly_reject
120.533	4	19	19	1.854	weakly_reject
128.133	4	6	6	0	NoResp
134.333	4	18	15	1.853	weakly_accept
140.934	4	18	11	1.956	weakly_accept
150.634	4	7	8	1.443	weakly_reject
158.433	4	14	16	1.237	weakly_reject
167.334	4	11	7	1.956	weakly_reject
173.334	4	18	9	1.75	weakly_accept
179.134	4	16	12	1.749	weakly_accept
187.234	4	19	20	2.061	weakly_reject
192.835	4	7	6	2.472	weakly_reject
197.936	4	17	14	1.237	weakly_accept
203.437	4	18	10	1.856	weakly_accept
208.834	4	16	9	3.708	strongly_accept
218.435	4	11	8	1.856	weakly_accept
223.935	4	8	16	1.442	strongly_reject
229.635	4	15	12	2.059	weakly_reject
237.235	4	18	17	2.267	weakly_reject
246.135	4	10	10	1.749	weakly_reject
252.735	4	11	10	0	NoResp
262.035	4	8	12	0	NoResp
267.735	4	18	14	1.752	weakly_accept
275.335	4	10	17	1.649	weakly_reject
280.335	4	8	6	2.47	weakly_accept
288.135	4	7	10	1.853	weakly_reject
293.636	4	16	15	2.059	weakly_reject
298.637	4	8	19	1.546	strongly_reject
303.738	4	10	15	2.161	weakly_reject
309.336	4	12	14	2.368	weakly_reject
319.224	4	6	18	0	NoResp
328.136	4	20	14	1.337	strongly_accept
334.227	4	13	7	1.958	strongly_accept
340.428	4	7	19	1.851	strongly_reject
347.429	4	10	20	2.78	strongly_reject
353.53	4	19	7	0	NoResp
358.731	4	16	20	2.161	weakly_reject
363.932	4	10	16	1.85	weakly_reject
371.833	4	15	16	2.779	weakly_reject
378.337	4	16	11	1.235	weakly_reject
385.737	4	7	20	2.469	weakly_reject
391.22	4	16	8	1.34	strongly_accept
400.522	4	15	8	2.059	weakly_accept
407.923	4	18	19	3.191	weakly_reject
416.725	4	7	14	1.65	weakly_reject
422.526	4	5	9	2.061	weakly_reject
427.927	4	5	15	1.442	weakly_reject
435.328	4	12	18	1.442	weakly_reject
441.029	4	6	16	1.34	weakly_reject
