onset	duration	gain	loss	RT	participant_response
4.05	4	40	17	1.237	weakly_reject
10.232	4	18	10	0.928	strongly_reject
16.733	4	34	12	0.927	weakly_reject
24.537	4	14	10	0.926	strongly_reject
30.337	4	30	16	1.031	strongly_reject
39.221	4	36	14	0.926	weakly_reject
47.022	4	30	11	1.134	weakly_accept
54.523	4	30	20	1.031	strongly_reject
59.624	4	20	18	0.721	strongly_reject
65.225	4	32	11	1.237	weakly_reject
71.826	4	26	11	1.338	strongly_reject
77.027	4	22	18	0.723	strongly_reject
86.329	4	18	11	0.928	strongly_reject
95.23	4	36	11	0.824	weakly_accept
100.933	4	38	13	1.133	strongly_accept
109.733	4	12	6	1.648	weakly_reject
115.234	4	16	20	0.927	strongly_reject
122.635	4	10	16	0.722	strongly_reject
128.322	4	40	10	0.823	strongly_reject
133.822	4	12	8	0.824	strongly_reject
139.522	4	30	18	1.133	weakly_reject
146.223	4	34	15	0.825	weakly_accept
155.324	4	20	16	1.03	weakly_reject
164.927	4	32	7	1.031	strongly_accept
172.827	4	16	9	0.927	weakly_reject
179.429	4	30	12	1.029	weakly_accept
184.429	4	36	19	0.823	strongly_reject
192.031	4	12	18	0.722	strongly_reject
198.132	4	26	5	1.242	weakly_accept
203.233	4	40	15	0.823	strongly_reject
209.434	4	12	15	1.028	strongly_reject
219.335	4	18	8	0.926	strongly_reject
227.323	4	34	20	1.237	strongly_reject
233.223	4	20	6	1.134	weakly_reject
241.323	4	16	11	1.028	strongly_reject
246.524	4	38	18	0.928	strongly_reject
252.025	4	16	15	0.722	strongly_reject
257.026	4	18	6	0.721	strongly_reject
262.226	4	36	9	1.236	weakly_accept
269.628	4	10	19	0.824	strongly_reject
277.829	4	30	7	1.133	weakly_accept
283.33	4	16	7	0.825	strongly_reject
291.732	4	28	16	1.031	strongly_reject
301.033	4	20	11	0.825	strongly_reject
308.035	4	26	18	0.825	strongly_reject
315.636	4	40	5	0.927	strongly_accept
322.525	4	26	13	0.824	strongly_reject
328.125	4	24	15	0.722	strongly_reject
334.225	4	18	17	0.722	strongly_reject
343.925	4	12	14	0.721	strongly_reject
353.026	4	34	7	0.929	strongly_accept
359.127	4	40	7	0.927	strongly_accept
365.328	4	28	7	1.442	weakly_accept
372.729	4	22	16	0.72	strongly_reject
378.33	4	16	8	1.133	strongly_reject
385.231	4	10	12	0.722	strongly_reject
394.133	4	24	6	0.825	strongly_reject
399.934	4	28	18	0.618	strongly_reject
407.635	4	40	8	0.825	strongly_accept
413.026	4	14	18	0.824	strongly_reject
420.626	4	24	11	0.72	strongly_reject
429.626	4	24	16	0.718	strongly_reject
435.626	4	24	20	0.721	strongly_reject
441.026	4	32	15	0.826	strongly_reject
