onset	duration	gain	loss	RT	participant_response
4.028	4	9	18	1.043	strongly_reject
10.128	4	5	12	0.835	strongly_reject
17.828	4	15	20	0.835	strongly_reject
25.83	4	12	19	0.834	strongly_reject
33.231	4	20	20	1.356	weakly_reject
39.032	4	17	7	1.148	strongly_accept
44.133	4	16	6	0.938	strongly_accept
49.834	4	13	10	1.356	weakly_accept
55.435	4	13	17	1.043	strongly_reject
65.129	4	10	5	1.565	weakly_accept
71.229	4	20	11	0.832	strongly_accept
78.129	4	13	12	1.774	weakly_reject
83.529	4	17	10	1.148	strongly_accept
91.929	4	6	5	1.356	weakly_reject
96.929	4	20	7	1.044	strongly_accept
103.129	4	6	12	1.148	strongly_reject
111.23	4	14	13	1.253	strongly_reject
116.43	4	13	6	1.043	strongly_accept
124.23	4	10	14	1.46	strongly_reject
133.132	4	20	13	0.938	strongly_accept
138.333	4	15	14	1.457	weakly_reject
143.334	4	7	7	1.251	weakly_reject
152.335	4	5	10	1.564	strongly_reject
157.83	4	8	10	1.147	strongly_reject
164.83	4	5	16	1.148	strongly_reject
171.33	4	15	5	1.148	strongly_accept
176.83	4	9	5	1.354	weakly_accept
183.73	4	10	12	1.772	strongly_reject
190.431	4	9	7	2.19	weakly_reject
199.731	4	8	20	0.94	strongly_reject
207.331	4	17	13	1.356	weakly_accept
213.131	4	12	17	1.147	strongly_reject
222.731	4	17	18	1.459	weakly_reject
231.833	4	19	5	1.357	strongly_accept
237.533	4	13	20	1.563	strongly_reject
245.135	4	8	8	1.253	weakly_reject
250.631	4	6	19	1.042	strongly_reject
257.232	4	12	15	0.939	strongly_reject
263.232	4	7	17	1.043	strongly_reject
269.832	4	16	5	1.25	strongly_accept
275.932	4	9	8	1.46	weakly_reject
283.432	4	7	13	1.668	strongly_reject
289.632	4	13	9	1.46	weakly_accept
298.532	4	5	6	1.356	weakly_reject
304.432	4	15	10	1.564	weakly_accept
312.032	4	14	14	1.46	weakly_reject
321.932	4	20	16	1.355	weakly_accept
327.333	4	9	9	1.981	strongly_reject
335.234	4	13	13	1.252	strongly_reject
344.035	4	17	17	0.938	strongly_reject
351.433	4	19	14	1.878	weakly_accept
360.333	4	9	20	1.252	strongly_reject
365.433	4	9	11	0.835	strongly_reject
374.733	4	11	9	2.087	weakly_accept
379.933	4	19	11	1.665	strongly_accept
385.433	4	12	13	1.355	strongly_reject
391.033	4	8	15	1.251	strongly_reject
399.234	4	5	13	1.044	strongly_reject
404.934	4	13	19	1.356	strongly_reject
412.334	4	17	9	1.253	strongly_accept
420.134	4	7	18	1.043	strongly_reject
429.234	4	20	6	0.939	strongly_accept
435.435	4	20	17	1.356	weakly_accept
441.036	4	9	15	1.146	strongly_reject
