onset	duration	gain	loss	RT	participant_response
4.035	4	26	5	2.187	weakly_accept
12.035	4	32	15	2.188	weakly_accept
17.629	4	16	20	1.355	strongly_reject
26.931	4	28	16	3.021	strongly_reject
32.632	4	18	10	3.331	weakly_reject
41.536	4	16	9	1.875	weakly_reject
49.136	4	16	15	2.083	strongly_reject
56.019	4	36	9	1.562	strongly_accept
62.521	4	16	7	3.332	weakly_reject
68.221	4	12	18	1.668	strongly_reject
77.023	4	34	20	2.603	strongly_reject
82.624	4	32	7	1.666	strongly_accept
88.125	4	30	16	2.605	weakly_accept
95.927	4	12	6	3.02	weakly_reject
101.527	4	10	12	1.355	strongly_reject
106.528	4	40	8	1.353	strongly_accept
115.63	4	28	18	0	NoResp
123.031	4	26	13	2.916	weakly_accept
128.132	4	20	11	3.334	weakly_accept
137.037	4	22	18	1.877	strongly_reject
144.437	4	24	16	2.084	weakly_accept
151.02	4	34	7	1.456	strongly_accept
156.421	4	26	11	1.457	weakly_accept
164.522	4	14	10	3.017	strongly_reject
172.123	4	10	16	1.147	strongly_reject
181.025	4	20	16	2.186	strongly_reject
187.926	4	18	17	1.459	strongly_reject
193.627	4	36	14	2.08	weakly_accept
199.728	4	18	11	1.771	weakly_accept
204.929	4	40	5	1.148	strongly_accept
213.33	4	40	10	2.294	strongly_accept
218.831	4	10	19	1.666	strongly_reject
224.833	4	20	18	1.354	strongly_reject
233.834	4	22	16	3.127	strongly_reject
240.035	4	16	11	2.501	weakly_reject
247.922	4	18	6	2.81	weakly_accept
257.022	4	30	11	1.772	weakly_accept
263.722	4	28	7	3.432	weakly_accept
269.224	4	18	8	1.459	weakly_accept
275.325	4	24	15	2.814	weakly_reject
280.726	4	40	7	1.46	strongly_accept
288.927	4	26	18	2.603	weakly_reject
294.428	4	36	11	1.769	strongly_accept
299.629	4	12	8	2.293	weakly_reject
304.63	4	40	17	3.852	weakly_reject
314.331	4	34	12	2.603	weakly_accept
320.132	4	30	7	1.562	strongly_accept
326.033	4	40	15	2.913	weakly_accept
333.735	4	30	18	3.748	weakly_reject
341.323	4	36	19	3.123	strongly_reject
347.424	4	38	13	3.434	weakly_accept
352.524	4	16	8	2.188	weakly_reject
358.324	4	14	18	3.436	strongly_reject
364.924	4	32	11	1.98	weakly_accept
370.125	4	30	20	0	NoResp
379.726	4	12	15	1.564	strongly_reject
385.927	4	38	18	2.811	weakly_accept
395.229	4	20	6	3.021	weakly_accept
402.63	4	24	6	2.5	weakly_accept
410.132	4	24	20	1.876	strongly_reject
417.933	4	12	14	2.395	strongly_reject
424.134	4	30	12	2.917	weakly_accept
434.036	4	34	15	3.643	weakly_accept
441.025	4	24	11	1.353	weakly_accept
