onset	duration	gain	loss	RT	participant_response
4.027	4	34	7	1.25	strongly_accept
9.527	4	40	7	0.73	strongly_accept
15.628	4	38	13	1.249	strongly_accept
21.33	4	34	20	1.564	weakly_accept
27.431	4	18	10	2.606	weakly_accept
32.832	4	30	11	2.084	strongly_accept
41.933	4	26	11	1.981	strongly_accept
50.835	4	40	10	1.251	strongly_accept
60.525	4	20	18	3.544	weakly_accept
68.125	4	14	10	2.711	weakly_accept
74.325	4	10	16	2.704	strongly_reject
82.026	4	24	15	3.024	weakly_accept
87.525	4	28	16	2.294	weakly_accept
93.726	4	30	20	2.191	weakly_accept
98.927	4	14	18	1.876	strongly_reject
104.727	4	16	11	3.022	weakly_accept
113.629	4	32	7	2.189	strongly_accept
118.83	4	12	18	2.084	strongly_reject
124.231	4	38	18	2.084	weakly_accept
129.232	4	40	8	2.501	strongly_accept
139.133	4	20	16	2.081	weakly_accept
144.334	4	18	8	1.669	strongly_accept
152.327	4	40	5	0.939	strongly_accept
160.527	4	12	15	2.086	strongly_reject
166.227	4	30	16	2.187	weakly_accept
175.127	4	20	11	2.709	weakly_accept
182.027	4	12	14	1.459	strongly_reject
189.427	4	40	17	1.771	strongly_accept
196.127	4	26	5	1.146	strongly_accept
203.928	4	18	6	1.146	strongly_accept
209.729	4	28	7	1.564	strongly_accept
215.33	4	16	9	2.292	weakly_accept
220.931	4	16	7	2.082	strongly_accept
227.032	4	30	7	1.562	strongly_accept
233.033	4	12	6	1.877	weakly_accept
240.635	4	10	12	1.875	strongly_reject
246.128	4	16	15	2.708	weakly_accept
253.628	4	16	8	1.25	strongly_accept
260.228	4	28	18	2.704	weakly_accept
267.828	4	34	15	1.978	strongly_accept
275.728	4	24	11	2.397	strongly_accept
283.829	4	34	12	1.773	strongly_accept
288.929	4	24	20	1.877	weakly_accept
294.029	4	22	16	2.709	weakly_accept
299.929	4	20	6	1.56	strongly_accept
306.53	4	24	16	1.876	weakly_accept
315.331	4	26	13	2.705	weakly_accept
323.133	4	16	20	1.561	strongly_reject
331.534	4	10	19	2.709	strongly_reject
340.829	4	18	11	1.252	strongly_accept
348.23	4	12	8	1.979	weakly_accept
355.63	4	40	15	0.94	strongly_accept
361.83	4	24	6	1.148	strongly_accept
370.93	4	30	18	1.772	weakly_accept
376.43	4	36	14	1.253	strongly_accept
385.73	4	36	19	3.019	weakly_accept
391.33	4	26	18	1.77	weakly_accept
400.33	4	30	12	1.875	strongly_accept
406.03	4	18	17	1.564	strongly_reject
412.532	4	22	18	3.02	weakly_accept
422.133	4	36	11	1.665	strongly_accept
429.034	4	32	15	2.085	strongly_accept
434.035	4	32	11	1.042	strongly_accept
441.031	4	36	9	1.043	strongly_accept
