onset	duration	gain	loss	RT	participant_response
4.055	4	15	15	1.956	strongly_accept
11.431	4	17	15	3.195	weakly_accept
18.33	4	14	12	3.089	strongly_accept
27.231	4	13	5	1.75	strongly_accept
33.431	4	11	5	1.649	strongly_accept
41.031	4	7	5	2.985	strongly_accept
47.631	4	5	14	1.443	strongly_reject
57.331	4	8	18	1.546	strongly_reject
62.831	4	20	9	1.852	strongly_accept
68.332	4	6	14	2.059	strongly_reject
73.533	4	13	15	2.574	strongly_reject
80.935	4	8	13	1.545	strongly_reject
87.836	4	14	18	1.442	strongly_reject
97.132	4	15	11	2.573	weakly_reject
104.939	4	14	20	3.503	weakly_reject
113.832	4	10	13	2.266	weakly_reject
119.332	4	11	11	3.914	strongly_reject
126.935	4	12	8	1.855	weakly_accept
134.832	4	16	14	1.545	weakly_accept
140.934	4	20	18	1.546	weakly_accept
149.133	4	18	20	3.294	strongly_reject
156.933	4	14	9	2.47	weakly_accept
162.133	4	18	13	2.473	weakly_accept
167.233	4	11	15	2.78	strongly_reject
172.834	4	19	10	3.191	strongly_accept
181.736	4	10	7	3.708	weakly_accept
187.133	4	11	12	1.751	strongly_reject
194.533	4	6	17	1.03	strongly_reject
200.333	4	8	7	2.574	weakly_reject
206.833	4	19	9	2.164	strongly_accept
215.834	4	7	11	1.133	strongly_reject
223.534	4	10	18	1.546	strongly_reject
228.534	4	6	10	2.371	strongly_reject
234.034	4	17	20	1.031	strongly_reject
243.334	4	13	8	3.707	weakly_accept
249.534	4	9	14	1.236	strongly_reject
255.234	4	11	6	2.263	weakly_accept
261.334	4	18	12	1.958	weakly_accept
269.434	4	6	20	1.338	strongly_reject
277.836	4	7	15	1.028	strongly_reject
284.437	4	18	5	2.37	strongly_accept
289.535	4	19	18	0	NoResp
298.635	4	7	9	1.543	strongly_reject
304.335	4	12	11	2.47	weakly_reject
310.435	4	5	5	3.501	strongly_accept
317.939	4	11	19	1.442	strongly_reject
322.937	4	5	18	1.854	strongly_reject
328.335	4	15	9	1.956	weakly_accept
338.235	4	16	16	2.266	weakly_reject
344.236	4	9	17	1.545	strongly_reject
350.937	4	14	7	2.574	weakly_accept
358.939	4	20	15	2.369	weakly_reject
365.136	4	11	20	1.749	strongly_reject
370.938	4	18	7	2.368	strongly_accept
378.537	4	5	11	1.236	strongly_reject
384.421	4	17	16	2.162	weakly_reject
394.023	4	12	16	1.545	strongly_reject
399.224	4	14	5	2.471	weakly_accept
404.925	4	5	8	1.236	strongly_reject
413.726	4	16	17	1.443	strongly_reject
419.327	4	20	8	2.264	strongly_accept
424.932	4	12	9	3.089	weakly_reject
434.03	4	17	8	1.855	weakly_accept
441.031	4	14	19	1.44	strongly_reject
