onset	duration	gain	loss	RT	participant_response
4.055	4	15	15	1.457	strongly_accept
11.436	4	17	15	1.247	strongly_accept
18.328	4	14	12	2.077	strongly_accept
27.229	4	13	5	1.144	strongly_accept
33.429	4	11	5	1.456	strongly_accept
41.029	4	7	5	1.559	weakly_accept
47.629	4	5	14	0.934	strongly_reject
57.329	4	8	18	0.935	strongly_reject
62.829	4	20	9	0.833	strongly_accept
68.329	4	6	14	1.039	strongly_reject
73.531	4	13	15	2.289	weakly_reject
80.932	4	8	13	1.247	strongly_reject
87.833	4	14	18	1.248	strongly_reject
97.134	4	15	11	1.661	weakly_accept
104.936	4	14	20	2.289	strongly_reject
113.83	4	10	13	1.559	weakly_reject
119.33	4	11	11	1.456	strongly_accept
126.93	4	12	8	1.977	strongly_accept
134.831	4	16	14	1.665	weakly_accept
140.93	4	20	18	2.494	weakly_accept
149.131	4	18	20	2.29	weakly_accept
156.931	4	14	9	1.56	strongly_accept
162.13	4	18	13	2.287	strongly_accept
167.231	4	11	15	1.557	weakly_reject
172.831	4	19	10	1.664	strongly_accept
181.733	4	10	7	1.662	weakly_accept
187.134	4	11	12	1.767	weakly_reject
194.535	4	6	17	1.248	strongly_reject
200.336	4	8	7	1.665	strongly_accept
206.831	4	19	9	1.039	strongly_accept
215.832	4	7	11	1.139	weakly_reject
223.532	4	10	18	1.145	strongly_reject
228.532	4	6	10	0.935	strongly_reject
234.032	4	17	20	1.768	weakly_reject
243.331	4	13	8	1.455	strongly_accept
249.532	4	9	14	1.041	strongly_reject
255.232	4	11	6	1.871	strongly_accept
261.332	4	18	12	2.078	weakly_accept
269.433	4	6	20	1.144	strongly_reject
277.833	4	7	15	0.937	strongly_reject
284.434	4	18	5	1.041	strongly_accept
289.535	4	19	18	2.076	weakly_reject
298.632	4	7	9	1.248	strongly_reject
304.333	4	12	11	1.973	weakly_accept
310.433	4	5	5	1.141	strongly_accept
317.933	4	11	19	1.454	strongly_reject
322.933	4	5	18	1.143	strongly_reject
328.333	4	15	9	1.455	strongly_accept
338.234	4	16	16	1.249	strongly_accept
344.233	4	9	17	1.248	strongly_reject
350.934	4	14	7	1.35	strongly_accept
358.934	4	20	15	2.078	weakly_accept
365.134	4	11	20	1.139	strongly_reject
370.934	4	18	7	1.04	strongly_accept
378.534	4	5	11	1.557	strongly_reject
384.435	4	17	16	1.873	weakly_accept
394.037	4	12	16	1.976	weakly_accept
399.234	4	14	5	0.937	strongly_accept
404.934	4	5	8	1.454	weakly_reject
413.734	4	16	17	1.454	weakly_reject
419.335	4	20	8	0.937	strongly_accept
424.935	4	12	9	1.666	weakly_accept
434.034	4	17	8	1.041	strongly_accept
441.035	4	14	19	2.079	weakly_reject
