onset	duration	gain	loss	RT	participant_response
4.093	4	40	13	0.728	strongly_accept
9.629	4	22	14	0.833	strongly_accept
19.329	4	10	9	0.937	strongly_accept
28.929	4	16	19	1.041	strongly_reject
38.03	4	10	13	0.833	strongly_reject
43.232	4	12	12	1.456	weakly_accept
50.733	4	36	6	0.833	strongly_accept
57.734	4	40	9	0.832	strongly_accept
63.935	4	40	19	0.832	strongly_accept
70.53	4	14	20	1.042	strongly_reject
75.937	4	40	14	0.937	strongly_accept
83.93	4	40	6	0.832	strongly_accept
89.93	4	32	19	1.041	strongly_accept
95.13	4	12	16	1.04	strongly_reject
104.13	4	24	12	0.935	strongly_accept
110.83	4	22	6	0.935	strongly_accept
117.331	4	26	10	0.833	strongly_accept
122.331	4	22	15	0.83	strongly_accept
131.631	4	20	19	1.041	strongly_accept
137.232	4	36	5	1.146	strongly_accept
142.935	4	14	17	0.937	strongly_reject
150.634	4	18	16	1.144	strongly_accept
156.135	4	26	8	0.832	strongly_accept
161.836	4	22	12	1.351	strongly_accept
169.631	4	28	12	0.936	strongly_accept
175.731	4	22	17	0.831	strongly_accept
183.331	4	32	16	1.039	strongly_accept
191.432	4	30	5	0.832	strongly_accept
200.232	4	32	9	1.143	strongly_accept
206.132	4	30	15	1.039	strongly_accept
215.032	4	14	5	0.937	strongly_accept
221.232	4	10	5	1.039	strongly_accept
226.732	4	16	14	1.351	strongly_accept
234.932	4	26	7	1.144	strongly_accept
242.533	4	36	13	1.038	strongly_accept
252.435	4	22	5	1.248	strongly_accept
259.833	4	32	18	1.248	strongly_accept
264.934	4	24	7	1.246	strongly_accept
270.433	4	38	11	0.934	strongly_accept
275.633	4	28	14	1.248	strongly_accept
280.733	4	18	18	1.144	weakly_accept
289.833	4	12	5	0.935	strongly_accept
297.233	4	38	10	0.833	strongly_accept
305.033	4	24	8	1.457	strongly_accept
310.833	4	36	17	0.833	strongly_accept
316.334	4	32	17	0.936	strongly_accept
321.333	4	20	14	1.144	strongly_accept
328.233	4	20	12	0.936	strongly_accept
337.134	4	36	15	1.145	strongly_accept
345.535	4	34	17	0.728	strongly_accept
352.136	4	14	19	0.936	strongly_reject
359.537	4	34	18	1.353	strongly_accept
365.634	4	28	19	1.25	strongly_accept
371.834	4	38	5	1.249	strongly_accept
377.935	4	32	6	0.935	strongly_accept
386.834	4	10	14	1.144	strongly_reject
394.734	4	30	13	0.923	strongly_accept
400.535	4	24	19	0.938	strongly_accept
406.235	4	18	9	1.142	strongly_accept
411.835	4	28	11	1.248	strongly_accept
421.135	4	16	12	1.145	strongly_accept
428.035	4	34	10	0.832	strongly_accept
433.435	4	14	11	0.831	strongly_accept
441.035	4	10	8	0.834	strongly_accept
