onset	duration	gain	loss	RT	participant_response
4.05	4	15	6	1.031	strongly_reject
10.033	4	5	17	0.825	strongly_reject
15.533	4	7	16	0.722	strongly_reject
25.135	4	17	11	1.963	weakly_accept
35.031	4	14	15	1.34	strongly_reject
41.531	4	11	16	1.753	strongly_reject
47.631	4	18	8	1.648	strongly_accept
55.631	4	13	11	1.44	strongly_reject
60.631	4	19	6	2.06	strongly_accept
68.431	4	16	10	2.061	weakly_accept
75.031	4	6	15	1.031	strongly_reject
82.632	4	14	11	1.958	strongly_reject
90.032	4	13	14	0.927	strongly_reject
95.532	4	10	8	2.06	strongly_reject
101.432	4	16	18	1.443	weakly_accept
108.433	4	10	9	1.957	strongly_reject
113.534	4	9	12	1.958	strongly_reject
119.035	4	6	8	0.928	strongly_reject
124.732	4	19	15	2.267	weakly_accept
131.332	4	8	17	1.134	strongly_reject
136.432	4	5	20	2.678	strongly_reject
142.039	4	14	17	1.441	strongly_reject
149.732	4	12	5	1.647	strongly_reject
156.633	4	15	7	1.649	weakly_accept
165.933	4	6	7	0.925	strongly_reject
172.133	4	19	8	1.337	strongly_accept
177.733	4	7	12	1.032	strongly_reject
186.733	4	18	18	2.781	weakly_reject
192.433	4	8	5	1.03	strongly_reject
200.033	4	18	16	1.649	weakly_accept
206.734	4	20	12	1.752	strongly_accept
212.535	4	20	19	3.81	weakly_reject
221.836	4	17	12	3.09	weakly_reject
227.634	4	16	13	1.956	weakly_reject
236.034	4	14	6	0	NoResp
242.134	4	9	16	1.134	strongly_reject
249.534	4	16	19	1.338	strongly_reject
258.434	4	9	6	1.134	strongly_reject
264.634	4	16	7	2.573	weakly_accept
273.534	4	11	14	1.03	strongly_reject
278.935	4	14	10	1.444	strongly_reject
284.134	4	9	19	1.34	strongly_reject
289.334	4	13	16	1.34	strongly_reject
297.535	4	19	13	1.854	weakly_accept
306.435	4	6	9	1.649	strongly_reject
315.536	4	18	6	1.648	strongly_accept
324.638	4	10	19	1.031	strongly_reject
329.635	4	12	20	0.927	strongly_reject
335.835	4	19	12	1.852	weakly_accept
341.335	4	19	17	2.06	weakly_reject
348.936	4	6	13	2.472	strongly_reject
358.636	4	12	10	1.442	strongly_reject
366.036	4	19	16	1.748	strongly_reject
374.136	4	11	13	0.927	strongly_reject
382.937	4	12	12	1.545	strongly_reject
389.833	4	11	17	1.131	strongly_reject
395.536	4	8	9	1.032	strongly_reject
403.336	4	5	19	0.825	strongly_reject
410.82	4	5	7	0.722	strongly_reject
418.721	4	8	14	0.928	strongly_reject
424.322	4	17	19	1.236	strongly_reject
430.423	4	8	11	1.236	strongly_reject
435.824	4	12	6	1.34	strongly_reject
441.025	4	15	18	1.133	strongly_reject
