onset	duration	gain	loss	RT	participant_response
4.063	4	6	17	1.956	strongly_reject
13.127	4	11	15	2.575	weakly_accept
18.327	4	5	14	2.265	strongly_reject
23.827	4	7	15	1.95	weakly_reject
30.827	4	15	15	2.265	weakly_accept
37.427	4	12	16	3.086	weakly_accept
46.227	4	20	18	2.057	strongly_accept
54.228	4	12	11	1.956	strongly_accept
61.63	4	12	9	1.34	strongly_accept
69.831	4	15	9	1.133	strongly_accept
76.033	4	13	15	1.853	weakly_accept
83.534	4	15	11	2.472	weakly_accept
93.435	4	17	15	1.442	strongly_accept
99.628	4	20	9	1.131	strongly_accept
105.028	4	18	20	3.087	weakly_accept
113.929	4	7	5	1.339	strongly_accept
120.029	4	19	10	1.236	strongly_accept
125.629	4	17	8	0.926	strongly_accept
133.729	4	14	19	1.133	weakly_accept
142.629	4	17	16	1.854	weakly_accept
149.229	4	7	9	2.883	weakly_accept
154.93	4	6	20	1.543	strongly_reject
160.031	4	5	8	1.959	weakly_reject
169.732	4	18	5	1.339	strongly_accept
175.433	4	5	5	1.545	weakly_accept
180.937	4	14	18	1.338	weakly_accept
187.035	4	6	14	1.236	strongly_reject
192.13	4	9	14	1.751	weakly_reject
199.93	4	11	11	1.649	weakly_accept
205.43	4	12	8	1.852	strongly_accept
214.73	4	10	18	2.163	weakly_reject
220.53	4	11	12	2.674	weakly_accept
225.53	4	5	18	1.028	strongly_reject
233.931	4	16	16	2.06	weakly_accept
239.53	4	5	11	1.134	strongly_reject
245.53	4	14	7	1.131	strongly_accept
251.13	4	18	12	1.338	strongly_accept
256.631	4	19	18	3.088	weakly_reject
261.832	4	11	19	2.163	strongly_reject
268.333	4	16	14	1.85	weakly_accept
275.734	4	11	6	1.029	strongly_accept
283.335	4	11	5	1.028	strongly_accept
289.531	4	8	7	1.855	weakly_accept
294.731	4	7	11	1.646	strongly_reject
302.431	4	20	15	1.749	strongly_accept
310.231	4	13	5	0.927	strongly_accept
317.832	4	8	18	2.37	strongly_reject
323.532	4	11	20	1.236	strongly_reject
332.632	4	14	12	2.47	weakly_reject
337.632	4	10	7	2.883	weakly_accept
343.432	4	14	5	1.129	strongly_accept
353.032	4	14	9	1.032	strongly_accept
360.432	4	6	10	1.957	weakly_reject
369.334	4	18	13	1.75	weakly_accept
376.235	4	16	17	2.467	weakly_accept
382.935	4	17	20	2.161	weakly_reject
391.934	4	13	8	1.029	strongly_accept
399.532	4	19	9	1.132	strongly_accept
408.833	4	9	17	2.06	strongly_reject
414.733	4	8	13	1.752	weakly_reject
420.833	4	14	20	1.957	strongly_reject
428.733	4	10	13	2.47	weakly_accept
435.633	4	20	8	1.03	strongly_accept
441.033	4	18	7	0.929	strongly_accept
