onset	duration	gain	loss	RT	participant_response
4.043	4	18	19	1.044	strongly_reject
10.227	4	7	20	0.836	strongly_reject
18.628	4	10	17	0.938	strongly_reject
26.63	4	18	11	1.042	strongly_accept
32.431	4	16	15	1.148	strongly_accept
38.132	4	9	13	0.938	strongly_accept
45.133	4	17	6	0.835	strongly_accept
53.034	4	7	19	0.937	strongly_reject
60.421	4	18	10	1.564	strongly_accept
69.321	4	10	10	2.085	strongly_accept
76.822	4	11	7	0.834	strongly_accept
81.823	4	18	14	1.146	strongly_accept
88.524	4	8	16	0.939	strongly_reject
97.625	4	6	11	1.25	strongly_accept
103.826	4	16	8	0.833	strongly_accept
112.728	4	12	14	1.252	strongly_accept
122.03	4	12	7	0.73	strongly_accept
127.531	4	16	9	0.73	strongly_accept
136.532	4	13	7	0.73	strongly_accept
144.334	4	8	12	1.043	strongly_accept
154.222	4	11	8	0.834	strongly_accept
159.922	4	18	15	1.147	strongly_accept
167.522	4	6	6	1.043	strongly_accept
174.422	4	8	6	0.834	strongly_accept
183.324	4	15	17	0.938	strongly_reject
193.025	4	14	8	0.832	strongly_accept
198.426	4	5	9	1.252	strongly_accept
204.027	4	10	15	1.043	strongly_reject
209.428	4	9	10	1.252	strongly_accept
217.03	4	20	10	1.458	strongly_accept
222.531	4	15	13	0.94	strongly_accept
228.732	4	19	19	0.835	strongly_reject
236.833	4	10	11	0.939	strongly_accept
244.234	4	18	17	0.936	strongly_reject
250.823	4	11	18	0.936	strongly_reject
255.924	4	15	8	0.835	strongly_accept
264.724	4	8	19	0.937	strongly_reject
269.924	4	13	18	0.834	strongly_reject
278.124	4	7	6	0.834	strongly_accept
284.025	4	7	14	1.148	strongly_accept
289.626	4	20	5	0.939	strongly_accept
298.727	4	15	19	1.041	strongly_reject
303.928	4	10	20	0.94	strongly_reject
311.63	4	18	9	0.938	strongly_accept
316.831	4	17	5	0.834	strongly_accept
322.932	4	16	12	1.043	strongly_accept
329.533	4	11	10	0.939	strongly_accept
335.334	4	19	7	0.727	strongly_accept
340.335	4	16	11	0.833	strongly_accept
345.425	4	7	10	0.938	strongly_accept
354.725	4	14	16	1.043	strongly_reject
360.225	4	19	20	0.834	strongly_reject
367.825	4	6	16	0.835	strongly_reject
377.425	4	10	16	0.834	strongly_reject
383.526	4	10	6	0.834	strongly_accept
389.627	4	15	12	1.148	strongly_accept
395.328	4	12	18	0.832	strongly_reject
402.229	4	16	20	0.833	strongly_reject
407.83	4	6	18	0.73	strongly_reject
413.331	4	15	16	0.73	strongly_reject
419.332	4	7	8	1.043	strongly_accept
425.833	4	5	15	1.043	strongly_reject
433.635	4	20	14	0.835	strongly_accept
441.026	4	17	14	1.042	strongly_accept
