onset	duration	gain	loss	RT	participant_response
4.046	4	12	19	2.059	weakly_reject
12.234	4	40	12	1.545	strongly_accept
21.834	4	10	20	2.266	weakly_reject
27.434	4	20	20	1.752	strongly_reject
35.334	4	16	5	1.854	strongly_accept
41.535	4	24	9	1.545	strongly_accept
46.736	4	16	6	2.575	weakly_accept
52.237	4	22	11	2.161	weakly_accept
57.834	4	36	12	1.545	strongly_accept
66.94	4	28	5	1.34	strongly_accept
75.335	4	22	19	1.855	strongly_reject
81.935	4	38	6	1.444	strongly_accept
88.835	4	32	14	1.751	weakly_accept
94.535	4	32	12	2.264	strongly_accept
100.135	4	24	13	2.78	weakly_accept
107.035	4	16	13	1.854	strongly_reject
114.035	4	22	10	2.265	weakly_accept
119.835	4	36	8	1.852	strongly_accept
126.035	4	12	9	2.162	strongly_reject
133.835	4	10	15	2.265	strongly_reject
139.336	4	30	14	2.473	strongly_accept
144.737	4	26	16	2.985	strongly_accept
150.438	4	28	8	1.751	strongly_accept
158.039	4	40	18	2.984	weakly_accept
165.736	4	30	10	3.09	weakly_accept
173.136	4	34	19	2.161	weakly_accept
182.026	4	22	8	2.78	strongly_accept
191.728	4	38	14	3.193	strongly_accept
196.93	4	32	20	2.471	weakly_accept
204.73	4	16	16	1.649	strongly_reject
214.632	4	10	10	1.854	strongly_reject
222.033	4	20	8	2.986	weakly_accept
228.637	4	18	20	2.161	strongly_reject
233.837	4	30	8	2.162	strongly_accept
239.92	4	14	9	2.471	weakly_reject
246.621	4	14	14	1.338	strongly_reject
252.622	4	26	9	0	NoResp
258.323	4	36	7	1.648	strongly_accept
267.125	4	28	17	1.956	weakly_accept
272.626	4	28	20	3.501	weakly_reject
278.427	4	34	8	1.856	strongly_accept
285.93	4	28	9	2.367	strongly_accept
294.83	4	38	20	0	NoResp
299.932	4	24	17	2.782	weakly_accept
309.032	4	38	19	2.571	weakly_accept
317.033	4	32	5	1.554	strongly_accept
324.635	4	36	10	1.441	strongly_accept
330.738	4	38	15	3.192	weakly_accept
338.322	4	10	7	2.577	strongly_reject
347.322	4	12	10	1.956	strongly_reject
356.624	4	18	14	2.987	weakly_reject
362.725	4	38	9	1.749	strongly_accept
370.126	4	32	13	2.987	strongly_accept
379.428	4	20	9	2.781	strongly_accept
385.629	4	34	13	2.265	strongly_accept
390.63	4	24	14	1.853	weakly_accept
395.731	4	20	7	1.75	strongly_accept
401.232	4	10	18	2.264	weakly_reject
407.733	4	16	17	1.649	strongly_reject
415.834	4	30	17	2.78	weakly_accept
421.735	4	14	6	2.782	strongly_accept
426.724	4	20	15	2.061	weakly_reject
432.123	4	20	5	2.781	strongly_accept
441.023	4	34	14	2.061	weakly_accept
