onset	duration	gain	loss	RT	participant_response
4.043	4	14	6	1.442	strongly_accept
11.825	4	34	14	1.443	weakly_accept
19.526	4	34	13	1.748	weakly_accept
27.527	4	10	10	1.853	weakly_accept
36.428	4	12	19	2.574	strongly_accept
43.929	4	20	8	1.955	strongly_reject
50.531	4	28	9	1.854	weakly_accept
59.832	4	20	15	2.369	weakly_reject
65.833	4	10	7	2.06	weakly_accept
71.534	4	16	6	1.855	weakly_accept
80.436	4	16	5	1.545	weakly_accept
89.727	4	10	15	1.751	weakly_accept
95.227	4	16	17	1.954	weakly_accept
100.327	4	20	9	1.957	strongly_accept
105.527	4	24	13	2.367	strongly_reject
113.127	4	18	20	2.16	weakly_reject
122.127	4	22	10	2.059	weakly_accept
128.228	4	38	14	1.851	weakly_accept
135.629	4	38	9	1.648	weakly_accept
141.23	4	28	5	1.34	weakly_accept
148.131	4	32	20	3.194	weakly_reject
155.132	4	32	13	1.235	weakly_accept
163.534	4	14	9	2.059	weakly_reject
171.435	4	32	5	1.03	weakly_accept
178.828	4	20	7	1.238	weakly_accept
188.728	4	36	8	1.648	weakly_accept
195.428	4	30	8	0.928	weakly_accept
200.529	4	28	8	1.237	weakly_accept
207.028	4	24	17	1.339	weakly_reject
213.929	4	26	16	1.958	weakly_accept
220.129	4	38	6	1.133	weakly_accept
229.029	4	30	14	1.854	weakly_accept
234.53	4	36	7	1.339	weakly_accept
239.731	4	14	14	1.34	weakly_reject
247.132	4	26	9	1.03	weakly_accept
253.233	4	40	18	1.546	weakly_accept
262.335	4	24	14	1.647	weakly_accept
271.436	4	36	10	1.648	weakly_accept
276.83	4	16	16	1.444	weakly_reject
285.03	4	20	20	1.956	weakly_reject
291.63	4	28	17	1.958	weakly_accept
301.33	4	12	9	1.752	weakly_reject
310.13	4	32	14	1.543	weakly_accept
315.73	4	36	12	1.132	weakly_accept
321.931	4	38	15	1.235	weakly_accept
329.53	4	32	12	1.029	weakly_accept
335.431	4	28	20	1.749	weakly_reject
340.632	4	38	19	1.751	weakly_accept
348.433	4	12	10	1.44	weakly_reject
353.934	4	40	12	1.442	weakly_accept
361.535	4	34	19	1.644	weakly_accept
367.731	4	22	11	1.646	weakly_accept
373.531	4	24	9	1.135	weakly_accept
378.531	4	16	13	2.057	weakly_reject
384.631	4	22	19	2.061	weakly_reject
390.131	4	22	8	1.133	weakly_accept
395.131	4	10	20	1.647	weakly_reject
400.731	4	20	5	1.03	weakly_accept
410.331	4	30	10	1.337	weakly_accept
416.031	4	18	14	1.75	weakly_reject
421.732	4	34	8	1.133	weakly_accept
427.532	4	30	17	0.927	weakly_accept
435.632	4	10	18	1.029	weakly_reject
441.033	4	38	20	1.749	weakly_accept
