onset	duration	gain	loss	RT	participant_response
4.042	4	32	6	0.825	strongly_accept
9.133	4	12	12	1.031	strongly_reject
14.634	4	20	14	1.341	weakly_reject
21.634	4	30	5	0.824	strongly_accept
26.834	4	40	19	1.957	strongly_accept
32.934	4	34	10	1.031	strongly_accept
40.434	4	38	5	0.926	strongly_accept
47.834	4	28	19	1.853	weakly_reject
57.134	4	16	19	1.955	strongly_reject
62.134	4	24	7	1.236	strongly_accept
70.938	4	36	6	1.029	strongly_accept
80.537	4	28	11	1.442	strongly_accept
87.135	4	12	5	1.854	weakly_accept
92.635	4	20	19	2.265	weakly_reject
100.235	4	34	17	1.34	strongly_accept
109.335	4	40	6	1.746	strongly_accept
114.835	4	30	13	1.031	strongly_accept
120.235	4	14	11	1.645	weakly_reject
128.335	4	24	8	1.546	strongly_accept
136.736	4	10	13	1.957	strongly_reject
143.236	4	26	7	1.644	strongly_accept
150.936	4	32	9	1.13	strongly_accept
158.536	4	16	14	1.959	weakly_reject
168.236	4	26	8	1.236	strongly_accept
174.437	4	38	11	1.03	strongly_accept
180.138	4	38	10	1.134	strongly_accept
186.239	4	16	12	1.339	weakly_reject
192.024	4	14	19	1.648	strongly_reject
201.125	4	28	14	1.856	strongly_accept
207.726	4	24	19	2.056	weakly_reject
213.327	4	22	5	1.339	strongly_accept
219.228	4	34	18	1.855	strongly_accept
227.23	4	32	16	2.47	weakly_accept
233.031	4	36	13	1.031	strongly_accept
242.032	4	10	8	1.546	weakly_reject
249.834	4	22	14	2.369	weakly_accept
255.537	4	22	12	1.442	weakly_accept
262.238	4	28	12	1.545	strongly_accept
269.121	4	18	9	2.369	weakly_accept
276.922	4	10	5	2.267	weakly_accept
284.323	4	36	15	1.134	strongly_accept
291.224	4	40	13	1.237	strongly_accept
299.126	4	32	17	2.988	weakly_accept
306.527	4	32	18	3.296	weakly_reject
312.728	4	22	17	2.679	weakly_reject
320.931	4	26	10	1.858	strongly_accept
325.932	4	18	16	3.085	weakly_reject
334.832	4	12	16	3.907	strongly_reject
340.333	4	40	14	1.134	strongly_accept
349.635	4	10	14	1.647	weakly_reject
354.736	4	10	9	2.061	weakly_reject
363.622	4	18	18	1.848	weakly_reject
369.222	4	36	17	1.441	strongly_accept
378.123	4	14	5	0.825	strongly_accept
384.124	4	14	17	1.132	strongly_reject
394.026	4	24	12	1.338	strongly_accept
400.227	4	22	15	1.55	weakly_reject
407.828	4	14	20	1.03	strongly_reject
413.931	4	20	12	1.544	weakly_reject
419.13	4	30	15	1.235	weakly_accept
424.531	4	22	6	0.722	strongly_accept
430.232	4	40	9	0.721	strongly_accept
435.433	4	36	5	0.826	strongly_accept
441.034	4	32	19	3.297	weakly_reject
